name,UMI_double,UMI_first,UMI_second,coef_first,coef_second,corr_first,corr_first_second,corr_fit,corr_second,corr_sum,dcor,dcor_first,dcor_second,dcor_singles,de_double,de_first,de_second,mad_explained,partial_dcor_first,partial_dcor_second,residual_dcor,rlm_coef_first,rlm_coef_second,rlm_mad_explained,rlm_residual_dcor,score,sum_residual_dcor,ts_coef_first,ts_coef_second,ts_linear_dcor,ts_mad_explained,ts_residual_dcor,ts_score,ts_ratio,ts_difference,abs_log_ts_ratio,ts_norm,rlm_ratio,abs_log_rlm_ratio,rlm_norm,coef_ratio,coef_norm,min_partial,partial_ratio,rlm_norm2,ts_norm2,coef_norm2,ts_max_coef,ts_min_coef,ts_frac,emap,fitness,UMI_deviation
ETS2_CNN1,13301.585987261147,13415.224,13551.7975,0.5052659744884647,0.5614777788818539,0.3672103368585074,-0.06932454846530797,0.8564264781915489,0.6884984996814111,0.8557171318101726,0.65907140516498,0.42262382433044277,0.5935371242838325,0.17132811874904944,2.976808337338066,2.3344537511509307,2.586587304671755,0.4253919705247723,0.17901104722339684,0.35086208908934124,0.21331586572374595,0.544458028544382,0.7407956090784568,0.4449268292747196,0.13853994907317713,0.7221357315829582,0.5337338291300712,0.5316119475414915,0.6942349844990492,0.7992427726360846,0.44593022669811144,0.12093404498488806,0.6861129044315784,0.7657521724075829,-0.16262303695755764,0.11591176244396574,0.6129234660202704,0.7349638981009661,0.13373399321595214,0.6426268188114194,0.89988596787333,0.5333718766851593,0.17901104722339684,0.2922566116922327,0.9193544905401598,0.8743989229586532,0.7553482648115887,0.6942349844990492,0.5316119475414915,0.18349156713090234,2.96344246638,-0.14126560464475,-181.92476273885404
ETS2_IGDCC3,13966.671232876713,13415.224,14162.7533632287,0.3790642782304491,0.7121771940836645,0.28707273397563643,0.032567586345254126,0.8463038683644105,0.7722541673756357,0.8063280128282574,0.6844660166461307,0.3168140429686568,0.6821753906018457,0.09783190623649377,2.5888317255942073,2.3344537511509307,2.4800069429571505,0.4125316725496825,0.10735920426992748,0.46553460259846174,0.11838694935581731,0.3823340077813546,0.6694438009203293,0.41458010202039863,0.1095638863527564,0.7130527434616544,0.5767662587252942,0.3642040265737068,0.6466458645955022,0.7698559177539421,0.41363603549441286,0.12149313694515118,0.7072868948340827,0.5632202207022976,-0.2824418380217954,0.24932176156874,0.5054249455846045,0.5711218884329564,0.24327119503836728,0.5258889043508419,0.5322611863725556,0.5456207361570569,0.10735920426992748,0.6371126831646091,0.7709307985135958,0.7421559453180753,0.8067751129052338,0.6466458645955022,0.3642040265737068,0.17750061214209734,3.51794645754,-0.29297680154775,177.68255126236363
ETS2_IKZF3,11333.865979381444,13415.224,10792.224880382775,0.4688600189747984,0.9210620639488971,0.07575789393108512,0.3019988996367326,0.9904315670983146,0.9876244009874902,0.9876606625502484,0.8952685692061302,0.40347998974217286,0.8885832971551774,0.2859720085783412,3.3157604906657347,2.3344537511509307,3.197831693328903,0.6569104907515702,0.16086704340122504,0.7811345993630576,0.2526615113570668,0.4434407873011723,0.8194118718362178,0.6679509776325349,0.20589381338313045,0.980347341867554,0.5029558589358417,0.4336183861566043,0.7835909741244832,0.9108142598634108,0.6616012749769545,0.2688915473179497,0.9586042518617073,0.5533733803418193,-0.3499725879678789,0.256981736139619,0.6086046801405438,0.5411695907059134,0.26666661517800744,0.631426329568695,0.509042807565693,0.6949610414618478,0.16086704340122504,0.6862587948245056,0.9317057193923507,0.8955667030112355,1.0335303783821985,0.7835909741244832,0.4336183861566043,0.30034735560568865,3.21304952477,-0.4234214794395,-769.8584608099445
ETS2_MAP7D1,14029.758490566037,13415.224,16034.695530726256,1.0898956379670859,1.267815038959306,0.6760637229050419,-0.05209752906631514,0.8000164276254006,0.42384347933337085,0.7979376820557812,0.573413405054432,0.5058751744041341,0.39879205425744363,0.09799784829379063,2.724275869600789,2.3344537511509307,1.2041199826559248,0.31395590690561426,0.25566310318747937,0.16106908635263095,0.14312905803658652,0.9880973073208161,1.17330747658351,0.3160680676438463,0.1201553342902572,0.6385185422444272,0.14035800232465293,0.9017646752594795,1.142253745100332,0.6737989824745153,0.31365834454169483,0.13625044275831394,0.6229825879564076,0.7894609049237753,-0.2404890698408526,0.10266937192075597,1.0220092101799056,0.8421469453156496,0.07461212231070997,1.0807023919521632,0.8596645444920212,1.178855338463196,0.16106908635263095,0.20065586079508368,1.533944824086385,1.4553086091072123,1.671893380174426,1.142253745100332,0.9017646752594795,0.23761293607250114,-8.130058286,-0.33895784440725,-695.2012747970912
ETS2_MAPK1,10452.277777777777,13415.224,13065.419947506562,0.5213336709660689,1.173312235512501,0.8794755019247517,0.779781976534128,0.9401026092349187,0.935524793274643,0.9366268417450574,0.8680836173696717,0.7669605541344503,0.8590900634881432,0.7826374052242389,3.3600250891893975,2.3344537511509307,2.790988475088816,0.5726134419635507,0.2548163747008327,0.5903665893713578,0.17938435988106538,0.5083679783487639,1.0757280927114257,0.574425031119955,0.1524025815608357,0.8829442540731891,0.31168184244333247,0.4676089151925159,1.0690312410152703,0.8700577504038398,0.5730386701515704,0.16665549371510296,0.8754640135482303,0.4374137043445267,-0.6014223258227543,0.3591076144671742,0.768320078103893,0.47258036839718237,0.32552432348625787,0.7920480355300947,0.44432645905064744,0.847322953239285,0.2548163747008327,0.36489443880846734,1.189802055326419,1.1668272759214067,1.2839199346089694,1.0690312410152703,0.4676089151925159,0.19198092255222582,-2.49278873453,-0.25254865100775004,-2788.0441959755044
ETS2_PRTG,13322.324858757062,13415.224,14082.033783783785,0.4153886451414416,0.7551587292707531,0.2454744385883026,0.01519488954392925,0.8701140234946982,0.8038336417100637,0.8382272838554469,0.7139114242172943,0.2930044625484537,0.7266839855938254,0.10706069143127961,2.7323937598229686,2.3344537511509307,2.5390760987927767,0.466998182222904,0.09307495044246694,0.527649674160114,0.14743744305303583,0.384855140928015,0.8106109738081274,0.47005246117272614,0.12216241835550375,0.7570765117222509,0.5183099979220125,0.3691433574956267,0.7803168904682456,0.8056953621396766,0.46956422738497017,0.12942766600252326,0.7546100634943551,0.4730685212697555,-0.4111735329726189,0.3250759496341207,0.5747301239819361,0.4747716887177383,0.32351518651662775,0.5977330573680713,0.5500679910600742,0.5852736872060973,0.09307495044246694,0.7535128606340364,0.8973313938322245,0.863227240031949,0.8618656698733632,0.7803168904682456,0.3691433574956267,0.18129373142392685,0.913348856492,-0.36016559864799996,-426.3040331348311
FEV_CBFA2T3,7040.738562091503,12598.445086705204,13696.469135802468,2.239121566322439,1.6506994106237924,0.7656482065370783,0.02761744060771823,0.8200400016858291,0.2244518423822014,0.8160666960435298,0.6650609868465956,0.6236070091611782,0.3971638766344022,0.15815101192960546,3.399327532158679,2.546542663478131,2.110589710299249,0.3061868488235462,0.38734906643621164,0.15994694718634922,0.39209053828764984,1.52016023903195,1.3183316768343243,0.3587120407722013,0.2179646983699292,0.6711680871490511,0.3734380007587614,1.464067070606634,1.1735448954002776,0.736163456953053,0.3558726892886239,0.2295582251751609,0.5907641037929201,1.247559489496364,0.2905221752063565,0.09606126399001856,1.3188059830034558,1.1530939184305056,0.06186468161819395,1.4192459579331371,1.3564683866193932,1.9449104884731159,0.15994694718634922,0.38412655822044345,2.0121842764713365,1.876352847615485,2.781811268401217,1.464067070606634,1.1735448954002776,0.345168683346797,-9.174221893810001,-0.47951050864699996,-6106.718549162333
FEV_ISL2,9070.136029411766,12598.445086705204,14545.009389671362,1.8923756521479962,0.7144025477825219,0.8131347032891989,0.20520108656293704,0.8189539609352704,0.2488498968171596,0.8056114095158163,0.7323492486798557,0.7149570437214159,0.3803600596390337,0.20265743173044834,3.3637999454791094,2.546542663478131,0.9030899869919435,0.2841890443946318,0.508819098916317,0.14385401441491477,0.490325304241327,1.1936586447948943,1.0296458951313199,0.39774095644673935,0.1670105551532743,0.6656064207826684,0.24962995059483634,1.074089588270995,0.9384819988517404,0.7608917525867818,0.39187222316960735,0.21286609291889202,0.5498123768993166,1.1444967400388866,0.13560758941925466,0.05861455997680101,1.0062857935613678,1.159290441926791,0.0641922552249771,1.111652269963107,2.6488926418611713,1.303389099965259,0.14385401441491477,0.5486414186316955,1.5763856221287862,1.426329872715605,2.0227349329857116,1.074089588270995,0.9384819988517404,0.2906619939907193,-6.760063980240001,-0.430086756587,-4501.591208776517
FEV_MAP7D1,11403.552845528455,12598.445086705204,16034.695530726256,1.1454239939560973,1.2598691126970907,0.8101614642930375,0.08430785820972045,0.8506283543765034,0.3522576128374846,0.8501702850350419,0.6609449974772597,0.632895420836265,0.3832477765054227,0.10189966190164243,3.1225435240687545,2.546542663478131,1.2041199826559248,0.34027049596392733,0.40089361980196103,0.15505006656187867,0.2733153362932119,0.8584015841443162,1.2398928887318594,0.3696170841898859,0.15050107563588047,0.7179493847264375,0.17833785979995342,0.799132772262414,1.147117890141004,0.7249613387745747,0.36564922414210865,0.18222110820748152,0.6596928907081844,0.6966439797780369,-0.34798511787859,0.15698911160043794,0.973125331201709,0.6923191446176243,0.15969365872969798,1.0491472364380878,0.9091611044452128,1.202646553326594,0.15505006656187867,0.4125571875218714,1.5080409991738641,1.398031702639593,1.7027232033006692,1.147117890141004,0.799132772262414,0.27569784006686726,-17.9874313601,-0.5175536082675001,-2913.017463187276
FOSB_CEBPB,8741.094117647059,14237.66533864542,11186.252747252747,0.5597887210479384,1.520064947182155,0.7933671918438266,0.6834962789637845,0.9258472631984553,0.9233147089618693,0.9210230846407873,0.82607451790908,0.6565560604694697,0.8189036599589468,0.6848259277881604,3.167317334748176,2.357934847000454,3.020775488193558,0.4795730314152107,0.17662023693134668,0.5865350101298846,0.31141015057140303,0.5090851435996293,1.2520269982079921,0.49936843342235526,0.23017541146613202,0.8551957823915525,0.26093919186034176,0.6422613292091761,1.1812666781173038,0.8261999291408416,0.49739692547941505,0.23603290783088512,0.8268704435842912,0.5437056179666463,-0.5390053489081277,0.2646361795248502,0.91176400366324,0.4066087586995132,0.39082327052361276,0.8805560709038107,0.36826631788704545,1.0399268341150467,0.17662023693134668,0.521253477130978,1.3515691945570418,1.3445782163295028,1.619864456016112,1.1812666781173038,0.6422613292091761,0.28572834860990537,-0.8380769878200001,-0.44030599284275,-3970.864925302025
FOSB_CEBPE,9682.74647887324,14237.66533864542,10803.070671378091,0.3061098027529563,1.2951125382366189,0.8150769083186113,0.706191963681702,0.9569223550479505,0.9562888470330504,0.9497690893007182,0.8791809864862147,0.6772332352958846,0.8770928243646885,0.7033043775171298,3.2335037603411343,2.357934847000454,3.412124406173317,0.5838196814780603,0.13999112915629597,0.7011311110811288,0.22396631644053022,0.27150737132534464,1.1453354470536299,0.59199340120984,0.24621684112420725,0.912180658694281,0.21794778781610183,0.34259315766238807,1.1400742783982194,0.8801140633613249,0.5922223492301086,0.23258425980716502,0.902458792362546,0.3005007341659566,-0.7974811207358313,0.5221544626168682,0.7413337180303037,0.23705489254156595,0.6251510769116659,0.7084214091894873,0.23635768608166283,0.8006111704947876,0.13999112915629597,0.6996987218270376,1.177076692047522,1.1904366559974144,1.3307966403771656,1.1400742783982194,0.34259315766238807,0.2645465079229302,-4.77007991349,-0.5924106996415001,-2837.621526138515
FOSB_IKZF3,12068.607843137255,14237.66533864542,10792.224880382775,0.4338775453489898,0.5264084023055886,0.16238426050776064,0.3734565770011236,0.9674976918853793,0.9584088811167812,0.9670995990188516,0.8292342828764698,0.4863819298827725,0.8086415946275555,0.3401141619371638,2.8715729355458786,2.357934847000454,3.197831693328903,0.5463749792061341,0.21389120900015252,0.6400124964229522,0.18734437391662215,0.5231754606985902,0.549723838987078,0.5473487707245888,0.19554446525093352,0.9358639127028839,0.7793181436824342,0.4553520817164333,0.5524116751818284,0.8528621257947794,0.5464237733781756,0.1976260422081871,0.9335755201597334,0.8242984393234492,-0.09705959346539511,0.08391552242228746,0.5038818784491309,0.9517059723343891,0.02149720530897705,0.5364496498428342,0.8242223023961477,0.4801429738272892,0.21389120900015252,0.47599551849722543,0.7588865935222949,0.7158939706413816,0.6821697225588271,0.5524116751818284,0.4553520817164333,0.23832353086350538,6.97969608484,-0.34291669354225,-446.3372663768423
FOSB_OSR2,12804.5987654321,14237.66533864542,13988.301552106428,1.6457555332847156,0.9545765116765557,0.8088170057812174,0.35784405451405993,0.8946512404618229,0.7146348707863115,0.88225897730202,0.7975915931608114,0.6796538665786042,0.7010350411505049,0.38379399745931764,2.89707700320942,2.357934847000454,2.5415792439465807,0.43189180588531584,0.44932987187786694,0.4813475490300749,0.4605621443475268,0.9736492380420556,0.8935356281828172,0.5231662542463491,0.20878682585287442,0.8000485041560863,0.23747765546487157,0.9428520399629402,0.8415826800035255,0.8434722061417872,0.5203471319763856,0.22397806841741413,0.7179540188618188,1.1203320391039777,0.10126935995941466,0.049346756044674756,0.8922173599832328,1.0896591107644644,0.03729065439113534,0.9335924331124363,1.7240687500200673,1.3001660224806355,0.44932987187786694,0.029893472912427402,1.3215138128570345,1.2638161957120957,1.9025581704594055,0.9428520399629402,0.8415826800035255,0.2808179904828252,-2.28621952871,-0.3358835503705,-1308.3846799438252
FOSB_PTPN12,13597.766323024054,14237.66533864542,13775.920731707318,0.2694534559515876,0.6163980017216247,0.2920837658104378,0.10024487337809115,0.7705213127750388,0.6977492290501376,0.7136213005856265,0.600121420046866,0.3589937437569701,0.5782061504737507,0.144863939486002,2.204119982655925,2.357934847000454,1.8573324964312685,0.2979785137467167,0.12840267701621116,0.3330349063102093,0.1507633123908072,0.347630149838297,0.6141429539483276,0.30028362835543443,0.1411323305987152,0.5843554954999401,0.6289748470280035,0.4076659437185308,0.5377291770697302,0.6670841475424929,0.28950482842385117,0.14737273521557878,0.5453250121750366,0.758125021112006,-0.1300632333511994,0.12025916969526763,0.4726975603941305,0.5660410945096436,0.24715203794439675,0.4808865518933123,0.43714200110803914,0.4429257288366062,0.12840267701621116,0.4139156772388736,0.7057041086468,0.6747919601921837,0.6727196009116029,0.5377291770697302,0.4076659437185308,0.24557152984819278,6.084852820040001,-0.135078050315,-409.02671215231385
FOSB_UBASH3B,13442.143250688707,14237.66533864542,14311.167641325535,0.5196464959227741,0.540187974622249,0.6981494834283773,0.19170102322088037,0.8266191110852171,0.46683636884635804,0.8266159492845111,0.6789699503681582,0.6096629828017472,0.49169223727737865,0.2062725025531419,2.307496037913213,2.357934847000454,2.3891660843645326,0.39348560254041853,0.3713711172522181,0.24290958814214675,0.10507258681350999,0.567839732875962,0.5632056802249304,0.39562550030341226,0.08725111104341889,0.6827760375566823,0.6192153552326122,0.5524378834715566,0.5322237030454423,0.7498685172942795,0.39478492143403043,0.08627050219191965,0.6808924287441744,1.0379806091131354,0.020214180426114337,0.016189240377732696,0.5423307932584995,1.0082279934555718,0.0035587514581201505,0.5655227065504462,0.9619734617123985,0.5299172352725116,0.24290958814214675,0.18436346657140104,0.7997765941000464,0.7671047419863446,0.7495568882021599,0.5524378834715566,0.5322237030454423,0.1270608546742623,5.69165806321,-0.171282793036,-832.27323929677
FOXA1_FOXF1,11799.843881856541,13616.223004694837,14341.479400749064,1.2441199110853234,0.7547957677675007,0.7684991945943427,0.5417905703115703,0.8039444330087634,0.6517448541505863,0.8000381871605299,0.7207731226539055,0.6976788590581686,0.573157305674886,0.5257407257885153,2.9595183769729982,2.320146286111054,1.2041199826559248,0.37181540067505825,0.43558998683605255,0.23047218837182873,0.1432791359687911,1.1721318004896235,0.6719599995671333,0.3743778521755434,0.15089582068977553,0.6351302220510994,0.16239084696731693,1.096066241852567,0.6899942225414909,0.7368108269318142,0.3729432358484791,0.1687791206054222,0.6274246940690006,1.588515100627032,0.40607201931107617,0.20099134764149296,0.8930302321970289,1.7443475820654408,0.24163302757615857,0.9220459000283784,1.6482868137497944,0.999457839426412,0.23047218837182873,0.27645936227762574,1.3510822324112284,1.2951653306313624,1.4551807462300632,1.096066241852567,0.6899942225414909,0.23416400431799267,-3.40456829335,-0.5170777869105,-2179.0073208654103
FOXA1_FOXL2,10116.687150837988,13616.223004694837,11533.132780082988,0.6589961787565864,1.1074234619075625,0.6740569608094681,0.6035109713124963,0.8433099156881753,0.8139140917240648,0.8394540197856812,0.7771817746810948,0.6147239934941988,0.7585757417134781,0.5798375244210471,3.1051694279993316,2.320146286111054,2.795184589682424,0.427024002735346,0.23883067593189855,0.5137920132306398,0.16280358413178248,0.5627897740073686,1.0239024975817916,0.4304897258660726,0.16923648662978216,0.6964422107007306,0.20476434670961216,0.5559855983623018,1.0024918519099562,0.7865606942189207,0.4299559584398255,0.17932831779934277,0.6878872336532126,0.5546036083016866,-0.4465062535476544,0.2560173091894341,0.779238725136129,0.5496517249802018,0.2599124047395112,0.7933461357945801,0.5950715344439699,0.8832098203320744,0.23883067593189855,0.3326972412142162,1.1683786433693042,1.1463463258248532,1.2886670196754137,1.0024918519099562,0.5559855983623018,0.23074179508767756,-1.7625764286099996,-0.4994022516322501,-2457.990741550924
FOXA1_HOXB9,9851.755639097744,13616.223004694837,11882.1640625,0.957735904953435,1.2310130126954335,0.6851141101663227,0.5631566905402159,0.850797132684692,0.7977789392570309,0.84983289016069,0.7967017412282752,0.6354870304042847,0.7663935562105233,0.5391196330674608,3.3220124385824006,2.320146286111054,2.6665179805548807,0.4538870147117102,0.3004007989638401,0.5365944972312665,0.17436269753664968,0.82254413807961,1.1401699596737231,0.45937546174780164,0.1647950047893275,0.7136586867281212,0.18112194990069103,0.835984463566157,1.0841732929129326,0.8122052755050695,0.45907671453774757,0.1806003348618293,0.7030618541210746,0.7710801114829646,-0.24818882934677566,0.11290049851510357,0.9600788782395449,0.7214223906714692,0.14181038268003407,0.9813570488766665,0.7780063208725719,1.0943744588244342,0.3004007989638401,0.25194513126607276,1.4059041204973788,1.3690514060434935,1.559695836072682,1.0841732929129326,0.835984463566157,0.2266850008177436,-3.67770259187,-0.5135147605265,-2897.437894499675
FOXA3_FOXA1,11293.43093922652,12535.74327628362,13077.364179104477,1.2201254655920974,0.6420226761453163,0.8965401387794208,0.7424847993466686,0.9119642515575347,0.8176037441426713,0.907415310989543,0.858789426115987,0.851073523197405,0.7331081764269066,0.7254215728693305,3.0273496077747564,2.9804578922761,2.3010299956639813,0.5578971077011283,0.6154935852561224,0.2660465940488076,0.18291800203555775,1.2100113358607374,0.515344777769332,0.5608849202587769,0.1552229008789422,0.831446556462486,0.2195687459685357,1.2273429025141118,0.5070160916921351,0.8658523626860757,0.5609656198079849,0.15509642495828765,0.8282989893512815,2.4207178482598652,0.7203268108219767,0.3839441723063363,0.8671794971031235,2.3479646792934763,0.3706915594821709,0.8626780568150347,1.9004398301282626,0.9310740708687069,0.2660465940488076,0.36426582760330334,1.3151835130070664,1.3279442449088485,1.3787310355798648,1.2273429025141118,0.5070160916921351,0.18059889915009333,-0.895729844487,-0.4693495371825,-1513.1227884675282
FOXA3_FOXF1,11358.527397260274,12535.74327628362,14341.479400749064,1.1981871426712205,0.3942069235162895,0.823336644980974,0.5802874999909214,0.8320636119048855,0.6056480003830453,0.8211383882171938,0.781515530971016,0.7806907359494184,0.5384706995526154,0.5575358411278911,2.7589118923979736,2.9804578922761,1.2041199826559248,0.43372235206315246,0.5705280427978453,0.13280586613831835,0.15354103926401927,1.130051101333243,0.31976106641247476,0.4377191385597988,0.15229979434302368,0.6803119058552448,0.21157482606159325,1.0968129331764918,0.27925463650809557,0.7874456659797447,0.43655863220354285,0.1739529292597868,0.6718411427689468,3.9276444856617276,0.8175582966683962,0.594132170331085,0.6880337848422937,3.53404845065014,0.5482724992470784,0.7249060838728589,3.0394878202125457,0.796197033093755,0.13280586613831835,0.6330597372956807,1.1744201255162987,1.131804648512493,1.2613689101174175,1.0968129331764918,0.27925463650809557,0.22258409764890288,-1.69050375663,-0.4661348054985,-2080.083941256067
FOXA3_FOXL2,8891.407079646018,12535.74327628362,11533.132780082988,1.0963080841415822,1.162222344573531,0.7753885112090637,0.7214552463843851,0.8347018726142773,0.7796787409245346,0.8347622921562677,0.7805179654033124,0.730526690768744,0.7230389526199751,0.6947111412770343,3.1812717715594614,2.9804578922761,2.795184589682424,0.4244990346488112,0.3764945459768509,0.35767402171983764,0.18658708690361872,1.020323764159721,1.018479795085249,0.43147016086675627,0.19791022678838724,0.6783371650423526,0.2079269221502481,1.0935926219296477,0.9082103205631884,0.7864899027605359,0.4308354357039307,0.20910634901289968,0.6680072771465391,1.2041182501113863,0.18538230136645928,0.08066913878983457,1.0009014712464182,1.0018105111985236,0.0007855840829511865,1.019401779622485,0.9432860151590567,1.1292652143575566,0.35767402171983764,0.022271291269225123,1.4416524118892018,1.4215452188081992,1.597702160473028,1.0935926219296477,0.9082103205631884,0.26790715689016764,-0.947739511682,-0.46282487392575006,-3143.0309485372854
FOXA3_HOXB9,9656.863787375414,12535.74327628362,11882.1640625,1.2549881602232988,0.9609185004404189,0.8142728176013447,0.709876950382733,0.8609359348749164,0.7682687038364091,0.8590532262482081,0.8332329148275996,0.7870102419950862,0.7559750131700212,0.6801761058310847,3.3895204658463776,2.9804578922761,2.6665179805548807,0.496662840665951,0.48759039562766465,0.40922530212613617,0.2339913225359978,1.0745307177020047,0.8600102038658657,0.5086424821931318,0.22118525081776996,0.7303471425971803,0.21209489444805604,1.1373537391428084,0.7979406511862017,0.8432317650100857,0.5084859320590058,0.22042853498865747,0.7186818020865104,1.4253613191056782,0.33941308795660663,0.1539249689081792,0.967647195164505,1.2494394983592514,0.09671523111882477,0.9672704607839352,1.30602976178323,1.107953330331859,0.40922530212613617,0.07609266445413557,1.376311670385234,1.389346181035377,1.5806200197357123,1.1373537391428084,0.7979406511862017,0.26454612037771613,-2.79009956441,-0.47278851450175,-2552.0898820163948
FOXF1_FOXL2,9703.034682080925,14135.872767857143,11533.132780082988,0.8048356454682639,1.4275613236376687,0.6711999417119137,0.6268636168050012,0.8380717368752126,0.8205821265467701,0.8355415696509434,0.7789784475122244,0.6190444876790061,0.7624777844475189,0.6028166057822613,3.2245330626060857,1.9493900066449128,2.795184589682424,0.4231355937800446,0.22638154156727802,0.5133131802326504,0.18125052347504006,0.7240377104976837,1.3059609312986122,0.42791068697857504,0.17830919682892077,0.6920489109708563,0.2591293816268348,0.7866308953572805,1.2330767421585553,0.7822063118686549,0.4270862134643151,0.1912075294971424,0.6828671377167939,0.6379415558355666,-0.44644584680127486,0.19521910676589946,1.009853818757918,0.5544099315266041,0.2561689985106651,1.014999320898148,0.5637835882366202,1.1161984845529664,0.22638154156727802,0.35554140272486195,1.4932396191840966,1.4626231290332288,1.6388080268788194,1.2330767421585553,0.7866308953572805,0.2454593321648245,-2.28736856969,-0.48806925231725,-3131.468091889141
FOXF1_HOXB9,10817.248554913294,14135.872767857143,11882.1640625,0.8722932537532456,1.1118378547484937,0.6472439448929675,0.5309813597179341,0.8412116675077104,0.8026070378259738,0.8406619565555898,0.7765769232495928,0.6090387038833368,0.7499782188063325,0.5080895437032767,2.9960736544852753,1.9493900066449128,2.6665179805548807,0.43904670240258226,0.28207596775930804,0.5197566917365554,0.16680318650413536,0.808267362606395,1.0251144704167068,0.4433761670992932,0.15203910404008913,0.7011879529454166,0.14963817526760909,0.8766656121140342,0.9309865389001781,0.7913891066655333,0.4412194487642519,0.17472790219001616,0.6903107427623775,0.9416522962294213,-0.054320926786143975,0.026109430227093118,0.9038260755071061,0.7884654698882907,0.10321732144141084,0.9166909165115509,0.7845507778205348,0.9920655542508696,0.28207596775930804,0.26543400265732164,1.3054331874563412,1.2787800948859844,1.4131804328517843,0.9309865389001781,0.8766656121140342,0.22499754623001897,-2.89081076765,-0.4542537164605,-2191.769860265278
FOXL2NB_FOXL2,11012.591836734693,11064.304147465438,11533.132780082988,0.8121654507125038,0.2923034103121266,0.7142320802376378,0.7971866036127897,0.7194648098680559,0.6564074755342191,0.7141603396401577,0.647738214037506,0.6358808125701777,0.5882771520565679,0.7821288966072593,1.414973347970818,2.931966114728173,2.795184589682424,0.2869818413099632,0.2590835816766422,0.1361496416084558,0.11736091753055254,0.7165753320833156,0.3523299891543564,0.287184088700592,0.11036930710109803,0.5175342003695286,0.5513200184231516,0.7162850776155438,0.36135368252974137,0.6470319357653556,0.2871714532190155,0.11032739988107527,0.5159836335628021,1.982227142673687,0.35493139508580246,0.29715341864452416,0.5388193800726426,2.0338187328396353,0.30831224316118006,0.534452660618836,2.7785014545169338,0.5522344305123152,0.1361496416084558,0.2794233898179565,0.7985090029597806,0.8022722706740592,0.8631651076191297,0.7162850776155438,0.36135368252974137,0.17032714372891236,1.77933186588,-0.51016080988,-286.1266270395208
FOXL2_HOXB9,8482.770114942528,11907.10891089109,11882.1640625,1.0989642059331997,1.0679557497767225,0.7946373198638077,0.7033703034760769,0.8510873319744826,0.7859146353578245,0.8510705554212454,0.800533291850262,0.7416397906824763,0.7426894426859681,0.6798320386788136,3.040602340114073,2.9020028913507296,2.6665179805548807,0.4557878581981395,0.3985300198633337,0.4012503351309938,0.19561262578174732,0.9827043828175069,0.9742668397230909,0.46238536240784944,0.17045862130525286,0.720949114838952,0.16676939762789034,1.004384227925132,0.8983072340578409,0.8080486749181601,0.4614244559828532,0.1809376879883134,0.7102218498381567,1.1180854276193672,0.10607699386729119,0.04847498720542332,0.9513457309914864,1.008660402623181,0.0037449718941734472,0.9784856112702989,1.0290353379931332,1.083459977854961,0.3985300198633337,0.0029543673044475564,1.3838004838099878,1.3474952927804282,1.5324006686906495,1.004384227925132,0.8983072340578409,0.22602144074497452,-1.32954014517,-0.43896819482474997,-3411.866371753016
FOXL2_MEIS1,10409.435028248588,11907.10891089109,13716.448717948717,0.9660888577340009,1.163270865742589,0.7811550977038019,0.5103617048210691,0.8498394039016981,0.6737264252062629,0.849084941865309,0.7771354139096863,0.7445720781935481,0.5896558885256546,0.48773107944480304,3.015778756389041,2.9020028913507296,1.7075701760979363,0.4404727801680084,0.5174627117326309,0.26620441997514716,0.18720090945707904,0.9627829863313474,0.8806688644438461,0.4486181905440352,0.1508493324588809,0.7212625850606693,0.1685835813550458,0.9210201344101403,0.7661421877818319,0.7962631795304558,0.4445216999559586,0.17421060702960345,0.6991118971098862,1.20215300645004,0.15487794662830845,0.07995974689134532,0.843581161095986,1.0932406324360717,0.03871576472830311,0.9217259253875967,0.8304934699084771,1.0646798617382949,0.26620441997514716,0.28866379798774416,1.3048098434522637,1.198020008133422,1.5121265780758235,0.9210201344101403,0.7661421877818319,0.22417020754873113,-2.39977221992,-0.434625726238,-2402.3437861713155
IGDCC3_MAPK1,14003.102389078498,13874.753521126759,13065.419947506562,0.47414224170261765,0.41712846290073585,0.5289262130747421,0.15110099997916973,0.7815994635121354,0.5739942218082525,0.780067065731311,0.6513769591069589,0.5097761344411536,0.5503385074360362,0.16393786082962664,2.4313637641589874,2.629409599102719,2.790988475088816,0.361619632100184,0.2632536382796824,0.3054432407893825,0.14110394965416287,0.4726265368860746,0.42758690424592044,0.3617566191387106,0.13983317827479982,0.6108864848538491,0.715971044693768,0.45559754336741765,0.43869898926724576,0.7295228309365858,0.3614050647885839,0.13924027179336562,0.6095316519884434,1.0385197014663685,0.01689855410017188,0.01641473982823851,0.44714826631733173,1.1053344529332223,0.04349370705827869,0.45010672056599754,1.1366815834273323,0.4456353523016767,0.2632536382796824,0.06455613695305591,0.6373432388058525,0.6324760269816786,0.6315116942137445,0.45559754336741765,0.43869898926724576,0.21376296758218888,4.30025064086,-0.263041371783,533.0156547618371
