,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BCR,BPGM,CBARP,FOXL2NB,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GCH1,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,RP5-862P8.2,KIF18B,KIF2C,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MCOLN3,MEIS1,MIDN,NCL,NIT1,OSR2,PEG10,PIK3CB,PLEKHO2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN12,PTPN13,PTPN9,RHOXF2B,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC38A2,SLC4A1,SLC6A9,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMEM173,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318
RP5-862P8.2,-0.592537753646,0.38648259914800004,1.2071134272600001,-0.239799967296,0.9474383715260001,-0.469524217534,2.0794464269,1.1929165629,0.5688940891709999,-1.15088422269,-0.532876604714,-1.6991070748600001,-0.455728963756,0.636691672101,1.74840488163,0.445093018726,-0.7409441648980001,0.309285974418,-0.524767655602,0.9448476606489999,0.749758815591,2.07392165091,0.143409929516,0.44885312743999994,-0.581313084502,1.35707844493,0.941659564228,2.03263908705,-0.9368007458050001,-0.8505879357889999,0.637642501096,0.941538222385,2.36243598569,1.62922076463,-0.786058513559,-1.86910930883,-0.294937960265,-0.676545432588,0.326825820291,-0.352908227447,-0.993942370158,-0.983945177503,0.133145018268,-1.0853112192299998,1.2418178198899998,-0.951390057626,-3.01825035186,-2.61512388411,0.0655672295237,-0.26262118191,-0.20186349101,-3.0057429989899997,-1.2476186199500001,-2.20465205301,-0.147526472173,2.24396392141,1.1818627901,-0.33954967380500006,-0.43322120424800004,-2.59160855572,0.75311105453,1.7183662153900001,0.8935597659810001,2.0939134034099998,-0.552743728957,-0.109056147457,2.17284271427,1.9701378912099998,-1.2143514232700001,-2.42264280726,-1.2692399824299998,-0.281749127014,1.2537405343899999,-0.387269851174,0.375184216323,-0.924660358882,0.005637518614640001,0.745827773884,-0.570328326393,0.0927149392224,-1.46112949574,-0.527538887906,0.290178265036,-0.105003260431,0.19365248315900002,-1.2678600084,-0.43512096823999996,0.501167471487,0.550862700223,-0.969413958814,0.441368551421,0.394778596463,-4.08250178948,-0.105816474343,0.470944429987,-3.5545848816600003,-0.067861419877,1.3502948020299999,1.00811148947,1.27954116038,-2.23215650302,0.7187542432430001,1.3745086867899998,-0.775595128846,2.2967897898599996,1.6295896071899998,-0.5298290054510001,0.6501370658519999,-0.705295617406,1.26464315359,6.3107776285599995,-2.3583047452200003
KIF18B,0.42507002218400003,2.89022195639,1.65682108679,1.66134549704,0.24076953604499998,-1.9691155235099997,0.646257807973,-1.04366444622,2.3582094362599997,2.7365222942900003,-0.0142250150407,1.78702745431,3.15783346056,2.18746949853,0.36428689392499997,1.57524609528,0.623718447372,-1.6932964614,-1.93279567533,-0.39847051036,-0.8877655311799999,-0.223356973052,0.379235914504,3.09305875773,1.65290944368,-0.402113476704,-0.603620815059,-11.0038348944,-0.15163747478599998,2.14499060241,0.437240229216,-3.0842282142000004,-3.3659130948500002,0.04581280749509999,0.581080796535,0.222678783257,1.04250396695,1.5405049507,0.587647805616,1.11007248082,-1.7684943857799997,1.2203346477099999,-0.7966219172399999,3.0304168967900003,0.17679954323199998,0.29086443332899997,1.0027378014100001,1.3341957331299998,2.94594929306,1.74256589678,0.315073510753,-1.05130412177,-0.0190109762206,1.30983982679,2.24396392141,3.62356929611,-10.6777620815,-5.942386036779999,-2.28148116731,-1.26103725214,3.4523505853800005,-4.05155070306,-6.3138411848,-7.39475861837,2.79556065659,0.742476513054,-4.9415601263,-2.53626064878,0.280368624858,3.38069981524,0.534603102866,-2.7428392148799996,-0.9586011856290001,-1.62620747553,-0.27862307344799997,0.884346113454,-0.5149394303779999,-1.6546437031299999,4.200756595280001,1.29331298163,1.32696659826,1.3503667024000001,4.0649525583,0.734301288296,2.5921144801800002,-0.6409069426940001,-3.03076112852,1.98191282087,1.18059121188,0.6425214799979999,-0.685333880976,2.56150357262,-6.58654550842,-1.61215467338,1.86665685441,-0.151496184429,-0.660295266977,-2.05943436015,-0.913776025996,-2.08023953939,1.88081414426,0.134807633762,-2.2838625770900003,2.52827141232,3.2007934004400003,0.624341567358,2.8482046787199997,1.10047488044,0.85286803006,2.71136951013,-6.814266492180001,1.81214188822
KIF2C,-0.5297306807,1.48712853579,0.759483880809,-0.459115170634,-1.63765632968,0.24892648033300002,0.931158377834,-1.35146609632,1.16929170162,1.3938604588799999,-0.906164563918,-0.07319680208599999,2.9282685000599997,0.640449055143,1.69622067188,1.2427864563700002,-1.9514299878099999,0.238482813202,-1.22190159309,-0.380009144303,0.0683492151252,1.2289759318200002,0.884805449126,1.90161595338,0.584016091573,-0.23326423729200002,0.363402730516,-1.82588217056,-0.201895942888,1.7254847728799998,-0.419960212869,-1.0084846969399999,-1.39003696305,2.02381470252,0.180725833094,-0.428277265133,0.181380994349,-0.9025788343369999,-0.377952966062,-0.333012943374,-0.0775279585778,0.36532809883699996,0.35471211706100003,0.26741984921399997,1.38729825171,1.1381218525799999,-0.0519103288191,1.43174721778,1.57020956724,0.610896493605,0.63263645195,1.2032227588200002,-2.4370846152900003,-0.32830358366,1.1818627901,-10.6777620815,-7.18664319505,-3.44903268482,-0.889544699965,0.365246291783,1.80284974213,0.196485928281,-1.6284967349000001,-3.11561985223,0.523697552751,0.210786397304,1.49162760575,-2.2073532623700003,0.23639802354800002,0.891499711768,1.12748387297,-0.0631805730696,0.0779960240137,-0.7548760014270001,-2.3865321428099997,1.2497612697299998,-0.605527594164,-0.142228609907,1.03837532818,-0.336622189896,-0.569670481022,1.08069245862,2.87465611958,0.6235023430919999,2.03456983733,0.202660671153,-1.50292271238,0.108715287529,1.32108063563,2.25872693569,-0.14625337644,0.7977589491220001,-3.2896469197900005,-3.3775541286799995,-0.061474758994000005,-1.13961219729,1.39568789796,1.13187188306,-1.11753297648,-0.567548747234,1.3111289219700002,-0.119469695932,-1.2216186361,1.54613691193,-0.0534719988095,0.433769456843,2.6692969247,0.593025431444,0.462007028913,2.03114650479,0.272282828946,1.1224695957
KLF1,8.108849223160002,2.11836699784,-0.489500754855,-6.824226372130001,6.838106422919999,5.322700101640001,0.298694855401,-0.9234817846660001,-0.266441684771,-7.308187916839999,-5.79688068108,4.470722349090001,-2.4785113766699998,-2.49362302409,1.2769768048899999,-2.23393307468,10.0700847052,3.6135702620199996,8.112668533310002,2.04718675162,-0.12881655360400002,-0.9635693329799999,-7.14035716212,-6.5903427933000005,-1.21293878314,0.994298641535,-7.527070525639999,-0.43053176707099994,0.00793058264309,-8.27938267895,-0.158795830927,-2.6905542288200004,3.41312833443,1.0126609999,-0.34713198809699997,-4.660041825,-2.52210388378,0.79415027506,-1.22748498894,-5.94725180741,-1.07642006925,0.363579799975,-0.435482423515,-1.784663301,-1.25947054481,4.10592155341,3.0494140148400004,6.920296563110001,1.68735065191,-3.90915771752,-0.39348792876500005,-0.46290113839100006,2.21584778138,-2.1467677053400003,-0.33954967380500006,-5.942386036779999,-3.44903268482,-11.4239619576,1.4353150403400001,4.991418691680001,1.5737153583599999,-0.8558043670550001,-3.05080277899,-1.24539358208,1.05430494706,0.17756739275,2.08576846836,1.9149189886900002,-0.46247165405199997,0.734140816311,3.7130174243800003,-0.9765488783230001,1.41563954622,0.06643872238660001,1.68419039407,-0.902753572625,-0.668992974574,1.9614526241299999,-1.14724123387,-7.46506078218,-4.62176303613,-3.6447805483599995,-0.8921386091660001,-0.0929175644775,1.86364773713,3.99038039746,-3.5607471784599998,3.71847430014,-0.963687918883,0.272893419049,-4.79063036433,-0.0676524987167,-1.7622757357099998,3.4885665915099997,0.012093580345700001,-0.249325885927,4.24852085864,4.207345321619999,2.6407438345200003,1.9548025724900002,-8.882663739049999,-0.9255146109260001,0.29434145159200004,0.123758523637,-1.1634133170799998,0.531691354981,-2.95091382705,0.366665719379,2.14803280076,-1.52563419058,0.13974240338500002,-1.07083897407
KMT2A,-1.27328506698,-0.7543129443790001,-0.833628952234,1.07983780787,2.29690579272,-0.0625627900454,-0.183339706495,0.18381654817899998,-1.63297326253,-0.804941468757,-1.9940917938299998,-2.26308540854,-0.403694682636,0.0707684714482,1.31237756855,0.21723764259300002,-0.20278951120900002,1.7447914976199999,4.16372892547,0.299786091284,-2.58005139679,-1.28213081134,0.629975365545,1.0287940389899999,-0.768360519983,-1.04416134027,-0.324265292807,-0.22060749639199997,1.58169563555,2.24530567082,-0.10993957987900001,1.3439430297200001,-0.585512683487,-4.00348690411,1.29842160132,0.926948673223,-0.08641575083979999,0.104562759695,0.18324467369199998,0.575892464955,0.120290158355,-1.69205089477,1.8457732866699998,-0.6134539032680001,1.7493568153599999,0.9576523873,0.250882529703,2.7083325768099997,-1.8683168841099997,1.3753357813100002,-1.1593143612399999,0.8245128350990001,-0.33245555524799997,0.483430251135,-0.43322120424800004,-2.28148116731,-0.889544699965,1.4353150403400001,1.69327762479,-0.22663360491999998,-1.63993401069,1.57670982566,1.3370950126299999,1.33046785856,-0.44651983637599996,0.6778026803820001,0.41642977840400003,-0.430666948472,-0.115192981204,0.58345386519,-0.79502423084,-1.62241524963,-1.50347475281,2.14699856521,-2.4937814258400004,-0.0797578862975,-1.7330533448900003,1.54130679644,0.48024222051700005,-5.18983152101,2.54114609987,-3.62078216673,-0.0973578537147,0.267694770864,-1.55430628248,1.8077514319699999,0.6778798580859999,-0.335411182126,0.654398826227,-0.389624131677,-1.1605215028,-0.290703577334,1.88691608814,-0.9706292986139999,0.749402157582,1.7186756892900001,0.340002170793,1.10388249279,-0.897373960765,-0.731699372287,2.03023077322,0.7007560955159999,-0.202488169143,-2.3371137160499997,0.506983630559,0.153371696201,-1.18244644974,-2.12446633265,-0.581688732308,-0.462679513787,1.71624245866,-0.355586503248
LHX1,-1.57234005324,-0.7004928544239999,-1.15296488744,-0.996552540317,-0.40077638041999997,1.6531853062900002,-0.653285866061,-0.340385428306,0.00910494319846,1.8430283378599999,-1.2086933582,-5.25465118744,3.36917451303,-1.3907902024799998,-0.310525179464,2.0032213533000003,0.11922745735099999,1.06660464143,1.64096723056,0.46915669567400003,-0.29887648005199996,-1.56265142366,0.34631330575999997,0.826501033307,0.18665219620200002,0.146839948251,-1.30199862144,2.47196470137,-2.64029960835,2.62828360363,1.21857063581,-6.6767779879799996,1.76253032817,2.09534877869,0.944358908434,-2.7096030981299997,-2.26924671653,-2.66801357528,-1.0613235484399999,0.08663593515349999,0.30772655171700003,-0.853366874982,0.367925980486,-1.1622296894700002,-2.56035564002,-0.632303659247,-4.10667956907,-0.0017836461441999999,2.5429422030400004,0.163618891133,-1.11619401331,-0.824365184528,0.9044976260690001,-2.1102975458400004,-2.59160855572,-1.26103725214,0.365246291783,4.991418691680001,-0.22663360491999998,-1.3773605420100001,2.5994343899900003,1.14506087188,-2.6967164765700002,-0.393723241559,0.153345766226,-1.43477261906,-2.51638585965,0.7414076309909999,-1.45457636324,0.431588499897,-1.5988616889700002,-0.06331657597130001,-0.555134924185,-1.74071422301,-4.051034454130001,-1.59187905879,0.121365518901,-1.94295922657,-3.06342382748,-1.43763916035,0.431521662618,0.7931850744679999,1.12029941364,-1.06716025327,-1.73365843843,-0.5560545347510001,-1.1156248545,-3.27320606604,-0.863661429267,0.147842898082,-0.135663115826,0.674206028495,0.862009330339,-1.01772506577,0.650836441216,-1.13380088976,0.781144076206,-2.42980768984,-1.7988642956,-3.3732355872099995,4.22848155137,0.232787581582,0.6956007425309999,1.87776213663,1.15268766033,1.24526394143,0.20611466482000002,-0.967318140334,-0.22427297258,-0.7013643914390001,-3.03838330616,-4.01139070709
LYL1,0.0251652684492,1.90867049222,-0.0879976019087,-3.41926198931,-2.4185422110599997,0.90839250279,1.59777113856,2.2928205357199998,-1.17524837761,-0.338146625602,-2.82784655189,-5.514990361980001,-4.27726509661,1.1003275893100002,3.15496779333,1.85410354153,5.79215647456,6.734497397,5.55505333401,2.4579968695099996,2.33516683192,1.80573689122,0.658584476666,-4.6087122817,2.05178376157,2.0045930832799996,1.52217497351,0.939053743426,3.34347420467,-2.15186694437,1.8616457109,3.2892247430299997,3.6803397215599998,-5.53705072709,2.83367937127,2.71435942183,1.4834446152399998,0.709261524766,1.05815627979,0.628251142657,-0.343692507433,0.39152383082900005,2.9999410561799995,-1.70019577268,2.4656726355200003,1.22646287358,0.175583855901,0.514295714996,-5.97155409723,-8.46589045284,-7.64741801398,0.24338519875,3.7585341915900004,-1.7544074532599998,0.75311105453,3.4523505853800005,1.80284974213,1.5737153583599999,-1.63993401069,2.5994343899900003,2.4861616081799998,1.68638204434,4.27358521311,3.30164919843,-0.189327697676,1.14952922199,2.8011595535100002,1.7570079572200001,-0.406740012333,-2.5162912366900003,1.7627366270500002,1.07187421189,3.7387074440099997,4.76120922969,1.46503686822,0.631952284435,3.6620047739999997,2.51408030615,-1.14752251031,-1.81907859455,-7.08112660258,-1.7127546598299999,-1.09600481296,2.5323333692900003,-1.7271274352400001,-1.29550084989,4.55034412477,-1.00907579815,1.70634369971,-1.83389826912,3.9427962095699995,-0.581925908055,-0.579807250307,-0.7380344149979999,1.98680082947,4.13307511919,3.3695862691900005,4.52810934447,2.62516918028,1.4583410783000001,-5.872042399369999,0.7123122020329999,2.0707845091599997,-0.483204663166,0.690425463285,0.77841003746,-4.51361415145,0.36073205155,0.43629434067100004,-2.9584779550599998,2.7228155644800003,-0.339826639989
MAML2,0.613337747435,1.58613307697,2.23256035098,2.9076250515599997,-1.33364722026,0.930656169411,0.8288198805399999,0.601416595879,1.67724799711,0.428303936992,-0.8924712278679999,2.7160997196,-0.247724785827,1.0894122759799998,0.5267252756790001,-2.18452330652,-1.7128909962999999,-1.3873366901100002,-4.398921240980001,-0.287622930379,1.17648013535,3.36248161399,1.85023322778,-0.0612569593602,2.82277909964,-0.113207025482,-0.744545780218,1.26022940505,-1.1015919281,-3.01708711205,-1.20097449953,-0.36763055937100003,1.79263671034,-2.31514798369,-1.8400885205700002,1.67078175509,3.10090792486,2.21622167892,1.20211053999,3.91093754131,0.583722664201,1.1413080802600002,-0.925624150402,-1.61711537278,-0.534325592158,0.8025025412350001,1.80996768898,0.7530460460770001,0.0148054241825,-0.401027174911,2.47207179223,-0.174111796868,-1.60223189917,-0.921852630685,1.7183662153900001,-4.05155070306,0.196485928281,-0.8558043670550001,1.57670982566,1.14506087188,1.68638204434,-6.23599037143,-0.8059489037659999,-0.052967465856800004,1.5593437878100003,1.8914540558099997,-0.037764609287999996,0.720209441651,0.493402696179,-2.16287611474,0.0936364843104,0.053253814838,0.979865757009,0.691916446469,0.049734070481900004,0.531239229171,0.241542841824,-0.868652110273,-1.1039136468100001,4.687171716540001,-0.35011785886,0.622415649198,-1.02337337577,3.05724347171,1.45443452255,0.8091060193430001,2.08572524604,0.595218134059,0.534026033687,-0.0162402345752,-0.09984932460160001,0.9732555775470001,-2.8143935567100002,4.324809167930001,0.747504820984,1.19671494157,1.12088496523,-1.1313801631799998,0.98530321905,3.1602066131599997,-1.01326410859,0.48531789415200005,0.141343902931,1.3881915352899998,-0.00883693221629,0.0985575634606,0.603917912069,2.14109733677,0.195107423934,1.65419188182,1.00787803142,-2.09133577138
MAP2K3,0.190863116556,1.78712877971,0.148970206041,2.57319287135,-1.8702335587,-3.08562791588,3.4001338369,-0.265572685888,1.24565720031,1.8135126507,0.8535317128300001,0.178177780685,2.3410094891499997,-1.69659470056,-0.306718109858,-1.5275413573899999,-6.021211688639999,-3.32547623356,-1.29251152076,-1.1430532567899998,-0.962741400927,2.9878261179799996,1.67223542429,1.4467655038999998,1.6516824038100002,-0.719794643011,-5.447513068459999,-0.7641028475380001,-1.7219852928400001,0.702649222694,-1.20658795202,-4.6167414963199995,-1.1413651197399999,-1.14978428949,-3.06541459265,0.519997527236,0.453568518014,0.526290798522,2.3916747849,0.137321730704,-0.651682558875,1.30437943748,-1.25622911454,-0.499708675363,-2.51469391397,2.33102514388,1.8574971644599998,0.8989218082510001,1.03140744054,3.0585315416100003,9.53774686326,-2.17816079132,-1.40613477819,1.3782909276299997,0.8935597659810001,-6.3138411848,-1.6284967349000001,-3.05080277899,1.3370950126299999,-2.6967164765700002,4.27358521311,-0.8059489037659999,-6.62024895941,-5.18233651885,2.01899046428,1.4521055676499999,-3.94544862339,-1.1439658281,-0.027874857631900004,2.28406882752,1.0524960193600001,0.610222133035,2.44559245707,-1.5662349722799997,-1.70532876634,0.666704655211,2.7562252241000005,0.542039817448,1.9415246035900002,0.609690581376,2.41596692325,3.4866057702099997,2.09547493587,0.278632432513,4.59696267705,3.4499411866600003,-1.60090084257,1.6680169616100002,1.68188086503,5.412431397020001,-2.4072384229900003,2.1311196732499997,-1.5342543561000002,-0.332002069063,1.81011318195,-2.98080585822,3.6064537279300004,1.0981908759799999,0.48189784144299996,-0.138271094953,0.27658683217700003,-1.09560002,-0.29651578869399997,1.40095046006,0.583485259306,1.8599921202599998,2.64262943684,3.32908266164,0.37369418386299996,3.3465379558499997,1.9827993108500002,-0.40345828525300004
MAP2K6,-1.4979312757299998,0.672289950581,-0.558979233913,1.8684591944,-2.79856335163,-0.253746206383,3.1397253810900003,0.254515624719,1.98844649725,1.69799102759,-0.575663925946,0.0363111857599,3.7503812998000003,-0.97329453591,1.42957262001,-1.1789292195299999,-8.50218667199,-2.8442388516,-1.0909259747600002,-0.118332157541,-0.986324398725,4.24359013629,2.3041409742,3.31380652486,0.93375779219,0.149378578367,-7.327546741589999,0.374419859292,-4.7757723280199995,3.40450320044,-2.06518303382,-3.78074956696,-0.257190610151,-2.8451783950200005,-2.28215173684,-1.16741612225,-0.28915094966,-0.27979079879200003,1.2050022861,-0.134306980567,-1.3247039492000001,1.9954090829799997,-0.542443926305,-0.939665814876,0.334962473823,1.46332489363,-0.237862339759,1.3108130948799999,-0.704757209147,2.51203944695,8.96110588468,1.74053709998,-3.1211420523699998,-1.06169310719,2.0939134034099998,-7.39475861837,-3.11561985223,-1.24539358208,1.33046785856,-0.393723241559,3.30164919843,-0.052967465856800004,-5.18233651885,-5.489253500619999,-0.0394490773091,1.85567628099,-4.05254975268,-0.6577902057989999,-1.16414800525,2.13628318199,1.9322733170400002,-1.36468984681,2.90949031704,-0.106420199748,-1.0687938535200001,0.198895991681,3.0044134797,1.36522479741,0.722469303592,2.27727696857,-0.22467221315299998,3.92034372809,1.87255325567,0.331383148596,4.10771216674,2.14925946467,-1.72053733867,0.110993730545,0.7375400484550001,5.93379821737,-0.0403146858713,2.66769699561,-1.3689834766100002,2.24167251048,0.685452542176,-2.89872395126,7.69120195261,0.58371475705,-0.9079448185439999,-1.11039363497,0.36224482103100003,-0.6557403547089999,-1.33953011626,1.41870767965,0.194081525735,1.52051042085,0.873751019586,4.89945133546,-0.923037713209,4.11947359955,1.5805940222200001,-1.3754312932700001
MAP4K3,1.5109709715600002,-1.4878499328299999,-0.998685804349,-2.2512138407199997,-0.7153096294769999,2.5459482020900004,1.7056370772799998,1.5751348845200002,1.13288661676,-1.41482780034,-3.81501055256,-2.48166331803,0.0465989907286,1.94294218468,3.52319416871,2.21178426958,-0.9560863636460001,1.9206482392,0.5429271152290001,1.7297323148599997,0.37656696901500003,1.76468895587,-0.101154320689,2.88206521782,0.6115444630529999,1.36775307316,-0.678985832755,0.10197879712,-0.956955571242,-3.88232073494,0.972747597615,1.5920128186200002,1.9220814001099997,0.662295714437,0.1565727332,-1.7910914956200001,-0.21129165978300002,-0.0697874345431,-1.85381041385,0.35716384505099996,-2.77770304589,0.305194353275,3.10012832523,-1.4708934221099998,0.6789146575849999,-0.411540252858,-1.05623013877,-0.358068654555,1.78225637509,-3.7915342183199994,1.2580335325799998,0.617782138338,-1.2449541798000001,-0.46720141228,-0.552743728957,2.79556065659,0.523697552751,1.05430494706,-0.44651983637599996,0.153345766226,-0.189327697676,1.5593437878100003,2.01899046428,-0.0394490773091,4.16516277724,-1.27462398848,2.75227396931,0.734024482732,-0.620349731599,-2.0125409729099997,-1.37421868897,-1.26242983379,1.9692236843200002,0.7469148595020001,-0.463876799586,-0.829860662912,-0.124870696085,1.89593883368,-3.2799973883099995,1.37162556863,-3.1428258047099997,0.32264109838000005,1.83606249583,0.709569091007,2.6220811481,-0.232930062247,0.513395868608,-0.183142629106,-0.0698699006155,3.08497488739,2.94089098037,0.44888145435599996,0.789029188856,0.268676108374,3.24534570994,-4.8107473174,1.9529133331,2.76175344182,-0.26349592078,-0.926474220157,-2.12437881162,-0.49276167677199995,0.25214553353,1.9349638777,-0.40396604465,1.78434167717,1.94774885412,0.712668700845,-2.1437603306799997,-0.610553403155,1.1274852129700002,-3.0351061851099996
MAP4K5,1.82183874167,-0.100084366427,-2.2089568704599998,-2.0134725268900002,0.9428662703280001,0.43174385321900005,1.76246116282,0.0506359521715,0.743643903505,-0.624128734332,-1.9993500901499999,0.09360626024520001,2.6957323831599997,0.314399111658,0.9022625473450001,0.625725870876,0.942249956838,1.1737630878799998,0.0863796140203,1.4806458349200002,0.461341730238,2.14328693543,0.648642743984,0.452026406289,0.39006758219000004,1.8340765920400002,-2.3354965005,0.619083068169,0.151160912465,-1.1972837077299998,1.24492958455,2.38415274786,0.610709520047,0.5071446717279999,0.19985964371399997,-2.24217989841,-0.497108679053,-1.3136168789,-0.07314864813860002,-1.75161309493,-0.592499996861,-0.15238347023,0.28656875695399997,-0.175573805542,0.222385324606,-0.0527879692502,-1.7729132221000001,-0.244482884919,0.277707605892,-2.3328330373,1.2692728073700001,-0.285019555469,-0.648028329644,-0.9660469974539999,-0.109056147457,0.742476513054,0.210786397304,0.17756739275,0.6778026803820001,-1.43477261906,1.14952922199,1.8914540558099997,1.4521055676499999,1.85567628099,-1.27462398848,-2.63660028564,1.11460537307,1.13255663693,0.061570093953,-2.50918632491,-0.028164534856199998,0.7363971727869999,1.69311157134,-0.861593900738,1.3125207357100002,0.477783829892,0.718447352882,0.8623036872609999,-2.3895598434400003,1.6143148488999999,-1.06852490231,0.33284869923099997,2.07858196751,0.321061352723,1.2237316301999999,0.485788548951,-0.6099929307190001,1.80758132722,0.429447906286,2.94669226739,0.32751089982,-0.354986962562,1.3981169979299999,1.4387229379,2.9209364218,-3.36653981966,0.08741888075139999,0.700821925677,-0.5244843095889999,-0.268129313614,-3.4926717937,0.653691559379,0.345948886082,-1.6239964518,-1.7054156585,2.25577356523,4.4095655233499995,1.9654447073199999,-2.54961877947,1.4971414918500001,1.63821066301,-0.580447271559
MAP7D1,-0.41392420039399996,-0.674341521017,1.74621998156,-0.32904112566599997,-4.018007255280001,0.46047047847499994,0.10146280545299999,-3.4978318290699995,2.59696678463,1.9493097871400002,-1.8232710565999999,0.7994003087279999,1.47200895845,3.6233240240599995,0.371752334221,2.6221379093,-2.0073508048299997,-2.10211051241,0.953635571048,0.46907175880900004,1.3757373675,2.2795192741999997,1.8204179012700001,2.43373171466,0.594486957403,2.29871609268,-1.34248582528,1.12053380248,2.6476838740099997,0.927609342232,1.16680026472,-4.44888649491,-8.130058286,-17.9874313601,0.9335281996089999,-2.7488615136,-1.0419349527200001,-1.52630045285,-1.76976680281,-0.915824193489,1.89205569977,2.678004779,2.39994835581,3.68327318829,2.5847895367400002,1.0986639419,-0.934834771088,-0.419921719385,-0.700465714011,-0.323663386884,-1.0650708122299999,2.67447446172,-3.77223304383,0.365280600868,2.17284271427,-4.9415601263,1.49162760575,2.08576846836,0.41642977840400003,-2.51638585965,2.8011595535100002,-0.037764609287999996,-3.94544862339,-4.05254975268,2.75227396931,1.11460537307,6.188061735800001,-2.9948623130299996,0.254157392233,-3.8103927843000003,-0.6475630369600001,-0.905462027446,3.52522069926,-1.56291115085,6.036483476849999,1.27040709607,1.2030212388,0.9479521740860001,0.49794077318,1.33087706902,-1.49690900746,1.78375795381,2.25556598407,1.8858649423099998,0.819158924118,1.97892228319,2.2261101659900002,2.6839368361099996,-0.634543957363,3.64558078956,-3.20282106244,-0.0360784839179,-5.914196552359999,-3.7208402908099996,-4.77493904333,0.266741826251,2.6178471177300002,-0.8434275407999999,3.0562298340599994,4.470320150219999,1.5187650541799997,0.582647412609,3.15228944985,0.13268002394300002,0.512705312907,1.9815255132299998,1.4971994882100002,2.28044532867,-0.118185713579,3.7937285898699997,-3.4406767573500003,2.80737617922
MAPK1,-4.08473959014,-1.77441244938,-2.1582340345,2.6306765220700004,-0.599659761423,-1.05485021182,-1.24743852259,-0.48798800544,1.36311526716,3.3526930502999996,-1.1998847385299998,-1.64357464803,2.4844850398099996,1.7252426694099998,0.206197561031,1.6741416098800002,-1.2585976565,0.0435716243669,3.1077055736299997,0.19768144253800002,-1.4727940770899999,1.11777299062,1.22974710332,2.7448133234900003,-1.0055184673100002,-0.313033607357,-0.0684472397246,0.9692037564370001,0.214534836398,10.972949605799998,-0.474528140067,-1.6795071853499999,-2.49278873453,-5.1699107316,-3.3253932236900003,-1.1101147926600001,-0.43860233207099997,-1.4741598902700002,-0.478642904321,2.1764788515999998,-1.4886649646799999,0.779522401808,1.51700801977,0.9083980044509999,1.34039741778,-0.34393415211999995,-1.80819503495,0.6846758069769999,-0.532977536459,4.30025064086,3.4157924737400003,0.9488200725820001,0.137862837853,0.185416976918,1.9701378912099998,-2.53626064878,-2.2073532623700003,1.9149189886900002,-0.430666948472,0.7414076309909999,1.7570079572200001,0.720209441651,-1.1439658281,-0.6577902057989999,0.734024482732,1.13255663693,-2.9948623130299996,-1.21077237127,-0.209845492597,-0.06443569268209999,0.7680059637819999,1.00736854749,-0.226005756232,-1.50507253537,-1.5180191251700001,-2.6161548052400003,2.1161994126900003,0.36562633991899995,0.374665340408,-4.375944124059999,1.35083883761,1.3079192207500001,-0.579121920667,-0.269360295925,-0.8145959655570001,3.7153499809099997,0.7869786304109999,-0.9050564193709999,0.6796761283480001,2.2770761395099997,-1.1846119049700001,1.4171077865900001,1.7993456407599997,-1.04868826497,-2.04330284267,0.9558053961409999,0.46828262991999997,-1.09821676621,0.650305859609,2.16228720997,3.9556762296699994,-0.0448126606997,-5.0053114799000005,-1.2856829303100001,-1.96113861146,1.25945603743,1.1004871950200001,0.285259707291,0.81135662488,2.20856515746,-2.58056966539,-1.40306074061
