,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,CBARP,FOXL2NB,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,RP5-862P8.2,KIF18B,KIF2C,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN12,PTPN13,PTPN9,RHOXF2B,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318
PTPN9,-0.395437167433,-0.434240569477,-0.240696853101,-0.481731358319,-0.41239405475199997,-0.32626236719,-0.211264834124,-0.22853082391600002,-0.220501050534,-0.583246017896,-0.298217997483,-0.295054988942,-0.284917837847,-0.275642425647,-0.41719729295900004,-0.7351666352320001,-0.375919521744,-0.46918158703100005,-0.167570614152,-0.340342008719,-0.259048511332,-0.344495927807,-0.3124958321,-0.21972467781100002,-0.565878610428,-0.347164714788,-0.00645818593474,-0.24084294845100002,-0.39609338085199997,-0.225434917643,-0.0456245665014,-0.21955375581300002,-0.269864570049,-0.16465078605900002,-0.280929946712,-0.33701262289800005,-0.390970712689,-0.37491402671400004,-0.44088875580200004,-0.2199576007,-0.44246523836199997,-0.22447354921799997,-0.503375561475,-0.619420463697,-0.335319982786,-0.479297408837,-0.39472884073,-0.37009933798600003,-0.575902071255,-0.24623377653099998,-0.19785614174000002,-0.43698642848200003,-0.38474328527199997,-0.250449105302,-0.181974343744,0.10841772378699999,-0.210206506581,-0.294912580122,-0.229631815187,-0.0186904451278,0.058154669608,0.063789767297,-0.140389121229,-0.163278559804,-0.197400893202,-0.297324624486,-0.258927843733,-0.363197542315,-0.20437220216,-0.567066608185,-0.0417325423838,-0.211453902793,-0.307615762651,-0.59977837257,-0.406449502316,-0.441789981444,-0.29553187110999996,-0.297977856739,-0.149762603287,-0.42401195643899997,-0.30122401662099996,-0.20017658787,-0.152005414136,-0.37644477530299997,-0.335131634833,-0.30660031528799997,-0.475399651171,-0.18260763116099998,-0.303334036424,-0.513299714008,-0.333660385969,-0.20861556039999998,-0.20602147148699998,-0.210676854879,-0.127999645586,-0.591570549579,-0.209642396433,-0.344158246009,-0.316851225176,-0.269099849733,-0.523908460548,-0.270892838205,0.057262379490300004,-0.175615255937
RHOXF2B,-0.7308110506829999,-0.47180698178999997,-0.497880153486,-0.49678446323700004,-0.5309295715860001,-0.544885273454,-0.47277720669,-0.437396825169,-0.5688040079819999,-0.561508554916,-0.457811848962,-0.46931009089500003,-0.457809287001,-0.403035640027,-0.493059306486,-0.7049812357709999,-0.584888247437,-0.590659973259,-0.479847164005,-0.49928666236900004,-0.44383053136600004,-0.510163126302,-0.475061585862,-0.422074850633,-0.5766323791210001,-0.560031776632,-0.244072819885,-0.563679083519,-0.7054090317849999,-0.399821393807,-0.275663530246,-0.349783990102,-0.28355770524999996,-0.461451349494,-0.578024925967,-0.578683873522,-0.556179578138,-0.6884926344399999,-0.544391367114,-0.434525235242,-0.539067204053,-0.47004905134999997,-0.535892042096,-0.6215031291950001,-0.587843945598,-0.6753545750419999,-0.523335309497,-0.508903293532,-0.579936103567,-0.49724704791900004,-0.592350903732,-0.506894634054,-0.6256053285350001,-0.552833408857,-0.480847329784,-0.138662853002,-0.41820541515500004,-0.542077150589,-0.534597996572,-0.306586223673,-0.211773804153,-0.223243780676,-0.470801088448,-0.42915523261999994,-0.49778182249499997,-0.26385822148800003,-0.5578841659839999,-0.529003961708,-0.488010675342,-0.692701328462,-0.558297432282,-0.478609082994,-0.582207047199,-0.68995555496,-0.589923488513,-0.506846890534,-0.439942444612,-0.601867045205,-0.42401195643899997,-0.473675590643,-0.531000974772,-0.43651755132,-0.422142928014,-0.527631766094,-0.460869251177,-0.504485424959,-0.563457612154,-0.458244611107,-0.565022734795,-0.550352340533,-0.628225191731,-0.417708958538,-0.459659857025,-0.558605347589,-0.344536347153,-0.6300749497429999,-0.526887026065,-0.5153997805030001,-0.47146942431999994,-0.470351559853,-0.532590523852,-0.34639324898100005,-0.16447180328,-0.512561480576
RREB1,-0.44715219208499996,-0.447242158671,-0.4525888337100001,-0.51443368845,-0.5523465677889999,-0.353902658156,-0.287228200405,-0.280932457907,-0.396716606928,-0.663514199982,-0.523917779346,-0.349408045392,-0.444970827484,-0.36406727178900006,-0.45987338974200004,-0.710583239132,-0.519740332666,-0.555430755728,-0.27622962645300003,-0.42330027486999994,-0.316248780858,-0.482568092778,-0.38671247263999997,-0.36185007347900006,-0.517477657024,-0.45593603810500005,-0.128933034997,-0.44500323323700003,-0.508184796778,-0.310199866908,-0.19566234991599998,-0.33284692486699996,-0.275390340027,-0.329970983055,-0.456884006919,-0.456792936818,-0.49798063929200004,-0.5204582507769999,-0.561380003579,-0.371485040872,-0.541738529527,-0.30863916958,-0.503485659283,-0.643965497846,-0.44849044765199997,-0.523006035928,-0.435215844571,-0.455129647689,-0.525312172608,-0.40058258216,-0.489064860497,-0.547982364973,-0.58059191076,-0.523703905669,-0.413987924122,-0.11483344843900001,-0.420191340611,-0.45225923353299996,-0.331590849663,-0.157399466218,-0.17730282697299998,-0.09644301833069999,-0.293547386961,-0.33999748999799995,-0.346457456174,-0.284427537172,-0.35575330498499996,-0.445561254073,-0.389926809793,-0.578750723109,-0.408665565238,-0.34638622935999996,-0.44379546463799996,-0.512454207522,-0.583065201563,-0.47544949325400004,-0.262810306214,-0.504946188232,-0.30122401662099996,-0.531000974772,-0.358101455211,-0.320909770139,-0.32730024304099997,-0.454071817135,-0.5217162305749999,-0.416074950043,-0.601207352269,-0.262679357961,-0.5813660510409999,-0.5232096695139999,-0.499291077944,-0.3362989641,-0.359771107387,-0.38382662846999993,-0.22209714269499997,-0.635990557903,-0.367959526715,-0.335383146853,-0.32231294946899997,-0.383062424678,-0.570662566241,-0.319689204052,0.0416280318429,-0.36591034818
RUNX1T1,-0.45296423635,-0.43117022778,-0.236199312315,-0.510852189737,-0.5008694913989999,-0.23682584135899998,-0.157398425121,-0.191376002674,-0.21104769309000002,-0.639506754228,-0.278369359764,-0.176914139899,-0.325127022299,-0.356451094314,-0.38672799710100003,-0.8260104861859999,-0.48341362966000007,-0.430420569001,-0.17443306049600002,-0.374477197667,-0.189312033272,-0.295238184425,-0.146743780646,-0.19937316997,-0.479525944665,-0.429005505497,0.0270814574735,-0.367962454641,-0.381835142685,-0.19341244497699997,-0.006026644510869999,-0.212255113717,-0.11604034136600001,-0.179362700265,-0.38294795633400003,-0.439292298243,-0.407595352014,-0.39969141354500004,-0.46720924583400003,-0.198722862657,-0.447675653156,-0.12950830936899999,-0.5132571046600001,-0.609661557245,-0.343366285273,-0.533975568544,-0.382416819039,-0.46872958856700003,-0.487274864834,-0.240724482489,-0.238147082471,-0.389706206505,-0.35441180637900005,-0.302255497832,-0.198294277931,0.153344425656,-0.163019671019,-0.32617910818,-0.177017912853,0.024299888989200002,0.0579269509332,0.0397433980565,-0.159852131971,-0.152223280528,-0.127259331199,-0.25825801150100003,-0.19468828512400002,-0.42912426230899997,-0.10737158295,-0.603340826624,-0.261178849484,-0.221741467073,-0.309596682415,-0.547657572478,-0.544318406538,-0.334484354791,-0.151276248377,-0.318358401954,-0.20017658787,-0.43651755132,-0.320909770139,-0.0638506255879,-0.266631031581,-0.33750163527099997,-0.256874007779,-0.258437488654,-0.5652738617759999,-0.0921457264618,-0.463888914503,-0.544548412293,-0.344330264865,-0.227680705865,-0.22714484274099997,-0.164085001777,-0.10711167486199999,-0.582365388193,-0.156646518023,-0.144317978367,-0.181698005524,-0.226056400165,-0.579361295972,-0.15708019695,0.0807494579655,-0.139082988753
S1PR2,-0.41676381587,-0.469582692235,-0.364880106416,-0.524747672486,-0.369158466644,-0.21982783618500001,-0.166197413973,-0.224376490571,-0.40666516300399996,-0.6138304614019999,-0.437578895587,-0.288593546719,-0.273483922566,-0.282920418987,-0.422696940202,-0.709489401444,-0.46231264894100005,-0.520150543648,-0.22820935001999998,-0.33235285226,-0.229299616346,-0.336779563429,-0.329547583842,-0.182470098802,-0.511195330947,-0.432722910298,-0.03519283442019999,-0.34331138773599995,-0.482159540092,-0.256071389418,-0.11649187322,-0.257272446083,-0.305618485872,-0.290070426859,-0.391344190149,-0.478650254205,-0.422961782839,-0.49545989032300003,-0.49527180267300003,-0.29487002452399996,-0.48017424825099997,-0.24033228499,-0.42068456659599995,-0.648416920846,-0.354699385693,-0.5330929944489999,-0.368421862698,-0.539608221397,-0.5658698998349999,-0.329911716035,-0.329535671897,-0.49643378036700003,-0.445531021534,-0.41052613272200006,-0.32842148358199996,-0.0477014994753,-0.31065619207199996,-0.334228964327,-0.265114789425,-0.08948677146169999,-0.0448067116656,0.0138107380054,-0.255415317587,-0.261687198077,-0.315311979538,-0.24158591056200002,-0.305279244423,-0.41593674616899995,-0.26547612361,-0.539528730907,-0.332286946348,-0.321405813037,-0.393197341055,-0.507659034938,-0.600888268957,-0.443163492343,-0.18912077249099998,-0.43091483034500006,-0.152005414136,-0.422142928014,-0.32730024304099997,-0.266631031581,-0.312941477411,-0.376440108339,-0.40447011900799995,-0.36280687870800005,-0.557718691827,-0.16881671717799998,-0.508121428864,-0.465447754838,-0.43241058947800004,-0.14597895257000001,-0.296481490349,-0.346872033992,-0.142751616919,-0.555893073152,-0.314544508467,-0.284642186775,-0.260899044509,-0.261843852175,-0.531636423992,-0.20074029162,0.018090896930200003,-0.208497576646
SAMD1,-0.485794230454,-0.48309001640199994,-0.44216252085100005,-0.496539081183,-0.47528024313100004,-0.42208008674999997,-0.311550379466,-0.356617644469,-0.403840791162,-0.589245179676,-0.43533755223000004,-0.39885787196500005,-0.469771168283,-0.426112680138,-0.45091651471199995,-0.667037951457,-0.436481891924,-0.559664317446,-0.331164289558,-0.43793947041500003,-0.396541553582,-0.497517886345,-0.471066994392,-0.348900192367,-0.45840952908999993,-0.46729525342600003,-0.12140655532099999,-0.429941552816,-0.6188832331499999,-0.353414719938,-0.197876166177,-0.27136919705400003,-0.24176167841999996,-0.381284031378,-0.40174047799900003,-0.507067293259,-0.47802537681,-0.46489018441299995,-0.469774072833,-0.38636818038500004,-0.541740530439,-0.314627165098,-0.54742398093,-0.6309641561770001,-0.46999442738799996,-0.557306550454,-0.422939256157,-0.528012966634,-0.5801264201899999,-0.472906595426,-0.458022205674,-0.494330213155,-0.570044216774,-0.42707888601800004,-0.404697736814,-0.10279643954399999,-0.39163255470799996,-0.41949560782399997,-0.432665222522,-0.207576548897,-0.09699166644780001,-0.056497349057,-0.298942914617,-0.338813323059,-0.35043590057999996,-0.288202364287,-0.399372842559,-0.453777712178,-0.42245272734399997,-0.55250830682,-0.27586308762899997,-0.411594069287,-0.45562843021399996,-0.616649926685,-0.539543603854,-0.543184398055,-0.36814217547300004,-0.452213493281,-0.37644477530299997,-0.527631766094,-0.454071817135,-0.33750163527099997,-0.376440108339,-0.388725945686,-0.40999252200999997,-0.42352153115999996,-0.549962780179,-0.349315901774,-0.47301628632,-0.503379721323,-0.596657314467,-0.319607238726,-0.379946072158,-0.5042023501139999,-0.211939806306,-0.5700255380789999,-0.401341367442,-0.41765691208899997,-0.48262060039,-0.400936281435,-0.630622084007,-0.408823015259,0.008159332862510001,-0.40942924876500003
SET,-0.456343191493,-0.49393414647,-0.39528130117,-0.506046515301,-0.433756976003,-0.32109087281,-0.225028073149,-0.37764558397,-0.309766522507,-0.420411306679,-0.367738344129,-0.398266474419,-0.428973205953,-0.433091133107,-0.547798636118,-0.698990786964,-0.56892865096,-0.324770688039,-0.317308968096,-0.557970391872,-0.466016419185,-0.540516810362,-0.389739635767,-0.254444629374,-0.554712100555,-0.544183069693,-0.0528266152588,-0.36700607841,-0.5098460211,-0.276027374783,-0.294031794979,-0.313609576135,-0.213409772498,-0.360841398753,-0.357798301726,-0.380189489846,-0.366618127623,-0.443417844213,-0.503552928589,-0.33869222232900004,-0.468077250304,-0.302011215526,-0.491601744326,-0.625540309383,-0.35444412663400005,-0.516209901385,-0.47288156833800005,-0.42153158057499995,-0.629737830071,-0.597677490911,-0.34871164959600004,-0.46993987544200005,-0.414141786724,-0.38159553200199997,-0.397789593269,-0.151388688532,-0.34589636105099997,-0.376655220675,-0.293320557145,-0.125606261447,-0.10943327563300001,-0.019324246297400004,-0.226784250209,-0.288772433847,-0.435928299727,-0.36634866632299995,-0.27190537877500004,-0.48176033438,-0.398897653886,-0.744873533469,-0.42080315922399997,-0.362902323737,-0.33629715292499995,-0.56507868014,-0.489400977619,-0.546842759539,-0.360853896401,-0.365145270764,-0.335131634833,-0.460869251177,-0.5217162305749999,-0.256874007779,-0.40447011900799995,-0.40999252200999997,-0.396584212095,-0.353150330206,-0.548470862796,-0.27177061977600003,-0.362221611893,-0.546837396568,-0.576035554134,-0.351748768378,-0.35205469286200003,-0.283143407994,-0.225949866204,-0.587229699555,-0.404189531088,-0.42749537321500003,-0.388459626928,-0.42310993838,-0.459686130255,-0.343826421941,-0.054343680776000006,-0.302490209803
SGK1,-0.46136078711,-0.45576919096999996,-0.328866321928,-0.561465333597,-0.597554634716,-0.3604174124,-0.261354729969,-0.300667917525,-0.499479857042,-0.659051637464,-0.390767353069,-0.45493205039800005,-0.401532810752,-0.326530922209,-0.455373034013,-0.752514396655,-0.506310679774,-0.635687944256,-0.318202858967,-0.43668752221199997,-0.36210294131399995,-0.480202470394,-0.42884818655,-0.30801171222199997,-0.539957907276,-0.391318222902,-0.09876421493149999,-0.496993130334,-0.5608725985540001,-0.333404669812,-0.133140093613,-0.214435503842,-0.26408069421999997,-0.30256731452,-0.5037713195979999,-0.548079683372,-0.509774304403,-0.517832237546,-0.59246056874,-0.35181627747,-0.563219791212,-0.293799248702,-0.473142997986,-0.697844805238,-0.446427497023,-0.593215945752,-0.46186784241800005,-0.5722807403869999,-0.605370979118,-0.37059924113799997,-0.388954037945,-0.462251036741,-0.5062672112250001,-0.338393965021,-0.32793865795000005,0.0108256444896,-0.323475033475,-0.392839943437,-0.381432161707,-0.139345225898,-0.041000878816900004,-0.009460064809200001,-0.25971230636,-0.38118892886999994,-0.369068079582,-0.210938290048,-0.380040433996,-0.446834945866,-0.330974026351,-0.7137936968430001,-0.336812267883,-0.376056500294,-0.499408851161,-0.59566586777,-0.568887230458,-0.583349664543,-0.31134068007800003,-0.498535680679,-0.30660031528799997,-0.504485424959,-0.416074950043,-0.258437488654,-0.36280687870800005,-0.42352153115999996,-0.353150330206,-0.358623034673,-0.550117866464,-0.21646810613499998,-0.516049992392,-0.599173137583,-0.481798710796,-0.283437636545,-0.35740004291,-0.447982947584,-0.156769088759,-0.627728389855,-0.33341409242,-0.423656902086,-0.41437224724,-0.36775062015500004,-0.594575181486,-0.34344329789899997,0.032946516811099995,-0.36659052121299995
SLC4A1,-0.5951283464370001,-0.48353986019100004,-0.591647183309,-0.5374507653239999,-0.5982400402179999,-0.528666861731,-0.46910037821500006,-0.514269281502,-0.6747190935430001,-0.6718327277339999,-0.561385384792,-0.556704204964,-0.43888083342399997,-0.484710828576,-0.472709489155,-0.738485122675,-0.628248308337,-0.5306067874270001,-0.464603290946,-0.564050703318,-0.425629125096,-0.5813830479300001,-0.598723204867,-0.507705597196,-0.454117142777,-0.554936340573,-0.41285106395800003,-0.583313053935,-0.550412513308,-0.558041249374,-0.462687475357,-0.57974367309,-0.386447488698,-0.526397766868,-0.597289449346,-0.553430896425,-0.5495025724279999,-0.659722223273,-0.46245905657799996,-0.478827128764,-0.588611988203,-0.589536630977,-0.595652651416,-0.648370796101,-0.570580701278,-0.578313496833,-0.53740876206,-0.604976568776,-0.593916999103,-0.612397691057,-0.619795002537,-0.5868498593770001,-0.624395176703,-0.600539444889,-0.6855661931899999,-0.31903995691799997,-0.519338044253,-0.6396383157509999,-0.467638509506,-0.390339905956,-0.461835438644,-0.357392110188,-0.545062347738,-0.49420021788,-0.5807341979280001,-0.568303461065,-0.544267200323,-0.5333281794129999,-0.57094839493,-0.6742103665770001,-0.620767938551,-0.527429736309,-0.550963956374,-0.6333107374710001,-0.557888933512,-0.614245009086,-0.492169042839,-0.577544440754,-0.475399651171,-0.563457612154,-0.601207352269,-0.5652738617759999,-0.557718691827,-0.549962780179,-0.548470862796,-0.550117866464,-0.549341296605,-0.45396717174400003,-0.575685646319,-0.5514507278840001,-0.588261953735,-0.546274425945,-0.497391149164,-0.561806258107,-0.47860449706999997,-0.5876242065330001,-0.488020338951,-0.569878404557,-0.5505000391579999,-0.48878455666299997,-0.61192564603,-0.5595052394910001,-0.260967898541,-0.5186676678369999
SLC6A9,-0.34603985161399997,-0.447647940279,-0.15639524505000002,-0.396481428965,-0.377905392746,-0.184481882522,-0.147259274636,-0.161558849164,-0.120936779716,-0.547541183913,-0.227139449979,-0.197890481138,-0.364245563531,-0.240467225555,-0.420989901796,-0.710136413513,-0.415878500636,-0.476396245173,-0.11858097889699999,-0.36521798969499997,-0.21993352689800003,-0.316036982377,-0.195731340729,-0.183091321562,-0.477582033367,-0.467921799881,0.0606963645805,-0.287175809018,-0.303776177065,-0.169478085568,0.0188760420124,-0.18063214222500001,-0.24288943110599998,-0.159226524026,-0.23548889820399999,-0.330418496726,-0.352008907915,-0.299581026625,-0.40429258102300003,-0.17287643201699998,-0.47419665080799994,-0.0851866626719,-0.412404758021,-0.635003848098,-0.284150025372,-0.49652120228200003,-0.38816348855800004,-0.33961470015699996,-0.512769872172,-0.259822702465,-0.163794107562,-0.392706685686,-0.36483541693899996,-0.230296529161,-0.22801480701,0.106804652793,-0.163381968337,-0.240718563647,-0.142212250385,0.0186809504898,0.11227505562000001,0.0736145059126,-0.0699738690065,-0.09364391681780002,-0.281741211456,-0.23107878696800002,-0.149615890865,-0.366354210418,-0.197853162924,-0.542062669265,-0.161900447739,-0.238844996811,-0.233179309413,-0.5483337708229999,-0.37678852399999996,-0.444704903056,-0.175205955083,-0.28158796204799996,-0.18260763116099998,-0.458244611107,-0.262679357961,-0.0921457264618,-0.16881671717799998,-0.349315901774,-0.27177061977600003,-0.21646810613499998,-0.45396717174400003,-0.12877996112,-0.26006352418900003,-0.452285514938,-0.47087224704999997,-0.112101228798,-0.125695875875,-0.0958634700724,-0.0697683853809,-0.603796486975,-0.129893067059,-0.172747911248,-0.202826987328,-0.246468599342,-0.495423491789,-0.110263716293,0.0923739899626,-0.121782069838
SNAI1,-0.5377999139140001,-0.575016340813,-0.5053249766,-0.54537459723,-0.559334395901,-0.429857599079,-0.409956717636,-0.382492977047,-0.586941791984,-0.6791709131,-0.576375413755,-0.327100593787,-0.413376196381,-0.347426482801,-0.5245579843689999,-0.681962508045,-0.6921788464859999,-0.636630590059,-0.37280334076099997,-0.5537691491350001,-0.288870541701,-0.574030617776,-0.334151088481,-0.411146375221,-0.577652181057,-0.544658417413,-0.196959400518,-0.6492941848899999,-0.658182993167,-0.364393935988,-0.251251448757,-0.440799876579,-0.264672057274,-0.417401066674,-0.522637496029,-0.5963434426650001,-0.602149250315,-0.601236129077,-0.546866389043,-0.416104051187,-0.568589639232,-0.39692696169200004,-0.565234867961,-0.736229715682,-0.589457299429,-0.603594694624,-0.439311977407,-0.600773710095,-0.672353990608,-0.39658091649099997,-0.533683252994,-0.5905791546670001,-0.644250143763,-0.487006873486,-0.468336513073,-0.165861511785,-0.40649932598899996,-0.472676117971,-0.33150961436799997,-0.250322912788,-0.302480950074,-0.232313635588,-0.48126637594599997,-0.526973588412,-0.41377281414300005,-0.446226570656,-0.532003213813,-0.587964602573,-0.389612052077,-0.625410930487,-0.556326047531,-0.42100679875200003,-0.610400349424,-0.606625964845,-0.6777014253839999,-0.427447956795,-0.21960079258200002,-0.551548000932,-0.303334036424,-0.565022734795,-0.5813660510409999,-0.463888914503,-0.508121428864,-0.47301628632,-0.362221611893,-0.516049992392,-0.575685646319,-0.26006352418900003,-0.38909879317,-0.580304835309,-0.5060303029159999,-0.44873724626500006,-0.541598436456,-0.42216846049,-0.316225747659,-0.58817245367,-0.473597286062,-0.37088578063100003,-0.297731428019,-0.432843508163,-0.633952568662,-0.34918995284800003,-0.108269604736,-0.5856869014989999
SPI1,-0.447449054542,-0.527188704616,-0.44684947092200006,-0.576261257735,-0.472154995573,-0.423893067396,-0.479689505207,-0.41988015151,-0.521749598624,-0.637017777708,-0.49343969931299997,-0.431079611668,-0.512082586898,-0.501829756783,-0.532784916403,-0.734953581068,-0.506305374876,-0.606228777842,-0.580680814292,-0.534298815892,-0.415068623629,-0.637695699607,-0.518222691048,-0.5127523185890001,-0.443763098606,-0.5939768363660001,-0.283103859561,-0.577662722152,-0.584408897,-0.449553888762,-0.40701094241999997,-0.55185312353,-0.215894169284,-0.600175594787,-0.576552976803,-0.636843813324,-0.720877907612,-0.601831173779,-0.512584760396,-0.490090129772,-0.546883724385,-0.46928828593500005,-0.581114795897,-0.6663931076290001,-0.5876878808470001,-0.555256132291,-0.520135200666,-0.44215486075599997,-0.667346124533,-0.651536839211,-0.568442658701,-0.646115048186,-0.558210387588,-0.622706357188,-0.520389580386,-0.23404318610999997,-0.504848046853,-0.550653587794,-0.483801992486,-0.411478200696,-0.32171406878000003,-0.237663381734,-0.44229168445699996,-0.541234316649,-0.517903878955,-0.538644363359,-0.6140713392189999,-0.511316470193,-0.5461868053719999,-0.640551887827,-0.539877951614,-0.47435372065,-0.610730217166,-0.642704156039,-0.59029446197,-0.544959013398,-0.513364200076,-0.644345548742,-0.513299714008,-0.550352340533,-0.5232096695139999,-0.544548412293,-0.465447754838,-0.503379721323,-0.546837396568,-0.599173137583,-0.5514507278840001,-0.452285514938,-0.580304835309,-0.46906077613200003,-0.562620919023,-0.467786791061,-0.50769013265,-0.525503496912,-0.478281808639,-0.544286062147,-0.589335465699,-0.506740815694,-0.537596242306,-0.499611143502,-0.576394196549,-0.484665199024,-0.143951355916,-0.511522114468
STIL,-0.513961732037,-0.494271537184,-0.445851972064,-0.584590431696,-0.608700069909,-0.41321256236500004,-0.46151240575499997,-0.317654613293,-0.41525850341700005,-0.683947769754,-0.44372172823999995,-0.43148879785300004,-0.39173217206200006,-0.32204866175700003,-0.48438821936399995,-0.742489651739,-0.574843403461,-0.6174502869030001,-0.47044477889200004,-0.525362254201,-0.390809624015,-0.494055562218,-0.35199799938299997,-0.365881916501,-0.596162719503,-0.538208196354,-0.11669227871,-0.508007396498,-0.61028724819,-0.408266989038,-0.292883262237,-0.479515519075,-0.309457662045,-0.540361299253,-0.52915643418,-0.55573194707,-0.538501408703,-0.585591699695,-0.596739692239,-0.415162243047,-0.581223744026,-0.437995426901,-0.575947398903,-0.659962685573,-0.513404161402,-0.708260981399,-0.570217144,-0.535058006039,-0.621652672319,-0.461889421158,-0.484374551378,-0.518430449436,-0.611206254828,-0.554315917047,-0.436937457094,-0.101618935297,-0.38748140508400003,-0.552158931364,-0.33391294362199997,-0.330102921848,-0.21047163951099998,-0.222772478129,-0.341757783944,-0.421229489499,-0.449301106778,-0.475550688772,-0.477782806152,-0.59470625705,-0.379556423208,-0.659514088134,-0.557964690383,-0.46955475653000006,-0.583771925432,-0.592775146006,-0.70467736911,-0.455340613888,-0.277225743988,-0.48687096657799994,-0.333660385969,-0.628225191731,-0.499291077944,-0.344330264865,-0.43241058947800004,-0.596657314467,-0.576035554134,-0.481798710796,-0.588261953735,-0.47087224704999997,-0.5060303029159999,-0.562620919023,-0.512329302457,-0.31066311570099997,-0.38927689604800003,-0.375515450813,-0.41793253124799995,-0.576836823409,-0.526659527877,-0.44699245788,-0.379207694714,-0.528270617516,-0.61076760771,-0.416769483673,-0.138941857126,-0.375605075491
TBX2,-0.304489642139,-0.427366579105,-0.377902246844,-0.497056260026,-0.518835371801,-0.274153190288,-0.205485829281,-0.205983879322,-0.34605659503499997,-0.58261537023,-0.369354879023,-0.258787150737,-0.328597436283,-0.261356982114,-0.387665953271,-0.727510200426,-0.37980178490500005,-0.349804263453,-0.188840824035,-0.45563264384499996,-0.19747847301,-0.310083002574,-0.308535718043,-0.180938052214,-0.572061465125,-0.330590886914,-0.0672848088547,-0.25861491544,-0.564916253882,-0.24625462737,-0.053778163396899996,-0.149183902937,-0.22425254518800003,-0.15762730922700002,-0.377779975762,-0.41889095187200004,-0.43219234300899995,-0.479989670923,-0.476122070317,-0.213627781992,-0.389123773745,-0.237541392905,-0.4273333451,-0.588241634749,-0.280246508953,-0.493728209648,-0.292048311778,-0.43372713694700005,-0.5641855004990001,-0.29865687956799997,-0.282443589782,-0.48682966435,-0.374430651069,-0.344562244808,-0.29534293627700003,0.20084721694600002,-0.248403512808,-0.338739976802,-0.16508200865800002,-0.0115106683532,0.012701320166499998,-0.00217511959515,-0.18753429020799997,-0.21829602194400002,-0.18250515726,-0.23561747843199998,-0.253883112655,-0.397168679512,-0.246965870772,-0.49244949717000003,-0.160751620039,-0.236099381225,-0.32719919601999997,-0.338404290088,-0.497266464647,-0.487366086801,-0.193684404459,-0.359672517548,-0.20861556039999998,-0.417708958538,-0.3362989641,-0.227680705865,-0.14597895257000001,-0.319607238726,-0.351748768378,-0.283437636545,-0.546274425945,-0.112101228798,-0.44873724626500006,-0.467786791061,-0.31066311570099997,-0.220752509536,-0.242120638902,-0.246393331046,-0.08540286601839998,-0.597438391469,-0.256080524666,-0.288025442779,-0.272407288144,-0.26273486696,-0.529418859847,-0.210356519524,0.054276461842,-0.189080184501
