	b.mean	b.std	a.mean	a.std
KIF2C_-_45205435.23-P1P2	-0.0520857719362	0.0367107853474	-0.0523841199298	0.0262874722676
KLF1_+_12998353.23-P1P2	0.150155792905	0.0853432750532	0.158650766243	0.0109682258718
KLF1_-_12998104.23-P1P2	0.120489709672	0.0787019950658	0.162319935549	0.0180077948288
KMT2A_+_118306901.23-P1P2	-0.0819227111926	0.0348904447119	-0.103580984336	0.0180768663108
KMT2A_+_118306992.23-P1P2	-0.0590382559457	0.0340409063019	-0.0634771118754	0.0386158910672
LHX1_+_35293939.23-P1P2	-0.181335487839	0.0244648124687	-0.181308628131	0.0281810717447
LHX1_+_35293972.23-P1P2	-0.187836818503	0.0301934025767	-0.229314451026	0.0335219689662
LYL1_+_13213738.23-P1P2	-0.0491283294604	0.0378190809245	-0.0520196470597	0.0193637178509
LYL1_-_13213808.23-P1P2	-0.0873539474957	0.031124147344	-0.0902942460133	0.0271572357494
MAML2_-_96076499.23-P1P2	0.0482132470033	0.0594971819353	0.0642950252444	0.0239234544689
MAML2_-_96076530.23-P1P2	0.0450445399747	0.0599843681082	0.0636771145753	0.0227166004137
MAP2K3_-_21187851.23-P1P2	-0.00124494246463	0.0529278214241	0.00325591064588	0.0281363160548
MAP2K3_-_21187855.23-P1P2	0.0950296161802	0.0715815021193	0.116561131952	0.0219393780375
MAP2K6_+_67410733.23-P1P2	0.0573014489565	0.0630023513564	0.0702277508433	0.0149329877138
MAP2K6_+_67410755.23-P1P2	0.0750239232216	0.0665621570074	0.0894345098967	0.0244482736505
MAP4K3_+_39664546.23-P1P2	-0.177029206214	0.0	-0.177029206214	0.0
MAP4K3_+_39664622.23-P1P2	-0.0688279335354	0.0316025315657	-0.0863512850286	0.0523184250708
MAP4K5_-_50999552.23-P1P2	-0.1000277307	0.0398765935534	-0.107651183518	0.0274576449925
MAP4K5_-_50999632.23-P1P2	-0.0686114321414	0.0480846208773	-0.0762162681488	0.0269803245456
MAP7D1_+_36621448.23-P1P2	-0.0928154639878	0.0366034339226	-0.119332866254	0.0291604514461
MAP7D1_+_36621468.23-P1P2	-0.125896806754	0.0299564845852	-0.132706765017	0.0272407480453
MAPK1_+_22222272.23-P1P2	-0.185319184429	0.0372562647376	-0.197426107428	0.0299409267418
MAPK1_-_22222117.23-P1P2	-0.012579192727	0.0522109509193	-0.0145633347712	0.0228118427063
MCOLN3_-_85514289.23-P1P2	-0.0405263721833	0.0418757856227	-0.0305360562079	0.0272851920322
MCOLN3_-_85514516.23-P1P2	-0.0113467773233	0.0521420180364	-0.00794349590692	0.0270708311054
MEIS1_+_66662147.23-P1P2	-0.13138705185	0.0224839918558	-0.138675869756	0.0325483321995
MEIS1_+_66662171.23-P1P2	-0.137303273917	0.0303966816822	-0.129084539756	0.0280836332189
MIDN_+_1248189.23-P2	-0.188357434869	0.0411909393976	-0.229963642642	0.0424514161559
MIDN_-_1248372.23-P2	-0.310291279962	0.0691512021094	-0.395518150112	0.0606708409602
NCL_-_232329542.23-P1	-0.0869620227104	0.0530194290023	-0.0955260221746	0.0283527258371
NCL_-_232329555.23-P1	-0.0973971059394	0.0355595698494	-0.0943278197911	0.0251822870719
NIT1_+_161087777.23-P1P2	-0.322107733428	0.0918944937272	-0.281140535268	0.0738152452078
NIT1_+_161087799.23-P1P2	-0.570596223667	0.118858585877	-0.611715064757	0.0944445418906
OSR2_-_99956563.23-P1P2	-0.0488818088338	0.0441298635224	-0.0755087931085	0.025648316581
OSR2_-_99956605.23-P1P2	-0.201269499501	0.0641785725774	-0.253649013267	0.0513222348346
PEG10_+_94285426.23-P1	-0.0902735974903	0.0359023227966	-0.114522031751	0.0240203586314
PEG10_+_94285507.23-P1	-0.172278481463	0.0291372884882	-0.177029206214	0.0
PIK3CB_+_138553654.23-P1P2	-0.022336951254	0.0439908996315	-0.0323992766051	0.032111450108
PIK3CB_-_138553855.23-P1P2	-0.177029206214	0.0	-0.450031328763	0.0550003424512
PLEKHO2_+_65133841.23-P1P2	-0.407413233631	0.0926683753863	-0.440143722272	0.055035996284
PLEKHO2_+_65133906.23-P1P2	-0.20661139436	0.0555180444413	-0.221304225415	0.0603250023013
PLK4_+_128801906.23-P1P2	-0.13923700312	0.0530861945882	-0.287110551429	0.0547285079489
PLK4_-_128801714.23-P1P2	-0.0505194540602	0.0397450596082	-0.0396145583184	0.0227465246345
POU3F2_-_99282213.23-P1P2	-0.216127461838	0.0296605343897	-0.216875104144	0.042536255424
POU3F2_-_99282242.23-P1P2	-0.188589728457	0.0250120348474	-0.197539487137	0.0202707737222
PRDM1_-_106534082.23-P1P2	-0.419441709408	0.0825444936227	-0.467048232798	0.0448667460405
PRDM1_-_106534101.23-P1P2	-0.487656281775	0.121534475761	-0.550354483184	0.0709631455836
PRTG_+_56035430.23-P1P2	-0.388846384511	0.0693221413626	-0.415760176032	0.0544169522697
PRTG_-_56035322.23-P1P2	-0.205557132895	0.0406512584493	-0.238260865147	0.0300842649435
PTPN12_-_77166401.23-P1P2	-0.0504189176276	0.0421013825788	-0.0508724351234	0.0292568918015
PTPN12_-_77166524.23-P1P2	-0.0636056543665	0.0358077035127	-0.0787812564993	0.0157035521607
PTPN13_+_87556134.23-P1P2	-0.0114088915929	0.0477204345381	-0.00338891759545	0.0161692368656
PTPN13_-_87515370.23-P1P2	-0.31289037569	0.0606594207203	-0.402363477803	0.0421531349999
PTPN1_-_49126654.23-P1P2	-0.312631711605	0.0557782832828	-0.322171839416	0.0313864224704
PTPN1_-_49126776.23-P1P2	-0.182146574733	0.0281100389255	-0.201175502103	0.0319113458333
PTPN9_-_75871727.23-P1P2	-0.0601499762813	0.0375198612475	-0.0648392671092	0.0337035543221
PTPN9_-_75871826.23-P1P2	-0.100008960226	0.0327794776514	-0.0956849881043	0.0204484929958
RHOXF2_+_119292271.23-ENST00000371388.3	-0.294575395588	0.0609113382003	-0.379698933552	0.0562912944494
RHOXF2_+_119292286.23-ENST00000371388.3	-0.356844141115	0.0690509635219	-0.474971717126	0.0582067330911
RREB1_+_7107827.23-P1P2	-0.136559215962	0.0291464369364	-0.164749406978	0.0297473744214
RREB1_+_7107890.23-P1P2	-0.256096124101	0.0527095258421	-0.320801640967	0.050022043885
RUNX1T1_+_93115566.23-P2	-0.0621760809986	0.0337251305806	-0.0520156993987	0.0211087084393
RUNX1T1_+_93115606.23-P2	-0.0754875161	0.0337075969019	-0.0609375513241	0.0269788401876
S1PR2_+_10342062.23-P1P2	-0.183565005009	0.0452934272185	-0.224995681258	0.0490060995377
S1PR2_+_10342094.23-P1P2	-0.138833677085	0.0223546303495	-0.136101861408	0.0308319515154
