	AHR	ARID1A	ARRDC3	ATL1	BAK1	BCL2L11	BCORL1	BCR	BPGM	C19orf26	C3orf72	CBFA2T3	CBL	CDKN1A	CDKN1B	CDKN1C	CEBPA	CEBPB	CEBPE	CELF2	CITED1	CKS1B	CLDN6	CNN1	CNNM4	COL1A1	COL2A1	CSRNP1	DLX2	DUSP9	EGR1	ELMSAN1	ETS2	FEV	FOSB	FOXA1	FOXA3	FOXF1	FOXL2	FOXO4	GCH1	GLB1L2	HES7	HK2	HNF4A	HOXA13	HOXB9	HOXC13	IER5L	IGDCC3	IKZF3	IRF1	ISL2	JUN	KIAA1804	KIF18B	KIF2C	KLF1	KMT2A	LHX1	LYL1	MAML2	MAP2K3	MAP2K6	MAP4K3	MAP4K5	MAP7D1	MAPK1	MCOLN3	MEIS1	MIDN	NCL	NIT1	OSR2	PEG10	PIK3CB	PLEKHO2	PLK4	POU3F2	PRDM1	PRTG	PTPN1	PTPN12	PTPN13	PTPN9	RHOXF2	RREB1	RUNX1T1	S1PR2	SAMD1	SET	SGK1	SLC38A2	SLC4A1	SLC6A9	SNAI1	SPI1	STIL	TBX2	TBX3	TGFBR2	TMEM173	TMSB4X	TP73	TSC22D1	UBASH3A	UBASH3B	ZBTB1	ZBTB10	ZBTB25	ZC3HAV1	ZNF318	negative
RUNX1T1	-0.380250310474	-0.353698567166	-0.196061566254	-0.452196491938	-0.46763815564	-0.184295884007	-0.0951537683918	-0.0512314583073	-0.152937951451	-0.15372277389	-0.554825609659	-0.241906597501	-0.166386219191	-0.254809897468	-0.262192198806	-0.306434220273	-0.668840675429	-0.268473066951	-0.314450880292	-0.116109301712	-0.206991901286	-0.159648665474	-0.229262308846	-0.135261443987	-0.154240121266	-0.429440019341	-0.402169007913	0.0312952885534	-0.257414736142	-0.334894428957	-0.155924269447	-0.013378867932	-0.187796198154	-0.219338626264	-0.187983175834	-0.275983058508	-0.282931568702	-0.258003235088	-0.2817518164	-0.440420381566	-0.0569552503342	-0.120539975774	-0.291524930228	-0.140941830498	-0.368173241156	-0.507047669843	-0.219160377998	-0.454346454616	-0.349616519409	-0.363999856017	-0.406448945475	-0.14832578904	-0.183007676151	-0.298293499097	-0.300848327609	-0.223770097384	-0.149731131639	0.112713930533	-0.144249785883	-0.286469249172	-0.138303105357	0.00814108839413	0.0261674368572	0.0204529439032	-0.143533096825	-0.117723157589	-0.128809402803	-0.167913203604	-0.09138367749	-0.178447005189	-0.313597587925	-0.117117526139	-0.386146841394	-0.159775797805	-0.153336048711	-0.18509262184	-0.265009852045	-0.122832371488	-0.276003511074	-0.481745619435	-0.383071926393	-0.268935589833	-0.129469366206	-0.180744354473	-0.152941002632	-0.34280142859	-0.211245917024	-0.112728650383	-0.206840975383	-0.24665643978	-0.194418565887	-0.153075309468	-0.029563025711	-0.430889705376	-0.0889043924666	-0.281681738888	-0.46386860292	-0.225719339452	-0.114947425834	-0.151742549615	-0.13204395762	-0.0801014979001	-0.0966785250046	-0.58174721367	-0.137747956049	-0.116765183991	-0.178386252464	-0.1689554588	-0.447814659222	-0.122083098522	0.0591626059535	-0.121772411265	-0.0659519413147
S1PR2	-0.410721298793	-0.441158300574	-0.312920479493	-0.545673380011	-0.352707418274	-0.186513400041	-0.141153372506	-0.134647668196	-0.218709042027	-0.286101871464	-0.567854361624	-0.357738774578	-0.240331830109	-0.265607524423	-0.293699958538	-0.343864574184	-0.611388165728	-0.345112963285	-0.43917252029	-0.192300590798	-0.260466871955	-0.212408045629	-0.288064299005	-0.268075950156	-0.225883357773	-0.444982870106	-0.427756048636	-0.0672031938875	-0.278150521421	-0.463478492795	-0.241082957023	-0.102864770954	-0.234401758639	-0.282710418715	-0.266915217811	-0.35875942626	-0.361150850999	-0.325259430924	-0.343364198558	-0.501990390717	-0.1604645976	-0.216051814223	-0.318516349336	-0.244238619159	-0.368098157444	-0.51648750971	-0.303429141648	-0.482088470551	-0.399148760073	-0.462898579909	-0.519429145535	-0.26711375229	-0.227295150748	-0.414450173358	-0.360002522878	-0.300448414634	-0.216381709545	-0.0611466902161	-0.230538866812	-0.340650938254	-0.186814584632	-0.0832520423978	-0.0512341028753	-0.0592615995255	-0.190050174539	-0.228709046965	-0.257567142832	-0.221742572808	-0.193888697728	-0.2720928697	-0.370585203337	-0.217183803319	-0.38858458125	-0.275997608611	-0.185917689029	-0.258403260442	-0.331397697146	-0.228360139888	-0.308714727822	-0.488061797719	-0.441929781367	-0.305710054744	-0.166424625297	-0.274071326445	-0.169221312715	-0.359299784218	-0.325992815616	-0.206840975383	-0.210711124554	-0.276531151154	-0.303517794397	-0.227780038047	-0.155459131284	-0.482864878947	-0.131817179502	-0.326949868125	-0.448363565462	-0.282872771294	-0.15878837884	-0.249286065156	-0.291118478898	-0.194554087341	-0.147400837196	-0.56330569183	-0.226747623737	-0.19342057542	-0.211630990313	-0.215549913391	-0.527887116331	-0.155485943614	-0.0332037172704	-0.21615687426	-0.164163791045
SAMD1	-0.483512986778	-0.463073351884	-0.371630687514	-0.463227195817	-0.414340972606	-0.310336979735	-0.253365871815	-0.21480524755	-0.318397552938	-0.342596474888	-0.60817296617	-0.385554877441	-0.393849927695	-0.361960215403	-0.383203621918	-0.421591840877	-0.651717181047	-0.367803765139	-0.529464332086	-0.261706967767	-0.33735565373	-0.347865919217	-0.422412562171	-0.396060686899	-0.329986359789	-0.465392542788	-0.463351276803	-0.104297838474	-0.341690324072	-0.527258581337	-0.318305256843	-0.175563497578	-0.255304157759	-0.330478111376	-0.314417198732	-0.35596169866	-0.42009592217	-0.377099937277	-0.390692028686	-0.472647053307	-0.248639440145	-0.296806615511	-0.351050765746	-0.308147689245	-0.461297450275	-0.496144277897	-0.396934771988	-0.527638674795	-0.486229748509	-0.478007191028	-0.552597879545	-0.43163647951	-0.270938955718	-0.487405101995	-0.450790792919	-0.373636116447	-0.282395802917	-0.110574906945	-0.325024463584	-0.397261002255	-0.313956291218	-0.166627227325	-0.083195248303	-0.0884668516983	-0.204047080128	-0.263854823445	-0.274462984049	-0.271433028206	-0.272093534815	-0.347829529547	-0.43131865057	-0.334199137889	-0.428220309687	-0.25061331455	-0.244204156512	-0.27828937067	-0.397830251573	-0.309514917384	-0.419908311482	-0.559881934568	-0.441753927145	-0.4876989689	-0.353530222307	-0.301574894364	-0.339811236576	-0.508501651247	-0.361884884333	-0.24665643978	-0.276531151154	-0.366805053611	-0.348067351525	-0.311377105504	-0.207548414055	-0.468550389181	-0.261702996941	-0.289867504505	-0.528469860518	-0.365583040567	-0.233942015653	-0.305388033977	-0.41191627599	-0.272532220655	-0.204649957009	-0.608377764573	-0.299000337486	-0.336569838642	-0.426879033057	-0.342258066709	-0.509503652966	-0.291515868605	-0.027971121221	-0.324907540779	-0.244883420375
SET	-0.467582398457	-0.439987459698	-0.318898544848	-0.487646480032	-0.463346979573	-0.239432537597	-0.209424828674	-0.178333038539	-0.311208313915	-0.300466430622	-0.472202865503	-0.313776559376	-0.397303327662	-0.405868327449	-0.436880191225	-0.471744818874	-0.58462404616	-0.429295837044	-0.376556919839	-0.268066581525	-0.406803433257	-0.439718651933	-0.436406648835	-0.320692756627	-0.305580947253	-0.513204507247	-0.41257432124	-0.0485452411554	-0.26872619359	-0.495731118436	-0.276183946418	-0.165001654854	-0.272484657007	-0.309055249307	-0.295516981835	-0.401490700451	-0.350494509809	-0.314198846619	-0.371326892131	-0.517903279888	-0.126514742404	-0.262974991038	-0.335967917117	-0.251346165327	-0.545138502287	-0.586572106136	-0.3279575316	-0.492172677224	-0.442947462729	-0.426381380578	-0.616969257569	-0.460275698535	-0.230128095648	-0.36320459405	-0.409288034832	-0.379328106529	-0.274377290212	-0.101848249956	-0.286404137138	-0.371699538589	-0.184646773498	-0.0958776518143	-0.125331863884	-0.072629905687	-0.174044359717	-0.250564073986	-0.328526608811	-0.289680824315	-0.198095533374	-0.237366264554	-0.419723778934	-0.368388523624	-0.619185670691	-0.340367931932	-0.18901297745	-0.282282246225	-0.420252219235	-0.286163791461	-0.301213417855	-0.532302630385	-0.44835971048	-0.471683286968	-0.268646711161	-0.305178908603	-0.27179701219	-0.308900338719	-0.449237558307	-0.194418565887	-0.303517794397	-0.348067351525	-0.382182223849	-0.237757290275	-0.076766082152	-0.567519635649	-0.156034743217	-0.264361682439	-0.564973540232	-0.489961751805	-0.223483847343	-0.271134149212	-0.230852829248	-0.196728411699	-0.23370269719	-0.621111398795	-0.294163658244	-0.309302431346	-0.318425478687	-0.372388319095	-0.358810816382	-0.303124325	-0.0655284947277	-0.23126732617	-0.180733756213
SGK1	-0.381637514668	-0.356295229253	-0.223663516057	-0.513192883136	-0.46677341983	-0.205040696446	-0.13356316017	-0.0769871924146	-0.211175907942	-0.267501562395	-0.583819487038	-0.265654626869	-0.302190343492	-0.285187674951	-0.2737148386	-0.38342698646	-0.641177826467	-0.326510126772	-0.470767378742	-0.169341898959	-0.271606982485	-0.232930433066	-0.332508144861	-0.279014102889	-0.236205118813	-0.473847738558	-0.378705180828	-0.00731779052884	-0.290481699385	-0.484220674018	-0.203585290322	-0.0480212032007	-0.15842441589	-0.219142166347	-0.209486470405	-0.371230589419	-0.338656072662	-0.328600062329	-0.343432498554	-0.5328639089	-0.109718269947	-0.19388553584	-0.335798545384	-0.188962606745	-0.382817118906	-0.582794855299	-0.312452027118	-0.538901859708	-0.384307433663	-0.441550063275	-0.526377978074	-0.225698905775	-0.217539204439	-0.363432380043	-0.361961020395	-0.257344035818	-0.194978552584	0.0149560092044	-0.208101089257	-0.293249758554	-0.197711454962	-0.039390112876	-0.00835745380201	0.000540091820963	-0.165877520889	-0.21424104265	-0.219429100278	-0.171479364497	-0.155649266615	-0.267109416973	-0.358636902252	-0.21629404382	-0.445802900052	-0.210253144506	-0.202713059101	-0.220026960061	-0.405995443207	-0.210010199637	-0.35922795814	-0.522734244837	-0.435976673428	-0.369421477799	-0.201798767472	-0.257532512943	-0.205848128103	-0.436890430271	-0.29905848936	-0.153075309468	-0.227780038047	-0.311377105504	-0.237757290275	-0.248650603019	-0.0946344172508	-0.447019152836	-0.118084947276	-0.295726552831	-0.506282185704	-0.284753036292	-0.131169064175	-0.200523494538	-0.276420779764	-0.149277095957	-0.111463175778	-0.606566863041	-0.198060586257	-0.205696397478	-0.271124581358	-0.254621142041	-0.495765357483	-0.181412350698	0.0409704869954	-0.206714219594	-0.125159599772
SLC38A2	-0.345886519061	-0.292008577776	-0.0067368833748	-0.377987645672	-0.449496979135	-0.0868127782645	-0.0336932418145	0.0267513688613	-0.0745809675907	-0.0902172544714	-0.536942528601	-0.147780622386	-0.0721076837041	-0.205836455103	-0.194971816265	-0.325003872823	-0.730769959872	-0.305420773224	-0.424499429083	-0.0392335716034	-0.167627135501	-0.0887003855529	-0.226356864523	-0.057142211915	-0.10072556772	-0.442881245737	-0.402237221436	0.113158432442	-0.2181057417	-0.330559424622	-0.0697645457669	0.0649255029041	-0.081595165421	-0.176806100803	-0.135217521265	-0.226597907471	-0.215637063388	-0.227621837323	-0.241431122096	-0.417349194634	0.0564485071536	-0.0362219544918	-0.314098116845	-0.0366972045961	-0.346272444016	-0.562105318073	-0.193191364619	-0.499620801739	-0.286317855854	-0.242460946024	-0.383569115689	-0.0732393502931	-0.146214194398	-0.290208177418	-0.308407151983	-0.26759439278	-0.112779387201	0.157396459125	-0.0374152017594	-0.161270754083	-0.0559571438645	0.0693028121116	0.0830551773877	0.0972076386136	-0.0959567914136	-0.0420629500062	-0.134313066303	-0.0611388282972	0.0248655033359	-0.110458057197	-0.257406680102	-0.0559230479482	-0.370814210986	-0.136745399605	-0.119144612978	-0.128538952479	-0.27608220606	-0.119315146419	-0.205754447216	-0.411834947678	-0.282520409578	-0.213408367188	-0.035845357097	-0.132172334729	-0.0668939889093	-0.399517208206	-0.200350388436	-0.029563025711	-0.155459131284	-0.207548414055	-0.076766082152	-0.0946344172508	-0.00242606980491	-0.364696143081	0.0325996975388	-0.26522978755	-0.431005756629	-0.246819560274	-0.0185132653588	-0.0312517109513	-0.0116323420481	0.0184577846088	-0.0122607811233	-0.609992014971	-0.0694040458909	-0.0446315837706	-0.0823069286408	-0.100768414726	-0.452445046305	-0.00841514431253	0.134386395112	-0.0346135576007	0.0234105927644
SLC4A1	-0.540962596579	-0.548896232243	-0.508138484323	-0.582866867112	-0.534312147552	-0.427154578538	-0.423884674918	-0.409844147721	-0.463918399966	-0.516005287598	-0.644573948072	-0.566381450408	-0.499736244871	-0.472197438709	-0.494646061445	-0.459145198075	-0.696712880167	-0.543783552757	-0.474653091381	-0.402043562632	-0.517236828063	-0.409112969537	-0.518510967876	-0.475524946308	-0.465315550133	-0.50256245111	-0.536987890379	-0.313236632503	-0.529388656951	-0.546175789569	-0.462247443626	-0.386729135645	-0.456857807869	-0.429686071355	-0.486429161401	-0.557314308859	-0.555678464399	-0.518713689136	-0.576915652514	-0.489941740235	-0.385248312147	-0.449159641977	-0.393896966716	-0.456370076894	-0.509258565955	-0.58972414135	-0.527950127436	-0.580915654293	-0.51927599313	-0.569001471754	-0.603968773091	-0.498756891388	-0.360567115517	-0.573716251072	-0.549840155915	-0.545133935887	-0.544849514537	-0.236910370352	-0.474302619711	-0.554031358314	-0.429959652204	-0.281300431548	-0.343145870639	-0.294070251052	-0.299744386627	-0.428368135645	-0.535569796546	-0.479351172883	-0.447910544509	-0.475687570149	-0.540786208509	-0.55856122204	-0.530927187683	-0.508868727922	-0.322485477635	-0.38387279598	-0.540531922014	-0.451003358436	-0.551177534726	-0.588262663561	-0.530744827278	-0.519674443802	-0.431587576036	-0.481486580337	-0.435390046008	-0.524173032225	-0.526614350621	-0.430889705376	-0.482864878947	-0.468550389181	-0.567519635649	-0.447019152836	-0.364696143081	-0.514321837254	-0.376613463506	-0.369655831202	-0.530367206948	-0.550453998252	-0.424422324582	-0.433022182818	-0.514719103464	-0.436269320572	-0.39497738026	-0.621236381443	-0.441339399443	-0.460078638727	-0.478709470701	-0.474221850324	-0.567828166401	-0.430950144934	-0.198585473349	-0.484129836467	-0.403244083313
SLC6A9	-0.362333031539	-0.325284762066	-0.131020532055	-0.329180251171	-0.367750426414	-0.133435673607	-0.0999848980767	-0.0473838604118	-0.127689879266	-0.113491475792	-0.511194273101	-0.213851723702	-0.157612014459	-0.240568133143	-0.242695362809	-0.335956083163	-0.654130132186	-0.296071860693	-0.349132778774	-0.106009930554	-0.199246168568	-0.172523183436	-0.234462499162	-0.160406217466	-0.152778000462	-0.428561218516	-0.417128254741	0.0451089644282	-0.218193800313	-0.28916014021	-0.161734145997	-0.00199709128058	-0.168931501905	-0.277393207372	-0.151831884268	-0.190999293313	-0.214767204814	-0.237604182392	-0.21261303595	-0.376153698082	-0.0405907902689	-0.0986449364298	-0.294531489376	-0.103920150334	-0.346565973273	-0.521684751309	-0.202789985487	-0.431953574432	-0.345287707202	-0.289723223114	-0.431439388669	-0.157982740191	-0.158338017864	-0.293122742558	-0.280555754288	-0.205362460414	-0.142096570602	0.0798039379713	-0.11904928565	-0.212171492274	-0.0914203398961	0.0214704301907	0.0449606104355	0.0368768887076	-0.110877095066	-0.0773031646382	-0.208680906179	-0.173640149466	-0.0831726613796	-0.147248860603	-0.250963595569	-0.153932253108	-0.376217433224	-0.136716416022	-0.162874054929	-0.170282648579	-0.287908917912	-0.159007462162	-0.20828815707	-0.527068214193	-0.308232334396	-0.331094996525	-0.136061339226	-0.154791738576	-0.154729552915	-0.402832315353	-0.184576593149	-0.0889043924666	-0.131817179502	-0.261702996941	-0.156034743217	-0.118084947276	0.0325996975388	-0.376613463506	-0.0877894723428	-0.203293800937	-0.412787286408	-0.309235829062	-0.0466028038661	-0.0748148151051	-0.0811495076883	-0.0683971149156	-0.0725713372677	-0.591871973898	-0.105033204946	-0.122872199934	-0.16782610575	-0.149639044954	-0.378062327976	-0.063306463823	0.048234381906	-0.0962030290081	-0.0537270546415
SNAI1	-0.346116099505	-0.375408863001	-0.295920237105	-0.384933977581	-0.353197850411	-0.290919187245	-0.239915371514	-0.225840405117	-0.261175730005	-0.322781761862	-0.39432003865	-0.377028774963	-0.24732890642	-0.262754145687	-0.274305089465	-0.316339890315	-0.418010593826	-0.356843004062	-0.400745338463	-0.24226425583	-0.336116954476	-0.220985057992	-0.356161622287	-0.276542148929	-0.294014929012	-0.365502177708	-0.369090601555	-0.186051765493	-0.37298552016	-0.412397326629	-0.241384754015	-0.216405765729	-0.27129266883	-0.249126340173	-0.303680032892	-0.36108874797	-0.357229048948	-0.36621279999	-0.357304079023	-0.378128296078	-0.239330767685	-0.277800464177	-0.256972090521	-0.260339553012	-0.333618114696	-0.406201280319	-0.346087658462	-0.376164904171	-0.322717047177	-0.357768780575	-0.389027847811	-0.269975775583	-0.248245493961	-0.364060749515	-0.392080089525	-0.312983312554	-0.296178394799	-0.176459507131	-0.2589883029	-0.333584925762	-0.221609264543	-0.192043091185	-0.219168489069	-0.215326017165	-0.235141274699	-0.322023625554	-0.274559108934	-0.266394532807	-0.275570426025	-0.364889725406	-0.358943553691	-0.277878546373	-0.34655424166	-0.323975565614	-0.230965721286	-0.267815631372	-0.346621776434	-0.269623117978	-0.356557161574	-0.35337898133	-0.352843519399	-0.255551085391	-0.191180918123	-0.294686294155	-0.224510482574	-0.363498144295	-0.374274268353	-0.281681738888	-0.326949868125	-0.289867504505	-0.264361682439	-0.295726552831	-0.26522978755	-0.369655831202	-0.203293800937	-0.212099379005	-0.360314686451	-0.29266161203	-0.273099355477	-0.302061575604	-0.283593195602	-0.253357370697	-0.221590304055	-0.371795266575	-0.293385467249	-0.267103342347	-0.22842161463	-0.297029013479	-0.389725656375	-0.234381298674	-0.149496258929	-0.333447081979	-0.24739262825
SPI1	-0.538460848817	-0.545912349517	-0.503348007994	-0.545935807792	-0.489612698437	-0.440735151277	-0.434818877057	-0.436304147922	-0.458604851193	-0.484798426572	-0.608438960911	-0.560702539172	-0.48415103338	-0.474022961268	-0.502766279181	-0.477003618763	-0.730871127144	-0.559301544821	-0.607606792879	-0.49044169353	-0.51115639623	-0.398177431893	-0.554566058665	-0.478431531653	-0.526589778355	-0.498298777486	-0.549968320123	-0.295950096149	-0.493807423166	-0.55063355753	-0.453012076759	-0.369222183305	-0.513221198182	-0.404037958519	-0.533004463606	-0.55621732931	-0.542000142746	-0.564049979639	-0.546193563148	-0.556116841053	-0.447989865516	-0.49828534194	-0.343170902942	-0.45193458116	-0.550395428365	-0.630855316853	-0.543959147484	-0.571562636329	-0.590567227194	-0.48695586497	-0.61763633513	-0.621149456297	-0.348981607271	-0.623353037885	-0.563092505818	-0.547370251297	-0.464602117764	-0.281926459981	-0.489367599386	-0.526663189239	-0.411699058553	-0.370158149631	-0.323674471465	-0.274643664383	-0.299133325562	-0.496364511439	-0.452185890861	-0.479510405837	-0.477643438206	-0.53592546362	-0.513713440157	-0.510547569704	-0.576182485179	-0.519902109846	-0.335503571388	-0.397818632429	-0.521149496529	-0.48684907951	-0.586086877751	-0.60567171782	-0.524904821338	-0.522732533942	-0.480640164687	-0.544831031503	-0.499773778135	-0.526370657116	-0.527317322635	-0.46386860292	-0.448363565462	-0.528469860518	-0.564973540232	-0.506282185704	-0.431005756629	-0.530367206948	-0.412787286408	-0.360314686451	-0.57685876894	-0.496042100326	-0.382945676385	-0.377534536704	-0.481316726927	-0.473564973357	-0.432799415094	-0.534322543874	-0.520729340317	-0.491009795523	-0.525447420669	-0.512300496854	-0.571374796746	-0.444821032388	-0.176784980891	-0.524763674249	-0.447909825456
STIL	-0.439551681763	-0.421756527386	-0.343885531038	-0.47761730121	-0.458070509172	-0.268667571822	-0.265563769369	-0.263078013285	-0.248137149344	-0.283093063873	-0.618193155966	-0.360145506394	-0.319131673024	-0.285729736792	-0.357881754645	-0.385227096286	-0.70363570924	-0.456388347736	-0.505490095147	-0.298900653201	-0.369640165899	-0.310158609808	-0.390196176922	-0.302281682441	-0.292331831381	-0.506253006977	-0.522104429896	-0.0722630254952	-0.326395485789	-0.47860048494	-0.312824515025	-0.206554750368	-0.3437579804	-0.37128769129	-0.356381423983	-0.423067213862	-0.395093401706	-0.367002739616	-0.427621808497	-0.513804011452	-0.230187854373	-0.286021870308	-0.359369156816	-0.282449307114	-0.47315901048	-0.576840065716	-0.394241818724	-0.576460967848	-0.489357796129	-0.410352933493	-0.550495006037	-0.382303180347	-0.272863180069	-0.421966620356	-0.395522155258	-0.428325876324	-0.292074260562	-0.0312705604308	-0.291710079968	-0.470527617417	-0.202554789803	-0.175391258711	-0.139549739831	-0.139275631674	-0.19571306091	-0.286881324571	-0.330767259324	-0.33397651615	-0.251573289151	-0.369098083538	-0.465573016406	-0.272250851183	-0.493354037341	-0.343585585747	-0.214834542733	-0.267501874246	-0.403609322759	-0.375774638978	-0.446721776834	-0.562754247999	-0.444847741732	-0.386361544121	-0.236447562315	-0.327205124495	-0.271178966685	-0.532712552422	-0.39246905676	-0.225719339452	-0.282872771294	-0.365583040567	-0.489961751805	-0.284753036292	-0.246819560274	-0.550453998252	-0.309235829062	-0.29266161203	-0.496042100326	-0.445251032774	-0.200257970754	-0.232970097827	-0.265447718138	-0.27539027497	-0.25065157551	-0.603371427477	-0.334332705206	-0.319515991724	-0.283087687518	-0.320668793993	-0.486859684723	-0.240470174873	-0.0684448803321	-0.279273693014	-0.238212718392
TBX2	-0.246641135139	-0.344813663589	-0.204200161731	-0.499681964887	-0.467926789202	-0.158196319519	-0.0736806022426	-0.0262766311984	-0.150130405357	-0.184125658011	-0.54726706651	-0.264379119958	-0.189245057789	-0.222558799395	-0.231174651892	-0.282065515546	-0.60304876663	-0.232271203746	-0.259937517995	-0.0858860757193	-0.252611609142	-0.133896888317	-0.215524746766	-0.180246587836	-0.148871876787	-0.442969902792	-0.332426571745	0.0184719937996	-0.187785728277	-0.404767495652	-0.151454439867	-0.0032211754995	-0.102946068405	-0.237148762204	-0.125932439114	-0.274967180132	-0.261836950545	-0.274742673609	-0.293593264367	-0.464989283488	-0.0324042869908	-0.0983263933449	-0.280968504129	-0.159831534464	-0.353334479736	-0.479527908584	-0.179266903106	-0.423916559506	-0.324311776601	-0.32542077209	-0.480938409783	-0.179007969335	-0.176995326194	-0.284636281478	-0.2727169843	-0.251456424834	-0.159703832003	0.144989258925	-0.140793524355	-0.270485645759	-0.0748684894679	0.0350030554183	0.0410543692228	0.0301552066598	-0.136675774162	-0.134311517214	-0.0948909059178	-0.125026264107	-0.0976648119509	-0.175522503887	-0.308646721083	-0.146919949964	-0.346587586304	-0.106237286372	-0.167083150288	-0.182687101432	-0.284873864102	-0.114218667606	-0.225657777216	-0.335495159492	-0.326808669544	-0.310965050331	-0.106631316264	-0.169640269452	-0.122700512291	-0.328797674503	-0.267047716583	-0.114947425834	-0.15878837884	-0.233942015653	-0.223483847343	-0.131169064175	-0.0185132653588	-0.424422324582	-0.0466028038661	-0.273099355477	-0.382945676385	-0.200257970754	-0.133453735423	-0.140280949648	-0.137396323772	-0.0681402125098	-0.0445309042383	-0.57877310376	-0.137028281342	-0.131585384146	-0.169563046636	-0.1661823231	-0.428408528578	-0.0935405098627	0.0829543536746	-0.10713984583	-0.0504713808879
TBX3	-0.291746749372	-0.390769401665	-0.2601290335	-0.534219583009	-0.51915838114	-0.275032124779	-0.0986027303428	-0.0568999390866	-0.21955147363	-0.264976766965	-0.580873041218	-0.259022277451	-0.224949646482	-0.261440471984	-0.304031257945	-0.336024069735	-0.58628525285	-0.264758564317	-0.300446669123	-0.114015036284	-0.284213330229	-0.15695901525	-0.273673374476	-0.210168858594	-0.197544863691	-0.42451110157	-0.37825335723	-0.0220844347897	-0.246854342802	-0.428087184295	-0.223411349021	-0.0609357589182	-0.0957197270967	-0.264985661085	-0.144770752503	-0.378269254653	-0.336016595241	-0.365190208483	-0.34902368708	-0.446412367323	-0.0846972994193	-0.153808327007	-0.317266929097	-0.206198800138	-0.319286044749	-0.45392822441	-0.216579446315	-0.419509278818	-0.320667497202	-0.438024734663	-0.505820264269	-0.18587957031	-0.223780300193	-0.305443052795	-0.313143949637	-0.310371001318	-0.193843293641	0.0990723694462	-0.1809012532	-0.360186004122	-0.130193309507	0.0252966130607	-0.00263834641851	-0.00536220111668	-0.163656049448	-0.178357572597	-0.113407733318	-0.135242256927	-0.143752592155	-0.183880074456	-0.342613475445	-0.206497252716	-0.409438134234	-0.118491496029	-0.188326731375	-0.199285247764	-0.34354475863	-0.160550167157	-0.277809457135	-0.341520094818	-0.399567278163	-0.334238514111	-0.131292688569	-0.218324882289	-0.152615801754	-0.35063159581	-0.325784615869	-0.151742549615	-0.249286065156	-0.305388033977	-0.271134149212	-0.200523494538	-0.0312517109513	-0.433022182818	-0.0748148151051	-0.302061575604	-0.377534536704	-0.232970097827	-0.140280949648	-0.178906897847	-0.231172227524	-0.108745218083	-0.0842489808413	-0.59354997635	-0.181624356368	-0.177264502701	-0.204539400054	-0.232324152876	-0.454062760071	-0.170057303599	0.0628448895977	-0.168092854249	-0.0901566275203
TGFBR2	-0.40879244864	-0.357517704021	-0.179927874114	-0.57382696191	-0.49353165412	-0.299727011197	-0.125141173823	-0.0474229441797	-0.226812423668	-0.273939463158	-0.530495244338	-0.227251327847	-0.292372931682	-0.341203503373	-0.344677341515	-0.406773723175	-0.612507228001	-0.347821312042	-0.396877154821	-0.0816936129163	-0.26471372621	-0.264628438663	-0.375553310223	-0.298242652515	-0.229381133082	-0.502850935658	-0.372893592485	0.0356206786324	-0.283780693013	-0.483156326546	-0.159297467437	0.00722044824826	-0.0996719378275	-0.173139796914	-0.17919408326	-0.353221592922	-0.312482158901	-0.30606165678	-0.282947224168	-0.503165661351	-0.0121001588471	-0.134954752416	-0.313106422763	-0.182328126357	-0.381984121448	-0.594764627651	-0.222316595012	-0.559173495034	-0.396406240735	-0.339163042505	-0.598249179078	-0.188688773814	-0.161959695017	-0.386420434195	-0.388306572775	-0.262830238427	-0.137939648276	0.0379896923666	-0.117004553574	-0.204768789576	-0.200688761139	0.0267638176138	0.050969073768	0.0603038087988	-0.155868336087	-0.190746442895	-0.142371889396	-0.106697469877	-0.049051175228	-0.212216003366	-0.406611030154	-0.185630841174	-0.497345256047	-0.165977283569	-0.148729307628	-0.20471048233	-0.437200491508	-0.181093664899	-0.298736869913	-0.540236123467	-0.35416200434	-0.363554217698	-0.128708430445	-0.234803046232	-0.166295741779	-0.483704909109	-0.303508382293	-0.13204395762	-0.291118478898	-0.41191627599	-0.230852829248	-0.276420779764	-0.0116323420481	-0.514719103464	-0.0811495076883	-0.283593195602	-0.481316726927	-0.265447718138	-0.137396323772	-0.231172227524	-0.0600088050819	-0.0554188142486	-0.0838718078364	-0.57531642665	-0.145389544879	-0.152180897346	-0.200015723993	-0.270899349434	-0.521366559364	-0.164679602445	0.0629073216612	-0.168268093762	-0.0459382598455
