	b.mean	b.std	a.mean	a.std
CDKN1A_+_36646320.23-P1P2	-0.285062111487	0.0334557062878	-0.285062111487	0.0334557062878
CDKN1A_-_36646141.23-P1P2	-0.164242869039	0.0213803580742	-0.164242869039	0.0213803580742
CDKN1B_+_12869867.23-P1P2	-0.264185325489	0.0521424988254	-0.264185325489	0.0521424988254
CDKN1B_-_12869956.23-P1P2	-0.242277826626	0.0378321772971	-0.242277826626	0.0378321772971
CDKN1C_-_2907198.23-P1P2	-0.41428007131	0.075807952917	-0.41428007131	0.075807952917
CDKN1C_-_2907316.23-P1P2	-0.247561888709	0.0463024240548	-0.247561888709	0.0463024240548
CEBPA_+_33793624.23-P1P2	-0.593675080886	0.0793716245353	-0.593675080886	0.0793716245353
CEBPA_+_33793774.23-P1P2	-0.757932525883	0.116471146164	-0.757932525883	0.116471146164
CEBPB_+_48807216.23-P1P2	-0.488368921851	0.0511466603822	-0.488368921851	0.0511466603822
CEBPB_-_48807249.23-P1P2	-0.167300818935	0.0424571991707	-0.167300818935	0.0424571991707
CEBPE_+_23588994.23-P1P2	-0.507964750414	0.0800428925167	-0.507964750414	0.0800428925167
CEBPE_-_23589034.23-P1P2	-0.319982175725	0.0380111439628	-0.319982175725	0.0380111439628
CELF2_+_11059740.23-P1P2	-0.1421350975	0.0554999095417	-0.1421350975	0.0554999095417
CELF2_+_11206754.23-P1P2	0.00348680147992	0.01820214198	0.00348680147992	0.01820214198
CITED1_+_71526082.23-P1	-0.344888734172	0.054753670821	-0.344888734172	0.054753670821
CITED1_-_71526062.23-P1	-0.0530395312535	0.031361481813	-0.0530395312535	0.031361481813
CKS1B_-_61808483.23-ENST00000600888.1	-0.154751268122	0.0310555168699	-0.154751268122	0.0310555168699
CLDN6_-_3068282.23-P1P2	-0.32392883646	0.0358934941287	-0.32392883646	0.0358934941287
CLDN6_-_3068298.23-P1P2	-0.21622289911	0.0439480657709	-0.21622289911	0.0439480657709
CNN1_+_11649447.23-P1	-0.104252941067	0.0410592675422	-0.104252941067	0.0410592675422
CNN1_-_11649410.23-P1	-0.0869165859388	0.0344910623374	-0.0869165859388	0.0344910623374
CNNM4_-_97426363.23-P1P2	-0.17537503882	0.0217801965518	-0.17537503882	0.0217801965518
CNNM4_-_97426428.23-P1P2	-0.0971998440192	0.0212925684051	-0.0971998440192	0.0212925684051
COL1A1_+_48279052.23-P1P2	-0.558250612811	0.0934216090418	-0.558250612811	0.0934216090418
COL1A1_-_48279241.23-P1P2	-0.39361819461	0.0477210374819	-0.39361819461	0.0477210374819
COL2A1_+_48398427.23-P1P2	-0.351953807166	0.0390865060197	-0.351953807166	0.0390865060197
COL2A1_+_48398512.23-P1P2	-0.339270373046	0.0504515635784	-0.339270373046	0.0504515635784
CSRNP1_+_39196217.23-P1P2	0.092587889646	0.0350180068863	0.092587889646	0.0350180068863
