	b.mean	b.std	a.mean	a.std
PTPN12_-_77166401.23-P1P2	-0.0598850986648	0.0334137617969	-0.0564679182493	0.0149535162899
PTPN12_-_77166524.23-P1P2	-0.0778277970057	0.0244562957547	-0.0882405881547	0.012105324968
PTPN13_+_87556134.23-P1P2	-0.0142488662232	0.0402999057538	-0.00645440896764	0.0137153215419
PTPN13_-_87515370.23-P1P2	-0.291069078684	0.0572276501651	-0.37631529945	0.0396047137471
PTPN1_-_49126654.23-P1P2	-0.30489046103	0.0552152854197	-0.344176238691	0.0308031530397
PTPN1_-_49126776.23-P1P2	-0.192709691135	0.0207835916273	-0.211391857564	0.0229326827077
PTPN9_-_75871727.23-P1P2	-0.0695751282354	0.0307207781378	-0.0790233946015	0.023372121322
PTPN9_-_75871826.23-P1P2	-0.111536529355	0.0217756747203	-0.114621773861	0.014576101007
RHOXF2_+_119292271.23-ENST00000371388.3	-0.279247428867	0.0626207587716	-0.357979187823	0.0392637940673
RHOXF2_+_119292286.23-ENST00000371388.3	-0.34455079255	0.0693677629224	-0.446448033752	0.0445601542608
RREB1_+_7107827.23-P1P2	-0.126515365356	0.0285573181804	-0.155100105838	0.0288737259015
RREB1_+_7107890.23-P1P2	-0.249658985095	0.0522010968212	-0.303562214741	0.044004659377
RUNX1T1_+_93115566.23-P2	-0.0662569868856	0.0249651213026	-0.0576119098192	0.012860283374
RUNX1T1_+_93115606.23-P2	-0.0724675502065	0.0263804653908	-0.0674713183474	0.0179653352769
S1PR2_+_10342062.23-P1P2	-0.172717670591	0.0507513569131	-0.201768073027	0.0407487941972
S1PR2_+_10342094.23-P1P2	-0.142503033476	0.0170191471224	-0.139666387084	0.0295747200165
SAMD1_+_14201604.23-P1P2	-0.180869026938	0.0220383613319	-0.189627664775	0.0137734001035
SAMD1_+_14201736.23-P1P2	-0.26594117249	0.0462365955004	-0.343095817296	0.035998889835
SET_+_131451355.23-P1P2	-0.232135567944	0.0441755838082	-0.24448842491	0.0452685004848
SET_-_131451279.23-P1P2	-0.120722662791	0.0176413515893	-0.125588369208	0.0221547611115
SGK1_+_134496352.23-P1	-0.0319686873236	0.0370645997396	-0.02840595816	0.0110015340826
SGK1_-_134496214.23-P1	-0.211952543299	0.0412536313962	-0.228311210306	0.0388568908246
SLC38A2_+_46766709.23-P1P2	0.0209612333894	0.0455749523151	0.0300530531467	0.0124454268102
SLC38A2_+_46766743.23-P1P2	0.0181334784644	0.0467706095508	0.0244946060573	0.017211785662
SLC4A1_+_42345604.23-P1P2	-0.44977119069	0.0828926220795	-0.500220453701	0.0523978642075
SLC4A1_+_42345700.23-P1P2	-0.311937087834	0.0522225029081	-0.351047601026	0.0241484795033
SLC6A9_+_44497266.23-P1P2	-0.0579560064035	0.0358825126542	-0.0590161214726	0.022589100143
SLC6A9_+_44497273.23-P1P2	-0.0517008221572	0.0306738417349	-0.0462352685327	0.0163856804778
SNAI1_+_48599301.23-P1P2	-0.162301720884	0.0288115671403	-0.166383987418	0.0307945611914
SNAI1_+_48599338.23-P1P2	-0.315634203165	0.0525624363194	-0.345250601533	0.045044254325
SPI1_+_47400397.23-P1P2	-0.412604819019	0.0827710647302	-0.521962242045	0.0574167987876
SPI1_+_47400477.23-P1P2	-0.423008544799	0.0826445048068	-0.434063695961	0.0484762683373
STIL_-_47779900.23-P1P2	-0.116560589575	0.045558294558	-0.122686816955	0.0387558835437
STIL_-_47780136.23-P1P2	-0.329295546666	0.0593913345902	-0.384307920371	0.0317534231887
TBX2_+_59476912.23-P1P2	0.014810072859	0.0467030083671	0.0237879798726	0.0125235327042
TBX2_+_59477100.23-P1P2	-0.102551982124	0.0308340283199	-0.137931594159	0.0332728741427
TBX3_+_115122163.23-P1P2	-0.0380813929934	0.0320617085341	-0.0247118943679	0.0173335891268
TBX3_-_115122232.23-P1P2	-0.135399032108	0.0334950178402	-0.162434190612	0.0267373112233
TGFBR2_-_30647895.23-P1P2	-0.0383208122197	0.0391776132214	-0.0292551522046	0.0221433273424
TGFBR2_-_30647920.23-P1P2	-0.0552596088582	0.0305161672547	-0.0609174660994	0.0187751087831
TMEM173_+_138862463.23-P1P2	-0.0300096349929	0.0402320591538	-0.0260002056437	0.0231532591055
TMEM173_-_138862534.23-P1P2	-0.0058540964069	0.0462432071303	0.00215022946022	0.0218638664871
TMSB4X_+_12993106.23-P1	-0.0532022834266	0.0293120999477	-0.0431882600486	0.0173274844294
TMSB4X_+_12993114.23-P1	-0.0402703275655	0.0330352607774	-0.0357061896267	0.0141890902521
TP73_+_3568744.23-P1P2	-0.549671248545	0.113754942023	-0.605805208777	0.0490962958724
TP73_-_3568729.23-P1P2	-0.568730111282	0.115148852539	-0.613336779116	0.0588623259878
TSC22D1_-_45011354.23-P1P2	-0.100594223421	0.0225410841771	-0.0895365359562	0.0228893309714
TSC22D1_-_45011365.23-P1P2	-0.0741256971664	0.0237988866029	-0.0696078804705	0.0146162973955
UBASH3A_+_43823772.23-P1P2	-0.0930631094591	0.0287124563155	-0.096778179242	0.0182557391399
UBASH3A_-_43823838.23-P1P2	-0.0674056814124	0.0306675952007	-0.0663938944387	0.027756983155
UBASH3B_+_122526277.23-P1P2	-0.110027194349	0.0256264009952	-0.104515069264	0.0133403819601
UBASH3B_-_122526266.23-P1P2	-0.115313736335	0.0192138203157	-0.119250589791	0.0298094568814
ZBTB10_+_81398318.23-P1P2	-0.472358971342	0.0910423765506	-0.520725087047	0.0467914105323
