	AHR_-_17338164.23-P1P2	ARID1A_+_27022167.23-P1P2	ARRDC3_-_90679309.23-P1P2	ATL1_+_50999374.23-P1P2	BAK1_-_33548176.23-P1P2	BCL2L11_+_111878321.23-P1	BCORL1_+_129116290.23-P1P2	BPGM_+_134331476.23-P1P2	C19orf26_+_1238161.23-P1P2	C3orf72_-_138665944.23-P1P2	CBFA2T3_+_89043662.23-P2	CBL_-_119076622.23-P1P2	CDKN1A_+_36646320.23-P1P2	CDKN1B_+_12869867.23-P1P2	CDKN1C_-_2907198.23-P1P2	CEBPA_+_33793774.23-P1P2	CEBPB_+_48807216.23-P1P2	CEBPE_+_23588994.23-P1P2	CELF2_+_11059740.23-P1P2	CITED1_+_71526082.23-P1	CKS1B_-_61808483.23-ENST00000600888.1	CLDN6_-_3068282.23-P1P2	CNN1_-_11649410.23-P1	CNNM4_-_97426363.23-P1P2	COL1A1_+_48279052.23-P1P2	COL2A1_+_48398427.23-P1P2	CSRNP1_+_39196217.23-P1P2	DLX2_-_172967845.23-P1P2	DUSP9_+_152912501.23-P1	EGR1_+_137800818.23-P1	ELMSAN1_-_74227099.23-P1	ETS2_+_40177604.23-P1P2	FEV_+_219850574.23-P1P2	FOSB_+_45971009.23-P1	FOXA1_-_38064583.23-P1P2	FOXA3_+_46367435.23-P1P2	FOXF1_+_86544016.23-P1P2	FOXL2_+_138666046.23-P1P2	FOXO4_-_70315963.23-P1P2	GLB1L2_+_134201679.23-P1P2	HES7_-_8027539.23-P1P2	HK2_+_75060993.23-P1P2	HNF4A_+_43029788.23-P1P2	HOXA13_+_27239889.23-P1P2	HOXB9_+_46704211.23-P1P2	HOXC13_+_54332230.23-P1P2	IER5L_+_131940785.23-P1P2	IGDCC3_+_65670566.23-P1P2	IKZF3_-_38020571.23-P1P2	IRF1_+_131826642.23-P1P2	ISL2_-_76628853.23-P1P2	JUN_+_59249990.23-P1P2	KIAA1804_-_233463315.23-P1P2	KIF18B_-_43025293.23-P1P2	KIF2C_-_45205402.23-P1P2	KLF1_+_12998353.23-P1P2	KMT2A_+_118306901.23-P1P2	LHX1_+_35293972.23-P1P2	LYL1_-_13213808.23-P1P2	MAML2_-_96076530.23-P1P2	MAP2K3_-_21187855.23-P1P2	MAP2K6_+_67410755.23-P1P2	MAP4K3_+_39664622.23-P1P2	MAP4K5_-_50999552.23-P1P2	MAP7D1_+_36621468.23-P1P2	MAPK1_+_22222272.23-P1P2	MEIS1_+_66662147.23-P1P2	MIDN_-_1248372.23-P2	NCL_-_232329555.23-P1	NIT1_+_161087799.23-P1P2	OSR2_-_99956605.23-P1P2	PLK4_+_128801906.23-P1P2	POU3F2_-_99282213.23-P1P2	PRDM1_-_106534101.23-P1P2	PRTG_+_56035430.23-P1P2	PTPN1_-_49126654.23-P1P2	PTPN12_-_77166524.23-P1P2	PTPN13_-_87515370.23-P1P2	PTPN9_-_75871826.23-P1P2	RHOXF2_+_119292286.23-ENST00000371388.3	RREB1_+_7107890.23-P1P2	RUNX1T1_+_93115606.23-P2	S1PR2_+_10342062.23-P1P2	SAMD1_+_14201736.23-P1P2	SET_+_131451355.23-P1P2	SGK1_-_134496214.23-P1	SLC4A1_+_42345604.23-P1P2	SLC6A9_+_44497266.23-P1P2	SNAI1_+_48599338.23-P1P2	SPI1_+_47400397.23-P1P2	STIL_-_47780136.23-P1P2	TBX2_+_59477100.23-P1P2	TBX3_-_115122232.23-P1P2	TGFBR2_-_30647920.23-P1P2	TMSB4X_+_12993106.23-P1	TP73_-_3568729.23-P1P2	TSC22D1_-_45011354.23-P1P2	UBASH3A_+_43823772.23-P1P2	UBASH3B_-_122526266.23-P1P2	ZBTB1_+_64970303.23-P1P2	ZBTB10_+_81398318.23-P1P2	ZBTB25_-_64971449.23-P1P2	ZC3HAV1_+_138794578.23-P1P2	ZNF318_+_43337335.23-P1P2
COL2A1_+_48398427.23-P1P2	-0.857598139333	-0.501225308581	0.412614451069	0.00737276598308	-0.0654006214378	-1.24660209992	1.32895066311	1.13226044988	-0.799589382607	0.153110207998	0.567282643673	1.6765845606	0.333924681261	1.14246395588	-0.374101245054	-1.51978088708	-0.678683860847	2.6937944243	0.23167810072	-0.251870074985	-1.75900734399	-0.572869916362	1.91791633389	2.55433772685	-0.579264845025	1.92304933156	2.4109958727	0.491182316171	1.10895200392	-1.54595341618	-0.242347075428	0.228161528653	1.4852117642	-0.16095425372	-0.403101326938	-0.747314836419	-1.81332995487	0.578833980655	0.203786510563	-1.53666572443	1.0086110229	0.752059777372	0.0105734294525	-0.276463791375	-0.530945959512	-0.92541531157	0.429322826704	-0.558215774352	0.794887652599	-0.74935288941	0.0480574102989	1.19486462308	0.0843173676055	-2.09514847927	-0.844400746565	-2.93802651589	-1.35847999904	0.0969091086189	1.91105595374	2.51874569015	-2.68307955127	-2.04918506995	-0.879485852868	-1.34843977091	-1.92492742189	0.818628253299	-2.0988549669	-0.395571384964	1.8710656301	0.310541681746	-2.50683817959	-0.104857577697	1.64970739857	0.733275571391	-1.32150386984	1.26995540116	-2.19238952888	1.49200747757	2.17866607232	-0.491640776335	0.363944783167	-1.45046937791	-0.0812086971648	0.375485374454	-1.99050118555	1.93977232677	0.149869117498	-3.73792914409	-0.447606022626	-0.713414489979	-0.340181142385	1.91686048725	0.580045551934	0.116106035877	-0.824338415401	-0.722383163546	-2.72632556261	-0.00293341180573	3.02117897153	0.0370028607837	-0.795289695042	-0.161118838645	-1.54345126969	1.61779586687
CSRNP1_+_39196217.23-P1P2	3.50218698914	0.813288905007	0.40266314201	2.0785279895	-3.95710229187	-2.3539974027	0.302508633169	0.409588859474	0.563746446568	0.430603139918	-1.24197260315	-0.678903587592	1.52093876762	1.42039910864	0.527435002424	-2.01644505585	1.57342108776	2.25064904775	0.253546171478	0.647037029109	4.20217309005	1.41174987464	-0.797516352892	3.63162543391	0.0821928903848	2.4109958727	-4.2687710676	-1.40501414575	-0.301181874828	-0.00495161035168	2.2699837958	3.58649999076	0.914835152342	2.33751969017	3.66538594638	4.04030127351	3.59648806757	1.7351796689	2.40193532285	0.275687186559	0.787381278683	-0.359729667937	1.60091855378	2.37927239987	1.95171153196	2.71163854109	1.69548456738	-3.18201814539	-0.957498235747	-0.131327465054	-0.31987522792	-0.47286132205	-0.257549258664	-8.24099199212	-1.91376949252	2.12035082752	0.256360493477	1.14133662404	0.165615745864	2.98363995186	0.257183768586	1.53152902214	1.79974556602	0.570032634423	0.912187526225	1.80520939476	2.43322825586	-0.261448723806	1.2694163888	1.20423756524	2.49333288445	1.54330588568	1.50187479342	2.09570729331	-4.51393233299	-0.56092796394	0.295020981216	3.04889413288	0.890694946252	1.18562222069	1.08985026222	0.0315828652145	1.4949781033	2.62534413328	2.74434537713	0.202827708919	-1.68324680532	1.54328753152	0.655936313468	2.53679360939	4.7180491196	-2.21896287433	-0.983033266187	-2.35998566662	3.31757639294	-1.85395581726	0.295008755735	-0.442622961047	0.00251752481366	2.95678729651	0.420020930792	-1.17041232582	1.98341335844	-0.210461740131
DLX2_-_172967845.23-P1P2	-0.927950016875	1.18397445141	0.793593627793	-0.396426738436	-1.12203992491	-2.56683294721	0.799402864279	1.47708699842	-2.04550060772	-1.48126457573	-1.74822852526	0.625829957045	0.118670562731	0.23497304913	1.04311917059	-0.39161802939	-0.428848312868	-0.27059556398	0.899168256257	-0.452501898185	4.30606787795	-0.682870638046	5.45927398551	-3.71417111388	0.10213812703	0.491182316171	-1.40501414575	3.43248212955	-0.219088882798	2.60067743228	-0.245577616578	-0.518108589117	0.962743705727	-1.16627553493	-1.55300977385	-1.74904427027	-1.25138170852	-0.328104145551	-0.143330674324	-1.33861249699	0.173092275085	0.39196757776	0.341774565976	-0.259741443107	-1.6229028372	-0.988620551273	1.91383078413	-2.77863604598	-0.185311342158	2.18823730857	-2.31686288592	-0.0599108346877	-1.56341870256	-2.37367387373	-0.195235158156	0.717495649443	1.21764460709	-1.33625288763	1.70251482933	-1.82612611163	-1.24233861467	-1.57987252206	-1.0090248075	-0.990089413149	1.1090955036	-0.165941242373	-1.05060902987	-0.60727053148	-2.22315702833	-0.203305270047	-2.14014244426	1.49838827729	-0.607078920142	1.12092069989	-2.39136986293	1.4751831592	7.5489594172	-1.00235436383	4.20450934223	-0.719288729998	0.139841261806	-2.61528572115	1.01722490338	0.921435301946	1.49929747628	-1.85973112507	-0.150664477699	0.135827005354	-4.03538276878	-0.213586258706	-0.0281621526445	2.580453262	0.431593383757	-1.72735395715	4.47434036222	-0.41250100896	-0.0700868618282	2.19945242271	2.0808131202	0.771380804761	-2.43236465515	2.0956610386	1.49561306236	-2.7701008055
DUSP9_+_152912501.23-P1	-1.19044171854	1.60955388884	-0.643693152995	0.667601623906	0.397042193293	0.151243683355	0.430016160129	-0.426332925463	-3.28461459992	0.510759447982	1.67448822871	-4.94541466008	0.0653879725634	-0.966572847264	0.193652751127	0.359544312445	-1.53606155129	-0.957316354349	0.1562272459	-0.36703420577	-0.875539761093	-2.15432278737	-0.964288198122	-2.81622000691	-0.248377759726	1.10895200392	-0.301181874828	-0.219088882798	3.47321455859	1.00523049945	-1.46771409816	4.0590918077	1.45782570839	1.65803407637	-2.50436772149	-1.65698620511	-1.81010951348	-1.25951764192	0.545171381775	0.861992793209	0.832382802797	-0.910472647519	-0.63643720298	-0.412849353203	-0.220847399442	-0.020223071241	-2.13690594268	-1.17572209953	-0.659411360836	-1.54988753047	-2.90019723703	0.12381929711	-0.719565159798	0.919995464562	1.8698771812	-6.87496898849	3.91886937173	1.173634106	-1.02721417342	-2.76500958959	-0.441325280853	0.0705238080068	-3.61639082064	-0.25837518958	1.53993168907	8.27045323644	-5.50765845352	-1.31480447086	1.59014087614	-0.882498328432	-0.000529641273848	0.0785234738163	-1.8995893669	-1.22329197092	-0.825833136536	-0.64670295312	-5.95859885059	-1.30248485166	-0.375673334196	-2.5833455391	-0.227426059066	0.113135079505	-0.79676274696	-2.39230053751	-0.841659165824	-1.67724140868	0.640290772252	1.90240642743	-2.55592789992	-0.0696699360335	-1.34855124151	-4.49118297579	-0.878431148973	-0.99176645297	0.553664475209	-0.166293511003	1.34498973949	-1.97647761416	-3.25874278389	-1.84868318183	0.00730401623627	-6.65147137551	-0.813436640421	-0.972633769115
EGR1_+_137800818.23-P1	1.68037143239	2.23209505783	-3.29924620958	-1.86379208952	4.33302731013	3.04247962911	-0.356227715429	2.30588515672	0.588137339243	-2.19137928455	1.19876338895	-0.156488779349	-2.46191237556	-0.486371290288	-1.18409662575	0.0225924157625	2.84698871305	0.431373335484	1.66885433121	-2.627220475	1.70841022743	2.00372623354	0.404989078778	1.28164235219	-0.122552182094	-1.54595341618	-0.00495161035168	2.60067743228	1.00523049945	4.17611886858	0.494586303538	0.132121859724	-0.329256793013	1.12509936827	0.45502596272	-2.19822404085	-1.36141952295	-2.2061680092	1.62491345828	-0.669165077536	0.178958754506	1.65230681882	0.636877393683	2.1564039422	0.0775563061621	0.565407529982	0.172221398925	0.608424952923	-1.17570948827	3.7837499191	-0.681662708448	0.110093562911	0.224847072273	1.18315925105	-0.116373623752	1.69839448575	-1.76904866732	1.10918824002	1.78611909697	-0.902125543996	-0.765379956824	-0.152146922386	1.29725323292	1.36648750376	1.81062597333	-0.886057395975	-0.0271893179903	-0.344480363924	0.516822543498	-0.201226852419	1.76295058266	2.02979620885	1.9573102869	-1.63053662009	-1.01379308576	0.552861770629	1.09215110411	0.556619727609	1.36366299369	1.66084429516	1.64304469017	2.08943082941	1.3101425154	1.03322112177	2.15928210526	-0.00847705146811	-1.47486957416	2.01462799368	1.81171452796	1.68070412234	0.547174943462	0.392232659958	-1.28716288634	1.34875871983	0.597217395455	-0.373992150366	-0.801754665411	0.478839353875	-1.65284529246	0.944759866045	0.859581177879	0.624041791344	2.64974866823	-0.371772998283
ELMSAN1_-_74227099.23-P1	-1.28127559612	0.551555663684	-0.439979195777	5.03477550906	3.90288183103	3.33593347862	0.0189678379767	-1.3868094592	0.204272643491	-1.34748181853	0.678180626002	0.525276296834	2.00197198738	2.11760275072	-1.78369471098	4.39460732605	-3.05608721446	0.961951790574	0.868198428816	-1.38502268294	2.1473937511	-0.506454998427	-0.175433552352	1.48293338445	0.0656489476001	-0.242347075428	2.2699837958	-0.245577616578	-1.46771409816	0.494586303538	-2.29317316653	1.48882077983	1.0302074598	-1.08669475769	0.930118049605	0.398393683912	-0.285444009547	-2.1082033017	-0.733379455584	2.95803969176	-0.327227052157	1.82644162659	-0.168198430812	1.0379150501	-0.125969428925	-0.898348749303	3.42551151773	1.86786992009	-2.97124321983	2.07886525649	-3.09243201498	-1.30461968719	-2.15131993728	-3.13084290175	0.532946006148	-1.69035128094	2.21642451547	-3.67715371141	2.95551547889	0.960615179167	-2.58633799629	-0.549672934415	2.1920705595	2.62663023961	-1.3045028767	-2.13354166367	1.41551608267	1.57103256401	2.13315763792	2.05120402603	-0.678243042567	1.34322717848	3.90294456745	1.28566844708	-0.56116159474	1.36891580687	-1.37830597142	2.17477097757	1.59855045544	3.72560108039	1.40802932782	1.27929940332	0.871960048927	2.94290360541	-5.68757977914	1.73865776323	-0.958402023971	2.20040275304	1.59324893831	1.31473574166	0.91032966007	0.905873824816	0.238437377037	0.315126074102	1.11243972777	-2.90088248319	0.354625248759	-0.158313539556	-0.0347517287055	3.29898348789	-5.10104657121	2.1435106156	0.0812273046666	0.825977503558
ETS2_+_40177604.23-P1P2	-2.66453580495	-1.37221589725	-3.06410983425	0.507894859452	-3.56666384396	-3.67070763021	-2.65983432803	2.05834391732	3.3685003675	-3.5405127644	-1.79164190573	3.37219798321	2.47879465739	2.30762206365	3.54743079039	0.175611963924	2.21942804361	1.75299546195	-3.65241801987	-0.642883416018	2.0810249893	4.99912583456	2.71790293415	-0.438534695201	-0.262430109939	0.228161528653	3.58649999076	-0.518108589117	4.0590918077	0.132121859724	1.48882077983	5.19015487466	-2.22171058939	-0.793625036337	-0.214088165068	-1.57760781266	-3.22361611713	0.0472687049472	1.52520331602	1.72174765331	2.26669990301	1.3620904268	3.3227844344	0.148509084674	-3.8271789489	-1.88665479803	-0.0931296519008	1.51116232487	3.05789958785	1.42962072786	-0.481666957516	1.0934848863	0.765741362235	-5.10621096346	-3.91206580917	4.19859508694	-0.0223101552331	0.199413047204	3.09494180353	1.85224030545	1.74403863125	0.257169381237	1.614995601	0.22945247204	-7.73850925839	-6.54648685423	1.35046466938	-0.0421723186002	2.15808105824	0.981993976958	-3.07917451636	0.657475905406	-1.79699934946	-4.49920965142	-1.21043855149	1.29549773771	0.824286250932	0.0180164941768	0.517952701979	3.73552539485	1.0186320031	-0.621244186444	1.0714594263	4.11717453223	0.738051975082	4.15546607516	-1.66701299788	0.149171386991	-0.919275098963	-1.05150983982	-1.70814782827	3.7188916162	4.24021402596	4.58649875749	-4.89210648825	-1.22602898148	-0.573959697809	2.93397799939	3.22088296307	2.16659274911	-1.80935313714	4.80296946292	-0.510903989645	-1.47744985518
FEV_+_219850574.23-P1P2	0.0405009699621	2.90946195323	4.07629764748	1.779843577	3.83790877317	1.87262008267	-3.25904941315	1.17160028015	0.673363006702	3.26650847011	1.32846532529	1.04916202815	1.6185215655	1.14582397054	2.28206241344	1.25237097405	1.09550911889	1.38887595094	-0.46279328256	-1.29349546278	2.67074286592	0.338894732421	0.61524275666	-1.82355098931	2.7343926801	1.4852117642	0.914835152342	0.962743705727	1.45782570839	-0.329256793013	1.0302074598	-2.22171058939	-0.177082385876	1.82101536573	-0.99814202065	-0.0265956840649	4.52712183969	2.04600615906	0.64756362233	-0.932147346644	1.79963346272	2.06296348639	1.1399987713	-1.11053117949	0.592603009496	0.0518874226691	2.3112169636	2.7370973966	-1.09230844045	0.831570224398	-0.355260189145	2.73341256319	1.23456180205	2.6881829216	3.00333323192	-0.726890011025	2.54460538735	1.41583608724	-4.09236803901	0.305226424893	0.134556226179	-2.36466310883	-2.60469456785	2.77123203418	-2.28003295525	-1.38298555634	-2.97284153372	2.49041715555	0.407687323561	3.4823453302	2.49063127221	-0.156562308185	0.870579835474	3.51465226148	3.76133942273	1.62286623275	-9.70238232322	-0.0144493057439	-1.47595475671	1.84538382103	0.958039991553	4.90283539891	-0.695900771615	2.33037290832	2.34044366684	1.2351156979	-0.0013312278507	-1.80811662899	2.70772270727	3.47572838411	1.31565440754	0.587649362003	0.939347091666	4.30075601254	1.04208868264	2.52126450929	0.797726761832	0.557373687858	1.0955064798	-0.589650680822	0.46010973287	0.69439684139	-4.27434842709	3.67765438593
FOSB_+_45971009.23-P1	-2.25805561032	0.0965279903627	0.426019215775	-0.367794343116	-0.337088878067	-2.69476056004	1.589953226	2.01646311724	1.55282038929	0.688913875348	-1.42683888123	2.4487052261	-0.241790705749	0.964702700989	-0.242689056411	0.414074501766	-0.696913839102	-0.639741076452	-3.23468570383	0.426434396132	3.50246547186	1.90994036534	3.42968607107	0.850498574719	0.77578345467	-0.16095425372	2.33751969017	-1.16627553493	1.65803407637	1.12509936827	-1.08669475769	-0.793625036337	1.82101536573	-0.113052538316	0.313985212771	0.180835197985	0.91732304134	0.436603560959	1.2462169213	0.559661443159	0.291760984495	5.70861389644	0.0537852799108	-0.549918332199	-0.0859548488186	-0.324634428691	-0.0899288505642	0.775874600528	3.50182504378	1.37761496863	0.207119911249	-1.08761394964	-1.59886234437	-2.57810958117	-1.1325133371	3.60570876243	1.11313778396	-0.738690020173	1.09443626747	-1.85619582036	-2.73877999345	-0.794808066414	2.06123562239	0.607958624282	-0.661604865783	0.284550086918	2.8556437662	0.19463906604	1.57206152937	-0.244581422986	-2.68881144794	-1.07924312899	0.128898611146	0.333341489907	0.00440608846488	0.654978783774	4.62887945881	-0.93698669446	3.19569024214	0.00192074610956	0.727662084514	1.49663517616	0.0292214574401	0.136538270923	-0.562284313665	0.784028688653	-0.131839088399	1.18501539523	0.0992064943518	-1.78618036981	-2.51703261219	2.56823126472	2.67310338514	4.06228250017	-0.0138719067304	1.66992190759	-0.614081260087	1.5885985126	3.7666072204	0.48576307916	-1.5765676133	4.26177117854	1.96833944693	0.31236399368
FOXA1_-_38064583.23-P1P2	0.276028667197	0.658467925795	-1.17031670418	0.0852493998391	0.556070213642	1.56551798842	1.38390553329	1.40998239601	-1.83661003242	-0.34629766184	-1.47575978127	0.0515493097472	0.36514801078	1.65117667706	0.00391883649032	-0.146491359751	0.34774702821	-0.15319141304	0.545043340559	-0.186929184216	2.44299564195	0.418400814713	0.181214549402	0.978561944515	0.920577760825	-0.403101326938	3.66538594638	-1.55300977385	-2.50436772149	0.45502596272	0.930118049605	-0.214088165068	-0.99814202065	0.313985212771	1.57802178164	-0.249783183201	-0.885192270495	-1.25356543635	-0.42870397422	0.0251521856803	-0.941356664328	2.45576339181	0.673430396111	0.166504179095	-2.41301977179	-0.821520373771	0.825304618694	-2.37152212197	0.207311156324	0.545326595556	-3.40247232715	-0.016402274291	-2.97455181958	-1.93924625995	-1.09625499114	-0.101850816378	0.346652100391	-0.948871841703	2.06080016435	2.20870405927	0.318861843983	0.729182933519	-0.975486551041	-1.64555242304	-2.13604734905	-0.435876709439	-2.71548462866	0.93271298046	-2.23767429101	0.0754811625117	-1.37502936817	-0.554764326554	-1.97009039699	0.0536328138971	-2.69830732307	0.371620078184	3.27836218501	-1.24205096547	2.64245283922	-0.798570402035	0.0506509802175	-2.30469738884	0.117216194775	1.49372639276	1.65916196079	-1.37708024021	-0.453689741545	2.57251368145	-0.260821584833	-0.25121738102	-0.342083890081	-0.669575108379	-2.13758802429	-5.65863793037	3.31051396619	-0.907239981726	-1.7823221432	-1.40067527937	0.746165127654	0.672411367912	-0.999553895803	2.82795827117	3.13387808712	-1.54481201297
FOXA3_+_46367435.23-P1P2	0.188449224573	1.46879587654	-0.453013112897	-0.161232961901	-0.616513287543	1.26838517203	-0.86534734846	1.39603049487	-1.52909495015	-0.725173994498	-2.09325669355	-0.244279257693	0.155886202467	0.853333075877	-0.167118261463	-1.58966534019	-0.583938456079	-0.682368265925	-0.182866612389	-0.316646245831	0.205374023122	-0.778609157964	-0.633073538889	0.13884475253	0.221198046664	-0.747314836419	4.04030127351	-1.74904427027	-1.65698620511	-2.19822404085	0.398393683912	-1.57760781266	-0.0265956840649	0.180835197985	-0.249783183201	1.22695474341	-0.972935727808	0.243297511122	0.551295414123	0.0793539976808	0.496637944952	3.30427972909	-0.886928784383	0.229198437156	-2.17761146539	-0.209428153706	0.346778128662	-0.935192697078	-0.252027933005	1.19066119535	-4.1197876753	-0.803276011909	-0.106955649182	-1.02510485357	-0.811743883255	-1.38035283038	-0.208439084512	0.261929143598	0.241020413795	3.14701979638	0.54524308858	0.305977693667	-0.378410862447	-1.39123430569	-1.48881952076	0.306213245126	-3.55127509902	0.0761270866332	-2.01317849777	-0.380509753171	-1.96495171287	0.50607214477	-0.830928485275	1.03381551669	0.629221071945	2.21861340604	3.57639709547	-1.2725500727	2.71103452227	-0.329543194212	0.764682675533	-1.72994883976	-0.549911154883	-0.00675983029666	1.98865140534	-1.15939880799	0.482924462077	1.46158439739	-1.04207139449	-1.03411220769	-0.188553319092	-0.279487398575	-1.16099702981	-0.320878133124	3.54361982587	0.113519511982	-2.43360567274	-2.69991164263	1.05737566691	1.07393357603	1.07882684254	2.02288420167	3.72373422722	-1.47581203011
FOXF1_+_86544016.23-P1P2	-0.987140299821	0.90040511586	-3.07312801212	-0.206416708882	0.194447373287	0.215042307239	-0.22333640497	2.16426965879	-2.43535186182	0.0328837751713	-2.15468404883	1.53421101086	0.189113516964	1.16701730877	0.192832761407	-1.81201639496	-1.13170485765	0.660702693725	0.3561162008	0.988332391934	2.55705164157	-0.594186762516	1.00294356966	-1.53962025203	0.931222211737	-1.81332995487	3.59648806757	-1.25138170852	-1.81010951348	-1.36141952295	-0.285444009547	-3.22361611713	4.52712183969	0.91732304134	-0.885192270495	-0.972935727808	4.84969122382	-1.08965263985	-0.244999406038	0.586199670094	-1.76221334252	0.834795514575	-0.902061286974	0.136848271348	-2.72198213777	-0.512193535694	0.135579591171	-1.84329987827	-0.92317649434	2.32255489819	-1.91690653647	-0.320164132772	-1.67913347564	0.488365348707	-1.104325863	0.159087418034	0.416732479852	-2.12850262218	1.08287361231	2.54223399062	-0.278697344292	-0.530337202526	-1.28622377308	-1.37717007328	-3.80237765757	-2.67986349627	-3.00843882762	0.0983606583789	-2.19339557012	-1.59840702304	-2.89440700003	1.07885410188	-2.29536877827	0.730916453287	-0.909074108171	-0.0924887093208	3.60585909954	-1.30864562865	-0.399376951935	0.243536609526	0.0443379196222	-1.56942413252	0.421231396094	0.764794897872	2.68626730516	-0.708191967489	1.02531481393	-0.121135012778	-1.50543799209	-2.76772879178	0.226247490863	-1.16046947285	-3.55612504115	-1.45609069719	0.67866281923	-1.11700191173	-0.44443986266	0.657880765145	2.42706445521	0.536817337412	-0.150859063247	3.9968781794	2.59289667028	-1.18208667026
FOXL2_+_138666046.23-P1P2	0.129565674269	-0.111909775975	-1.40059773611	-0.981154322736	-0.314126046919	1.72881165461	-1.58569805879	0.74983321878	-0.892020876965	2.23573469485	-0.982125093777	-1.11950308041	0.0662304983936	1.3067452325	0.715170718854	-1.41858111778	-0.283257604705	-1.7647401445	-0.795026593236	-0.0451312283208	-1.8587280477	-0.75466512232	1.27169139707	-0.25013952632	1.62440835986	0.578833980655	1.7351796689	-0.328104145551	-1.25951764192	-2.2061680092	-2.1082033017	0.0472687049472	2.04600615906	0.436603560959	-1.25356543635	0.243297511122	-1.08965263985	1.35708989008	0.836275847992	-0.436593247642	-0.10920147853	3.57581069299	-0.924946879108	-0.142378372404	-0.270917620391	-0.950880568341	-0.388843539726	0.20326255526	-0.118866586398	1.9668727437	-2.98673363867	0.27103031897	0.1689561194	-0.43315399149	-1.08430530888	0.276835582581	-0.929003102518	-0.512311057058	-0.844803356298	0.834503087568	2.14743784349	0.770469391834	-2.75473608979	-1.982412941	-3.11474440684	-0.0107931413614	-2.32030498753	0.213421331381	-1.20620362998	-1.56979460933	-0.0830984304702	-0.882832020289	-0.829352411621	-0.382356612378	0.823747935567	-1.48501093144	3.5716868673	-0.29849479498	1.7203754467	-1.95723688655	-0.166981971281	0.848975911871	-0.571976767	0.921788295297	0.824436545575	-0.177040779017	-1.10743838918	3.09914293898	-0.867471277465	-0.407701063446	-0.567284576917	-1.42618655281	-2.66244064215	1.03984126369	-0.481692866394	0.521596525125	-2.07370981304	-1.01080591871	0.922620417592	-0.747498854649	0.678817947962	4.74671279279	2.28121960094	-2.56827891854
FOXO4_-_70315963.23-P1P2	1.30793806063	0.593205137642	-0.569733243087	0.961541665982	-1.77770511348	1.88432655186	-0.645527288295	1.09806560957	0.870060750684	-1.01337330485	-0.874151818535	-0.801081055194	1.50151982642	0.142295525139	0.401576992066	-0.650150788249	0.166350522299	0.0632970171488	-0.345543091025	1.67574831725	-0.637229413691	-0.127970213092	-0.0874674227322	0.288365616648	1.21167237429	0.203786510563	2.40193532285	-0.143330674324	0.545171381775	1.62491345828	-0.733379455584	1.52520331602	0.64756362233	1.2462169213	-0.42870397422	0.551295414123	-0.244999406038	0.836275847992	2.26147173372	0.129289480641	-1.54471519567	-3.67150426437	0.988821750965	-0.399810484164	2.22949712472	-0.379283821471	-0.192748595849	-0.86404960959	0.234375237975	-1.51865802199	-0.201628958247	0.922951114448	-0.617566724262	1.30033825726	0.648871923271	0.669785068334	0.105610841155	0.735127178489	-1.37072538103	1.9798729647	0.442695346118	1.80573218908	2.97894755142	-1.45000981823	-1.90173510935	1.13888214537	0.5298187255	0.680649162405	1.36978954928	-1.04313664079	-1.21085408138	-0.168151924585	0.588973822775	0.900173827988	-0.0603160788041	-0.0935000321225	0.34879399652	0.49073178003	0.819787493648	0.161867849769	-0.8341344943	0.106862992517	-0.212373161787	1.02251348524	-0.0996196867836	-1.49468708575	1.72774652888	1.3477450996	0.309754733249	0.804332917311	-0.885580700002	-0.531545108683	0.895478717946	0.793684750955	1.35697015293	1.22572082246	-1.09202503916	0.350565273541	0.955049610501	0.220069876443	1.43460894207	-0.398866595686	4.64385862568	-2.03487414113
GLB1L2_+_134201679.23-P1P2	0.375851381465	0.46946205101	-2.22197149757	0.0826819562032	-1.18044974708	-0.275184411393	0.652506346961	0.948842748922	0.924246533418	-1.64402080541	-0.712758645045	-2.10151181329	-0.637136280352	-0.616772727587	0.202327645334	-1.56913745344	-0.493303621113	-0.0904342691312	0.334557067538	0.221459971733	0.563511111215	-0.105347273062	-1.95608845334	1.13432229139	0.388581550899	-1.53666572443	0.275687186559	-1.33861249699	0.861992793209	-0.669165077536	2.95803969176	1.72174765331	-0.932147346644	0.559661443159	0.0251521856803	0.0793539976808	0.586199670094	-0.436593247642	0.129289480641	-1.88918111553	0.030056677978	0.8015418294	-0.383219254451	1.30522542833	0.675576794452	-0.932997583498	1.50953970397	-0.547631680092	0.0961157714277	-0.588864086553	-0.805002897717	-0.789963543697	-0.955540271867	1.73681709952	0.390051379219	2.70126253731	-1.88139788089	-0.362778217746	-0.870091249472	3.20616562846	3.06592935554	3.19449108238	-0.0260496654454	0.288156649367	2.28314138437	0.923969750589	0.286074113218	0.311766434085	-1.83356422299	-0.415870045909	1.11897989294	0.0249855410667	-2.07376218347	0.0865435616601	-1.36844541006	-0.197358338963	0.232923713724	0.315525993056	0.092599794244	0.767274412954	-0.0823348451206	-0.291155573829	-0.10219590538	0.0988283663333	-0.0399878577772	-0.664093040917	1.02652561981	0.046801125141	0.117679978074	0.608184755673	0.508926729266	0.719281608449	-0.709741277408	-0.741881768682	2.10101329999	1.0338056693	-0.696383665867	-1.00742383028	-0.540520636533	-0.355012761687	-0.64268543826	0.616879103342	2.98750148428	-0.00525290543414
