	AHR_-_17338164.23-P1P2	ARID1A_+_27022167.23-P1P2	ARRDC3_-_90679309.23-P1P2	ATL1_+_50999374.23-P1P2	BAK1_-_33548176.23-P1P2	BCL2L11_+_111878321.23-P1	BCORL1_+_129116290.23-P1P2	BPGM_+_134331476.23-P1P2	C19orf26_+_1238161.23-P1P2	C3orf72_-_138665944.23-P1P2	CBFA2T3_+_89043662.23-P2	CBL_-_119076622.23-P1P2	CDKN1A_+_36646320.23-P1P2	CDKN1B_+_12869867.23-P1P2	CDKN1C_-_2907198.23-P1P2	CEBPB_+_48807216.23-P1P2	CEBPE_+_23588994.23-P1P2	CELF2_+_11059740.23-P1P2	CITED1_+_71526082.23-P1	CKS1B_-_61808483.23-ENST00000600888.1	CLDN6_-_3068282.23-P1P2	CNN1_-_11649410.23-P1	CNNM4_-_97426363.23-P1P2	COL2A1_+_48398427.23-P1P2	CSRNP1_+_39196217.23-P1P2	DLX2_-_172967845.23-P1P2	DUSP9_+_152912501.23-P1	EGR1_+_137800818.23-P1	ELMSAN1_-_74227099.23-P1	ETS2_+_40177604.23-P1P2	FOSB_+_45971009.23-P1	FOXA1_-_38064583.23-P1P2	FOXA3_+_46367435.23-P1P2	FOXF1_+_86544016.23-P1P2	FOXL2_+_138666046.23-P1P2	FOXO4_-_70315963.23-P1P2	GLB1L2_+_134201679.23-P1P2	HES7_-_8027539.23-P1P2	HK2_+_75060993.23-P1P2	HNF4A_+_43029788.23-P1P2	HOXA13_+_27239889.23-P1P2	HOXB9_+_46704211.23-P1P2	HOXC13_+_54332230.23-P1P2	IER5L_+_131940785.23-P1P2	IGDCC3_+_65670566.23-P1P2	IKZF3_-_38020571.23-P1P2	IRF1_+_131826642.23-P1P2	ISL2_-_76628853.23-P1P2	JUN_+_59249990.23-P1P2	KIAA1804_-_233463315.23-P1P2	KIF18B_-_43025293.23-P1P2	KIF2C_-_45205402.23-P1P2	KLF1_+_12998353.23-P1P2	KMT2A_+_118306901.23-P1P2	LHX1_+_35293972.23-P1P2	LYL1_-_13213808.23-P1P2	MAML2_-_96076530.23-P1P2	MAP2K3_-_21187855.23-P1P2	MAP2K6_+_67410755.23-P1P2	MAP4K3_+_39664622.23-P1P2	MAP4K5_-_50999552.23-P1P2	MAP7D1_+_36621468.23-P1P2	MAPK1_+_22222272.23-P1P2	MEIS1_+_66662147.23-P1P2	MIDN_-_1248372.23-P2	NCL_-_232329555.23-P1	NIT1_+_161087799.23-P1P2	OSR2_-_99956605.23-P1P2	PLK4_+_128801906.23-P1P2	POU3F2_-_99282213.23-P1P2	PRDM1_-_106534101.23-P1P2	PRTG_+_56035430.23-P1P2	PTPN1_-_49126654.23-P1P2	PTPN12_-_77166524.23-P1P2	PTPN13_-_87515370.23-P1P2	PTPN9_-_75871826.23-P1P2	RHOXF2_+_119292286.23-ENST00000371388.3	RREB1_+_7107890.23-P1P2	RUNX1T1_+_93115606.23-P2	S1PR2_+_10342062.23-P1P2	SAMD1_+_14201736.23-P1P2	SET_+_131451355.23-P1P2	SGK1_-_134496214.23-P1	SLC4A1_+_42345604.23-P1P2	SLC6A9_+_44497266.23-P1P2	SNAI1_+_48599338.23-P1P2	SPI1_+_47400397.23-P1P2	STIL_-_47780136.23-P1P2	TBX2_+_59477100.23-P1P2	TBX3_-_115122232.23-P1P2	TGFBR2_-_30647920.23-P1P2	TMSB4X_+_12993106.23-P1	TSC22D1_-_45011354.23-P1P2	UBASH3A_+_43823772.23-P1P2	UBASH3B_-_122526266.23-P1P2	ZBTB1_+_64970303.23-P1P2	ZBTB10_+_81398318.23-P1P2	ZBTB25_-_64971449.23-P1P2	ZC3HAV1_+_138794578.23-P1P2	ZNF318_+_43337335.23-P1P2
DLX2_-_172967845.23-P1P2	-0.886521045183	1.81114080523	1.95091260258	-0.388980622393	-1.37400559045	-2.7240598705	1.08777737734	2.00891988144	-3.24633389786	-2.04995126251	-1.90236077582	1.30754491744	0.521417826534	0.686023619728	1.64702510986	-0.36275860522	-0.415031396434	1.2843119008	-0.263952828539	5.17697672504	-0.467830502938	7.27262953627	-3.96484100417	0.972961027912	-4.40791942362	4.74774204948	0.117581942481	3.46018187411	-0.720884183251	-0.311763574162	-1.08534901583	-1.62027904841	-1.98411723746	-1.2847260137	-0.0894966145157	-0.101756590054	-1.3358079079	0.386357143168	0.723896768175	0.640553392513	-0.545211621654	-1.66242576429	-1.56697459584	2.92047415353	-3.69832589647	-0.0598848388643	3.07919528494	-2.90151462429	0.362323029907	-1.72251837313	-3.11654092047	0.0255207281657	0.183184032266	1.87766490433	-1.33993715643	2.14841267592	-3.73501967746	-3.1696237778	-5.89810421647	-0.943562006999	-0.954556186459	1.77068778906	0.201691934832	-0.944268521306	-0.428973987296	-2.32070094497	-0.308561250867	-2.25150212547	2.0040550624	-0.388918589558	1.76111733326	-3.6490609147	2.30443312378	11.7633710696	-0.96435881178	6.56834230005	-0.678738728599	0.517227567111	-3.03002440332	1.50771097855	1.52665081107	2.10631077868	-1.93138180407	-0.0439577237447	0.304617017086	-4.52324143378	-0.0786532911294	0.302326687419	3.11315811157	0.80975722398	-1.93138346145	5.24964795228	0.473750760573	3.68287236432	3.01510315126	1.3004104647	-3.8928427299	2.53696333108	0.881977468009	-2.95382349794
DUSP9_+_152912501.23-P1	-1.6570205503	3.2589905634	-0.771116185362	1.58327758869	1.16854814771	0.776958233406	0.946100901858	0.0859982942895	-6.78289647212	1.09961214838	3.10418494924	-7.92733662482	0.831927994268	-0.620441742948	0.803804307476	-2.13951567794	-1.75928045488	0.757891064934	-0.080604525326	-0.46788119819	-2.5436844825	-1.11918622163	-3.08741287289	2.51167785706	-1.26005482416	0.117581942481	7.48891249076	2.18687924599	-1.97305506124	5.92951372265	2.93261499439	-3.60499666083	-2.49737399858	-2.81546979272	-1.93859335323	1.45024166568	1.64548245791	1.87787565042	-0.544171434805	-0.850056465363	-0.880512390867	-0.038065012325	0.165483599932	-2.96732913482	-1.80789913463	-1.1188011692	-2.00524923164	-4.56140981751	0.648336580105	-0.869482804705	2.29852059557	3.11805535938	-14.3736599031	5.84890085643	2.2000941067	-1.03317240022	-5.15335347493	-1.10240495309	-0.561986033533	-3.80595418492	0.0290261888479	2.84461480905	12.3788127581	-6.72314484972	-1.71303060543	2.34276181662	-1.66447189025	0.450563327626	0.668971178672	-2.61667575607	-2.0038905141	-1.40654275257	-0.539113025385	-9.44335746575	-1.72378303567	-0.00576993815777	-4.1599698886	0.161040156387	0.678078727541	-0.62329006895	-3.21358347059	-0.643341828965	-2.09688640624	1.48790511635	2.96109387603	-3.38927811358	0.226568578345	-1.91800150167	-5.39438603045	-0.808186646746	-1.08186335645	1.39243437935	3.62900812427	-2.92747636205	-4.16212140457	-2.39743227314	0.219277932848	-7.43398643334	-4.37074752882	-1.07680855705
EGR1_+_137800818.23-P1	2.52880303524	2.97440541922	-4.15969637427	-2.05427036848	5.79382773562	3.52694951062	-0.288375512254	2.73147087023	2.04211609903	-2.49651663039	1.91142070341	0.325395868774	-2.63481944223	-0.259134576225	-1.17849524465	3.53214169883	0.882105397259	1.94051609343	-2.79294274201	2.03110855641	2.37020249961	0.744642874144	1.67502208137	-1.56475480181	-2.00169957247	3.46018187411	2.18687924599	5.00964776251	0.0399212810114	0.294267885933	1.34739317966	0.812658852813	-2.24188764397	-1.03875768117	-2.23295204181	2.71257106848	-0.571977847891	0.484135243862	2.05843553179	1.21220973871	2.54321471903	0.345732832318	1.26934381022	0.630359012781	1.59256110131	-1.04475604162	4.73119849836	-0.339687934477	0.727499116387	0.808295556454	1.93604984981	0.0281679658898	0.933970264728	-1.77514206286	1.67874134006	2.09623596204	-2.43946229783	-2.81656567898	-3.22078961394	1.27663304053	1.71612845306	2.54765665251	-0.694305569133	0.0731642641104	-0.0530096704126	0.583477848678	-0.0748990683005	2.1389857503	2.33029143483	2.82396045067	-1.74787356595	-0.251448314678	1.08029845416	1.9283487729	0.946569326489	2.28054803508	2.46252739366	2.2591139255	2.80577647345	1.64754658156	1.54523418896	2.62090548942	0.240124083251	-1.52630891145	2.21998932825	2.24192280907	2.35946167396	1.17000623663	0.546010422057	-1.22005934339	2.09265973718	0.678046336492	-0.489723100581	1.26206064976	-1.64357065943	1.41856404241	1.79177122963	0.731259996776	1.92225963241	-0.500766191686
ELMSAN1_-_74227099.23-P1	-1.75302567111	0.837497108616	-1.00017871839	7.4476815048	5.92218169075	3.75882905205	-0.709505240171	-2.48801036009	0.118245118339	-1.26332465204	0.521002747216	0.140287759955	2.49387285143	2.5848320863	-2.03465664913	-4.04945393208	2.30308018687	0.59651857138	-1.88023950181	1.91781896484	-1.22203743672	-0.765384544975	1.20935455955	-0.172915038623	2.64741556523	-0.720884183251	-1.97305506124	0.0399212810114	-4.24387191133	1.13044819018	-1.94985742389	1.00653951298	0.56200307697	-0.688638818383	-2.68088528349	-0.665513905794	3.24104490017	-0.188729304906	1.29239954058	0.238856710318	2.14230598904	-0.737294796872	-0.816229041022	4.60492460666	2.77120509102	-4.0280380107	2.57146918539	-5.07421947947	-2.05055084861	-3.19108193883	-4.7971436128	0.108255139562	-4.04921626815	1.71289981205	-5.37862866369	2.97224600339	0.244347679434	-5.73298234175	-2.61975310472	1.58859403528	2.78383939358	-2.58734950064	-3.36175934931	0.752571243139	2.06190584216	1.76357977651	3.75997230088	-1.27940509011	1.04979891811	4.78629695883	2.21635629439	-0.692257233293	1.54449072538	-3.08182137823	2.84808352018	1.66859493059	5.30721452968	1.81698141416	0.814605539141	0.750187799351	3.72498865519	-7.91699154986	1.78703485731	-0.906503933408	1.98332074348	1.59928227459	2.04450932091	1.282089844	0.302020475203	-0.302543785101	-0.790508262734	0.589509089996	-0.094436196675	-1.07121926386	-0.990730463786	4.0848070653	-7.11973254207	1.52701298152	-1.26399157064	0.0386894052981
ETS2_+_40177604.23-P1P2	-2.72660164042	-1.35832723331	-3.86833413578	0.805605562716	-4.06298642472	-3.78740629488	-2.71885803296	2.317702672	6.10868500259	-4.1113354015	-1.70251805695	4.69294880262	3.13515879932	2.80568492326	4.58858065137	2.59232790265	2.37296229012	-3.72343169401	-0.464837614765	2.29150263654	5.40298591908	3.32401456727	-0.303411776152	0.593344436578	5.09214905897	-0.311763574162	5.92951372265	0.294267885933	1.13044819018	5.59588849679	-0.746622122185	0.0171186350107	-1.45816967162	-3.53126959495	0.489863936743	2.25791219845	2.00012189658	2.86787513665	1.56304928083	4.39636343555	0.0109809659602	-3.94531976112	-2.40584664195	0.203437653368	2.52739536583	4.4449075251	1.84797262087	-0.211922935979	1.77601733397	1.32424189854	-6.48221669198	-4.16079128492	4.86117907986	0.176468195883	0.53560312663	3.35543138064	1.77794674609	1.37635849692	-1.94775458938	1.47211499803	0.344931039221	-9.28474014484	-6.77503842644	1.47598033714	0.26048218233	2.22616415194	1.25675478502	-3.08119745111	0.774387418259	-1.75119060642	-5.23120190278	-0.875769058999	1.8220944028	1.29358463277	0.270615172363	0.861970004459	4.69515044361	1.41645970975	-0.605612011154	1.29161649576	4.89143331103	0.97856038076	4.735150434	-1.79242298503	0.105115765664	-0.818521993753	-1.01950562968	-1.76454637025	3.86960112734	4.7362883368	5.90453464237	-5.41980906312	-0.408264712746	4.28746864798	4.04371038261	2.67513964743	-2.16602039179	4.9765926148	-4.51753879645	-1.66695029929
FOSB_+_45971009.23-P1	-2.34417430033	0.388678836025	1.2612717525	-0.129564306144	-0.162469727736	-2.71068103274	1.66339277184	2.20210793366	3.40839992718	1.3448089875	-1.36495233154	3.62560891054	-0.0429224065794	1.26227226155	-0.0499555497105	-0.542999480453	-0.589088230253	-3.19568294436	0.704639736591	3.61961362989	2.1083273511	4.18317637807	1.04057137293	0.121484561218	3.84161410179	-1.08534901583	2.93261499439	1.34739317966	-1.94985742389	-0.746622122185	-0.0680198200883	0.560740225408	0.580503312026	1.82985136316	0.962365040827	2.17687691249	0.71867066621	0.66856795999	6.43201114833	0.389576943754	-0.373063468336	0.126020948867	-0.023536179841	0.218081214918	1.60925259153	5.68341966252	1.71602333505	0.630918146331	-0.889636999654	-1.57696644525	-3.36280700801	-1.13604644399	4.97930629115	1.54887866201	-0.565543595251	1.22726800156	-3.80595108834	-5.85519735288	-3.83542541964	1.91608688203	0.752688136294	-0.690416904218	0.511382451051	3.05666010718	0.507742527435	1.62435859829	0.0562983000603	-2.62474864243	-0.989307883756	0.470821406934	0.815413923782	0.976747899852	1.1110962879	7.05903097424	-0.801203822067	4.77492294252	0.358619893766	1.02984065611	1.95351396048	0.128251086968	0.399376850706	-0.405197306254	1.03093402455	0.228319673721	1.18024466753	0.317774421884	-1.78279073441	-2.8643955781	2.60059216085	2.98308346203	5.40208733424	-0.110514286095	-0.674624245167	2.59586060253	4.7629663438	0.743632362897	-1.87030700051	4.37453411133	2.76435924959	0.23885228122
FOXA1_-_38064583.23-P1P2	0.664251062031	1.04876503805	-1.58386019924	0.27553511015	0.940104944638	1.98967926953	1.67052740231	1.81323259546	-3.04795238475	-0.344222458791	-1.54421620673	0.451800849346	0.752399268303	2.27198359674	0.0854558045211	0.605033323604	-0.180886992883	0.796902695232	0.00715010302631	2.90601358237	0.740308857974	0.472069865304	1.39334730708	-0.385077860953	7.40669092695	-1.62027904841	-3.60499666083	0.812658852813	1.00653951298	0.0171186350107	0.560740225408	2.15670263328	-0.0312430345598	-0.797175063129	-1.41843657135	-0.557427873219	0.264736412331	-1.15729793122	3.10542299096	1.13097476907	0.161409868101	-2.53195039562	-1.23432831185	1.37106809228	-3.1994986333	0.607280376788	0.924508518773	-4.48513323765	0.380298329269	-3.64516964453	-2.49718442594	-1.01578152078	-0.925834303385	0.827149295422	-0.851279750128	2.48055033755	3.38764993725	0.00391960800939	0.538151820251	-0.824407845137	-1.66812391229	-2.44111604387	-0.186031207699	-2.64785151539	1.42562607185	-2.19344648948	0.193273467444	-1.31498727346	-0.354819415665	-2.14128029203	0.264246804238	-4.48927972803	0.807385787541	5.24735867465	-1.27082938298	4.23066314184	-0.812166427503	0.321213494909	-2.57178095003	0.369507719914	2.13137661326	2.13727913544	-1.31970349903	-0.472910312135	2.92553198637	-0.0171073054034	-0.131693726869	-0.176614688654	-0.461580345612	-2.15564864048	-7.01111951757	3.81750977544	-2.88758552184	-1.56566197442	1.31278241624	1.08159142168	-1.51150217358	3.2762169198	6.42252333623	-1.46027177899
FOXA3_+_46367435.23-P1P2	0.546098300583	2.2337778073	-0.365651505171	-0.189787478921	-0.742406717701	1.91393973318	-0.739980778816	1.96631361803	-2.50358224001	-1.27693388558	-2.54808079385	-0.00270218984134	0.588295162932	1.53616697592	-0.198460148838	-0.68296025936	-1.20986338894	0.130671180051	-0.159854521926	0.655908814555	-0.584825494075	-0.547211839733	0.566036056916	-0.997803966751	8.61150149983	-1.98411723746	-2.49737399858	-2.24188764397	0.56200307697	-1.45816967162	0.580503312026	-0.0312430345598	1.99196512319	-1.12408122076	0.598469167752	0.998069103143	0.402416458454	0.814017855529	4.30346596563	-1.37859801839	-0.0906960874051	-2.44485034108	-0.406619043273	0.77063162877	-1.20022837826	-0.382117590007	1.91505296908	-5.80585267571	-0.880408270209	0.218994770765	-0.99429640243	-0.619402439916	-3.24462130537	0.130982235099	0.673953278539	0.533976283299	5.39868122982	0.652120563658	-0.333655174417	-0.0345780483756	-1.37025295972	-1.53007678576	0.725365056656	-3.67180292764	0.362837339736	-1.94031975114	-0.787896470183	-2.10197953425	0.956810485616	-0.72109563647	1.63355178383	1.74710911435	3.33595208138	5.79274671676	-1.44454542313	4.55234409463	-0.292653802067	1.3450294676	-1.88733682401	-0.304644253041	0.341577001475	2.76296755193	-1.11684384983	0.79457878168	1.95035033014	-0.995057550228	-1.42739287972	0.0160894070013	0.0119875507042	-1.08935371185	0.0245897030286	4.39675166248	-4.26476224826	-3.70814037784	1.76515793157	1.73493144334	1.99677328969	2.65785600693	8.40873307113	-1.35813615002
FOXF1_+_86544016.23-P1P2	-1.10100643761	1.78465620558	-5.32249987066	-0.211842033016	0.605560147243	0.892981119012	0.0960070972961	3.42709558908	-4.40120397352	-0.215413917109	-2.7764692668	2.93236730866	0.99004290687	2.54253176124	0.576122149171	-1.51481205215	1.03642229119	1.0574347275	2.01081335729	4.0242470923	-0.196181637471	1.85450721281	-1.26694513609	-2.65121816798	7.1714185082	-1.2847260137	-2.81546979272	-1.03875768117	-0.688638818383	-3.53126959495	1.82985136316	-0.797175063129	-1.12408122076	8.65597838019	-1.42637064977	-0.345526366831	1.25979416411	-2.76199795884	1.55971408455	-1.42841682709	-0.569201386345	-3.37802184384	-1.15577305386	0.77717533394	-2.69479865605	-1.70770539678	4.01876215338	-2.58724544974	-0.0466150873892	-2.19413478562	1.45947340886	-0.992705061065	-0.810127206819	0.99765605254	-2.63721547215	1.7391875654	4.10461142121	-1.41118635891	-3.07837069121	-1.09461075894	-1.45230364129	-4.92723126509	-2.85396367631	-3.3772219211	0.647111380612	-2.39848359675	-3.18768640105	-3.54993493303	2.0881673144	-2.88478091656	1.23057583916	-1.41936551886	0.409018513732	6.12474254316	-1.50605713449	-0.178451461829	0.720056277152	0.660950953541	-1.7539365757	1.24214444455	1.75452986956	4.35540818356	-0.45988671809	1.76885998393	0.263911293326	-1.62254077192	-4.27466569007	0.815435336216	-0.901600970669	-4.29342861503	-1.79787332643	1.31071673734	-0.288138386483	1.48074486635	3.85069051095	1.37541617001	-0.432005309383	5.2851234164	4.39457795906	-1.35247011513
FOXL2_+_138666046.23-P1P2	0.475061713235	0.0780186438597	-2.27412858733	-1.46749246633	-0.235581493096	2.60587709247	-1.55927680294	1.29903195828	-1.21117650997	3.75547253904	-1.08419208037	-1.36811994127	0.531406691126	2.28111077177	1.34410059233	-0.238027348778	-3.20178301255	-0.580009735572	0.237598887453	-1.69678072212	-0.558175569814	2.10045020807	0.165439642744	1.16616373438	3.60305179536	-0.0894966145157	-1.93859335323	-2.23295204181	-2.68088528349	0.489863936743	0.962365040827	-1.41843657135	0.598469167752	-1.42637064977	2.41688743889	1.64535722076	-0.210534362817	-0.0427594170289	4.81392227816	-1.46156054272	-0.573581127302	-0.0779492412985	-1.82489962137	-0.265124342637	0.679563347822	-0.144843794417	3.09558443423	-4.21484368512	0.715690868256	0.624934653464	0.020757899597	-0.938923405335	0.20824601413	-0.730862895351	-0.393124511786	-0.7094987692	1.63207226754	4.25395123838	1.52772078099	-2.47532130553	-2.11163824242	-3.71551785824	0.371869793936	-2.29108154101	0.574072346178	-0.984661385924	-2.80265546453	0.232131620286	-0.671738782148	-0.762241992165	-0.552967933279	2.2110486793	-1.79864228919	5.99602978916	-0.148151660537	3.1853948923	-2.81748801855	0.113418920921	1.5718509764	-0.316485801992	1.67349957388	1.42945328638	0.119230079915	-1.79452486866	3.98561312738	-0.809611347867	-0.517016945834	-0.572272645233	-1.26777674933	-2.99495135758	1.97549614123	-0.087845791673	-3.59246115938	-1.18082477788	1.65801391861	-0.672852543117	1.38775686973	5.84262115764	4.92599733742	-2.49831377591
FOXO4_-_70315963.23-P1P2	2.41850646484	1.19138337518	-0.744872580059	1.76276124897	-2.93379630165	3.17549652485	-0.745173999287	1.74450290912	2.75392636533	-2.22818206336	-1.29276867451	-1.16114927623	2.77542418533	0.840727273814	0.954723883771	0.280683992735	0.197361438678	-0.121608385752	2.94204081185	-0.411696968619	-0.0702347082027	0.111695122188	0.67449506281	0.490603923942	4.90988951745	-0.101756590054	1.45024166568	2.71257106848	-0.665513905794	2.25791219845	2.17687691249	-0.557427873219	0.998069103143	-0.345526366831	1.64535722076	4.62959943557	0.380504862326	-2.72850784647	-4.51139155938	1.99900497818	-1.34328354639	3.28905661666	-0.818783826902	-0.149896039466	-1.41848251046	0.438873991381	-2.15294237747	0.00428977003571	1.65121624008	-0.904001282995	2.87989470823	1.18392627405	1.02852799798	0.168003975359	1.23576980816	-1.74927919901	3.87870952141	0.823081896725	4.17302768496	3.99050342903	-1.7919051398	-2.41412940827	1.82301056469	0.697417660622	1.22412242936	1.93617100313	-2.32413613854	-1.67587543787	0.0669038096746	1.13569101033	1.62330118594	0.248842317408	-0.0324770530623	0.475580692069	0.866847865399	1.65130498104	0.329992466197	-1.10949373785	0.337354004407	0.0598165275987	1.91638798975	0.131525841796	-2.12316488141	3.21239766195	2.14164652289	0.450572961153	1.3526634967	-1.38141289084	-0.393677255542	1.44041228169	1.27629987973	2.22766602099	-1.69747925998	0.649399867253	1.52100399978	0.583896670087	3.07840693644	-0.0698509309001	11.2165220482	-2.43856014681
GLB1L2_+_134201679.23-P1P2	0.774611039907	0.748223345831	-3.11087718865	0.266633912248	-1.36044955884	-0.164793883626	0.78652456645	1.22031718822	2.03505304935	-1.99378677328	-0.54532775703	-2.51656239437	-0.524394063345	-0.458394071094	0.440081465267	-0.491460023332	-0.0496569702298	0.472875448636	0.482558539407	0.788648339188	0.0629647423443	-2.18406423388	1.46484864236	-1.79335976072	-0.488229192864	-1.3358079079	1.64548245791	-0.571977847891	3.24104490017	2.00012189658	0.71867066621	0.264736412331	0.402416458454	1.25979416411	-0.210534362817	0.380504862326	-1.94028983132	0.156905328771	1.00605018404	-0.362916057168	1.42936991664	0.989235757219	-1.20503526971	2.15213686444	-0.298439899695	0.457550243094	-0.434582239282	-0.803632029605	-0.637675105567	-0.881356641553	2.455522117	0.564328685012	3.45395510119	-2.04093304994	-0.145148735655	-0.829614087146	4.44925131481	4.36003664613	5.9776280402	-0.113474615811	0.436467115147	2.98290898788	1.30194716465	0.400572270036	0.638445070466	-1.93308107128	-0.504571336698	1.3971088921	0.172660110774	-2.23964969479	0.284466580253	-1.55802673145	0.0679725171597	0.477217767173	0.590607132192	0.265965333866	1.20806021657	0.162798912498	-0.206171605412	0.076919266656	0.360611900944	0.184022733443	-0.5261654499	1.54320470772	0.0523942811149	0.314719336974	0.919165001932	0.922669298531	0.88171170822	-0.573961475968	-0.789904839515	2.28366233906	-0.921232813525	-1.03756178813	-0.427231114155	-0.156415587137	-0.693056465087	0.687652134472	5.40331714271	-0.114410339296
HES7_-_8027539.23-P1P2	1.06717631983	0.394694945537	-1.0467587274	-0.358906702192	-2.75929666659	0.363502057018	-1.63102857033	0.232547598496	1.04383237661	0.583076793562	0.723834483019	-1.23299937445	1.698908777	2.8633203497	3.02463774449	-0.887615592638	-1.73850507109	1.24147748852	0.682292504247	3.31082535184	1.17623262548	1.23194937038	0.22011613518	1.66110981637	0.153656221708	0.386357143168	1.87787565042	0.484135243862	-0.188729304906	2.86787513665	0.66856795999	-1.15729793122	0.814017855529	-2.76199795884	-0.0427594170289	-2.72850784647	0.156905328771	0.298102668816	0.780075263184	-0.122495432557	0.615898602836	0.48591453197	1.19580227006	0.628658131144	3.8383806063	-1.62533031086	6.25790360806	-1.96528889812	1.20934877201	-0.339706403441	-3.05321113738	0.798124523137	1.13257842453	1.09066861098	-0.0687018012919	-0.418777360319	0.899191211393	-3.64168618961	1.14251709403	3.10012832523	0.455459676927	2.28799463435	3.30149360085	1.82558161915	1.36455729324	-1.18429289565	-0.826344145248	-0.160410452231	-0.393166569401	0.370136295994	0.0736983880511	3.91878927668	-0.0934265934756	3.20688179655	-0.159528150876	2.98312868325	0.942039860848	0.0274050093334	3.10155852211	0.92869457301	0.0169281509088	1.50487716183	-0.35776658293	-0.161110732682	0.0880532123832	0.366070848054	0.765485611116	-0.069084271229	2.97053644381	0.72718510532	1.64704929904	-0.505383998663	-2.49144240382	1.99966943098	-1.09467018304	1.25388835423	-0.631249182092	-0.211403107906	5.44007815553	-0.188544049835
HK2_+_75060993.23-P1P2	3.26263889049	-0.480375284425	-0.267474535451	-4.02318537861	-9.02864071893	-6.24591176148	1.74802095629	-3.90215173776	-1.00133593769	3.27397974251	1.71093405105	-0.306513412613	2.38778857395	1.57866033784	2.97074860086	3.56115038378	-0.213035906852	4.50554836536	2.46382140924	-1.459797096	-0.8365576072	0.977679864228	0.933947849777	1.31756019862	-2.82130299115	0.723896768175	-0.544171434805	2.05843553179	1.29239954058	1.56304928083	6.43201114833	3.10542299096	4.30346596563	1.55971408455	4.81392227816	-4.51139155938	1.00605018404	0.780075263184	6.78489335193	-2.3907336107	1.44773123917	1.68645267403	2.5491297794	2.07818083058	0.350968807906	-7.68343227422	2.42950578515	0.459176665277	-1.19153788255	-0.61063457798	4.15254359742	1.98616990132	-0.776530431703	-2.35439499989	-0.887571042461	-1.17228592876	-2.11514183808	-0.695861408775	-2.28876507801	-2.50207268074	-1.46174589557	6.47648230959	3.16352132867	-0.740685631685	1.8520222298	-2.47540667752	-1.75230351363	5.06324918572	-0.160199295864	1.21842028371	2.01302173908	-1.79648358639	-3.47928519085	-6.08772514158	2.68503245457	-3.70303585721	-1.84658657723	1.68595442657	2.60287385471	0.841947831795	2.92526162463	-0.168677692414	-0.473744557372	-5.02427637254	4.41259876719	-0.978991932723	2.18809545454	-2.19358208238	-2.90496893876	-0.673794750876	-5.76936301527	-2.14289126298	2.2975917192	1.74419217344	-2.64454957432	0.502793833148	3.46505480356	-1.30104559007	0.656981454496	0.502325292006
HNF4A_+_43029788.23-P1P2	0.046636195245	1.21884191099	-1.92495836652	-0.326015358592	3.50192216677	2.32991007401	2.13220525106	1.13997384897	1.49956673315	-1.20645208136	-0.0150318522127	-3.17409198329	2.15839471359	2.57224104442	3.99921292928	1.1295461336	-0.241798211951	-0.694802989601	1.55260267574	0.772759738189	1.89026722728	-0.407216897711	3.80697763642	0.12069535475	2.80314079682	0.640553392513	-0.850056465363	1.21220973871	0.238856710318	4.39636343555	0.389576943754	1.13097476907	-1.37859801839	-1.42841682709	-1.46156054272	1.99900497818	-0.362916057168	-0.122495432557	-2.3907336107	-0.919510918328	-0.65298095628	0.483587548383	-0.525078107273	0.0543107717218	-1.02534600375	0.667266535666	0.384636267765	-3.10983913912	0.696145875753	-0.415996190307	1.72148167126	0.0161153848083	0.999193555079	-0.543118867953	-3.34182979833	0.345055880632	1.34134307916	-0.242609515539	7.19420236311	2.02011805436	-1.39080210782	2.5429650752	3.00051808935	-0.135080762581	1.4383320379	1.21670082612	2.06004365492	0.0724844243728	0.581482854152	1.85517923176	1.9761682839	1.40956626701	1.45418915805	-7.78296579187	0.108406192853	-2.809795756	0.770725629119	0.567611879063	-2.39647083873	1.90792808742	-0.617086131368	0.382067193275	1.75281212224	-0.50331002201	1.65627648194	-0.0152159419207	-0.298586973685	-0.391347568674	1.13482018746	0.836005851885	3.0824849468	-0.84408404623	1.00467789014	-0.586712545681	0.747675710292	1.77615419432	-0.781914912099	2.61945090207	10.2174098292	1.72348588781
