	AHR	ARID1A	ARRDC3	ATL1	BAK1	BCL2L11	BCORL1	BCR	BPGM	C19orf26	C3orf72	CBFA2T3	CBL	CDKN1A	CDKN1B	CDKN1C	CEBPA	CEBPB	CEBPE	CELF2	CITED1	CKS1B	CLDN6	CNN1	CNNM4	COL1A1	COL2A1	CSRNP1	DLX2	DUSP9	EGR1	ELMSAN1	ETS2	FEV	FOSB	FOXA1	FOXA3	FOXF1	FOXL2	FOXO4	GCH1	GLB1L2	HES7	HK2	HNF4A	HOXA13	HOXB9	HOXC13	IER5L	IGDCC3	IKZF3	IRF1	ISL2	JUN	KIAA1804	KIF18B	KIF2C	KLF1	KMT2A	LHX1	LYL1	MAML2	MAP2K3	MAP2K6	MAP4K3	MAP4K5	MAP7D1	MAPK1	MCOLN3	MEIS1	MIDN	NCL	NIT1	OSR2	PEG10	PIK3CB	PLEKHO2	PLK4	POU3F2	PRDM1	PRTG	PTPN1	PTPN12	PTPN13	PTPN9	RHOXF2	RREB1	RUNX1T1	S1PR2	SAMD1	SET	SGK1	SLC38A2	SLC4A1	SLC6A9	SNAI1	SPI1	STIL	TBX2	TBX3	TGFBR2	TMEM173	TMSB4X	TP73	TSC22D1	UBASH3A	UBASH3B	ZBTB1	ZBTB10	ZBTB25	ZC3HAV1	ZNF318	negative
MEIS1	-0.502773428585	-0.445012797217	-0.268767972923	-0.532445320802	-0.40695445367	-0.188339069589	-0.19447106764	-0.129685639614	-0.230717227275	-0.275633505523	-0.584553274141	-0.374794165251	-0.286646990193	-0.351028756828	-0.350724701122	-0.376941706713	-0.520525169895	-0.382455608009	-0.44403279226	-0.164539554912	-0.308887897905	-0.283887925039	-0.417171576333	-0.204541061454	-0.293890450049	-0.466368909029	-0.475129250951	0.0134057266852	-0.317071627652	-0.56531616359	-0.245786977225	-0.061344225456	-0.250206465985	-0.387246181857	-0.271045604421	-0.483164198692	-0.44089590092	-0.428784891592	-0.434625726238	-0.52108154063	-0.107130963458	-0.20448973452	-0.520887220088	-0.218664766043	-0.467582600707	-0.622981333784	-0.432713321009	-0.598317645228	-0.446331578851	-0.417154988209	-0.579808331615	-0.279016140618	-0.320453196565	-0.461383518289	-0.458208478483	-0.274507484713	-0.213928963452	0.0568762721808	-0.210155832797	-0.333318035768	-0.230500311463	-0.0677126570911	-0.00365360182603	-0.00060023189465	-0.237110035115	-0.265569521143	-0.287240050352	-0.238189104189	-0.155288216429	-0.151578473408	-0.449838168946	-0.261812904207	-0.484570780886	-0.23356679722	-0.258816408371	-0.164784098263	-0.475560830728	-0.246132981604	-0.426638316837	-0.58732316456	-0.465002447768	-0.385228350165	-0.194316173325	-0.308935755331	-0.229915363908	-0.525776949207	-0.33628380067	-0.180743083763	-0.274388948274	-0.350125608121	-0.239662343128	-0.269405495547	-0.112754135771	-0.477983648723	-0.149544939177	-0.578975955103	-0.538221542194	-0.371394162112	-0.177818582461	-0.18617615303	-0.214512081941	-0.148760909727	-0.129261875988	-0.600874551883	-0.210050526071	-0.235920051424	-0.242837239834	-0.271896216689	-0.61410120947	-0.175020136146	0.0276739778286	-0.240700137568	-0.12793391736
MIDN	-0.475130845805	-0.480213870037	-0.366028525528	-0.53924312528	-0.55565220972	-0.329095114031	-0.297814863015	-0.28614968486	-0.360999532259	-0.415983995012	-0.602058500808	-0.455875706531	-0.394558128126	-0.383050672645	-0.420041576425	-0.450441004135	-0.597798782456	-0.461657520519	-0.551184035446	-0.326040505209	-0.422388785501	-0.367163669459	-0.510681631581	-0.394798732371	-0.363544303767	-0.503142701685	-0.500209566966	-0.13988590244	-0.441500952469	-0.557199346951	-0.316915602354	-0.199337947382	-0.345827633259	-0.461770512247	-0.353699600296	-0.511947304623	-0.499917426519	-0.485468822523	-0.451807377868	-0.518227730419	-0.25761271394	-0.359272034771	-0.516680566833	-0.328584813868	-0.49790424614	-0.602475530202	-0.453732884738	-0.552338263175	-0.521682485791	-0.513358325024	-0.603523698685	-0.365074950456	-0.452042942226	-0.515554756968	-0.518947489983	-0.407594620206	-0.330311478971	-0.0526900326841	-0.360483325902	-0.484327239891	-0.289038956975	-0.185364304542	-0.156905244683	-0.145995497225	-0.356965346311	-0.340594939042	-0.363764816494	-0.33531801812	-0.339592769592	-0.449838168946	-0.415790578382	-0.381414949186	-0.539718881177	-0.379508816242	-0.395308909845	-0.333284596602	-0.480855945577	-0.375329961166	-0.507884398326	-0.537298319759	-0.481384223183	-0.424973392159	-0.292403592275	-0.402725865288	-0.319454099726	-0.54492029832	-0.480414928561	-0.315893666499	-0.372881281911	-0.433614729144	-0.422019857509	-0.360932980826	-0.259702758676	-0.543082287083	-0.253259674143	-0.567083611671	-0.516009518731	-0.46786909498	-0.310942799657	-0.344909554019	-0.408907108728	-0.314597889165	-0.220408547053	-0.536985191462	-0.367110786272	-0.351305232353	-0.374412885471	-0.392090252418	-0.588723750162	-0.287670907155	-0.0357830486394	-0.376437760552	-0.274154037188
NCL	-0.482427267838	-0.447728196197	-0.233256441907	-0.581477034332	-0.488669910908	-0.195890326522	-0.153777684568	-0.056666224084	-0.193112819858	-0.241062295706	-0.639826353981	-0.14048042102	-0.24078147784	-0.294587343788	-0.298571686293	-0.390880326107	-0.598110458991	-0.340427968162	-0.361532450265	-0.133744307195	-0.294557343056	-0.276278323943	-0.324289006958	-0.140911384207	-0.23172585822	-0.429658852998	-0.390913707679	0.0276015930216	-0.291869297906	-0.414795429916	-0.230052207098	-0.0339963920278	-0.187425667907	-0.25492250875	-0.242714043505	-0.381153576869	-0.365789806479	-0.354733333667	-0.358467936987	-0.541124989662	-0.0826633824437	-0.19217059829	-0.526180074657	-0.196205531212	-0.411876915804	-0.571897805439	-0.265679609047	-0.557611251254	-0.513143608058	-0.495731821625	-0.534784406735	-0.201407145563	-0.261667250023	-0.423513367048	-0.377192519789	-0.349278685185	-0.197986606786	0.0529405266956	-0.204345157235	-0.300794253844	-0.148995907376	-0.0162755377765	-0.00119948627015	-0.0120145998274	-0.190452634014	-0.171430200781	-0.211457031563	-0.177758355896	-0.140590770265	-0.261812904207	-0.381414949186	-0.137962944775	-0.438493117945	-0.219981968832	-0.181564353596	-0.136561809485	-0.414306236566	-0.177484394595	-0.34024572883	-0.525959462663	-0.47150720565	-0.392235288251	-0.16863911821	-0.256779282793	-0.184010257507	-0.453543908352	-0.33247346651	-0.119413604712	-0.219479881893	-0.336495216464	-0.370684602198	-0.218590122394	-0.0582191265222	-0.560857300614	-0.156228331682	-0.404953597035	-0.512843648278	-0.274546929757	-0.149216028538	-0.20879333129	-0.187926919748	-0.110187656108	-0.106536971689	-0.545642069726	-0.186945240989	-0.179586442977	-0.228204494462	-0.222589318794	-0.514133358027	-0.177443495522	0.0254859950627	-0.163521060958	-0.0947038275917
NIT1	-0.545003961344	-0.509497278103	-0.509413713903	-0.609940080865	-0.564363213796	-0.479063296821	-0.403712343211	-0.445581082957	-0.436009494894	-0.441764382441	-0.636136856672	-0.509925831068	-0.458233312381	-0.39290578089	-0.406672100882	-0.406688151192	-0.714063767379	-0.530874273271	-0.588381874848	-0.45602365706	-0.490948389342	-0.451154232195	-0.475306143366	-0.491192741043	-0.418248399208	-0.461858538754	-0.583729736919	-0.311592238995	-0.455053278323	-0.589944351756	-0.455454952931	-0.356107966834	-0.452264110014	-0.586898023183	-0.427245387653	-0.519044111709	-0.523158345858	-0.529993636675	-0.515338068677	-0.624285465545	-0.436039959814	-0.501092514939	-0.609218861783	-0.450807206876	-0.516138289435	-0.641521251809	-0.513342719805	-0.616210967992	-0.53400029799	-0.531469275839	-0.629729869431	-0.61077068394	-0.529924614649	-0.565724529144	-0.497740374588	-0.536701596203	-0.492012625198	-0.326751284698	-0.494816740003	-0.543734988939	-0.394044159728	-0.358484324681	-0.313735368382	-0.327069355227	-0.420551539319	-0.428761912591	-0.406512806014	-0.453244753989	-0.464922692269	-0.484570780886	-0.539718881177	-0.438493117945	-0.59065583198	-0.444119690123	-0.507635686643	-0.46668579657	-0.533893198109	-0.488773255376	-0.532764327105	-0.560097790842	-0.538772585378	-0.516143418676	-0.434020016025	-0.475499121788	-0.428551189015	-0.602419360709	-0.467459977291	-0.388442919968	-0.390880659824	-0.430516388261	-0.621481749265	-0.448098978626	-0.37311028956	-0.533223266257	-0.378513511798	-0.542304987609	-0.578478563753	-0.495650115915	-0.348883664878	-0.411734212808	-0.499641334621	-0.441681804342	-0.394170063901	-0.640473794316	-0.464944528725	-0.468575557777	-0.475299624904	-0.426787477086	-0.595113078517	-0.361727506362	-0.154080054761	-0.487651499498	-0.441852574962
OSR2	-0.4415771173	-0.357456162693	-0.250752582877	-0.537983812938	-0.506172089501	-0.224852960068	-0.118385494206	-0.126367068764	-0.173453016311	-0.224133639465	-0.601879140584	-0.333959602453	-0.160995806818	-0.298694422137	-0.301360535789	-0.356475228854	-0.649832479623	-0.441615395174	-0.518967821515	-0.236010835543	-0.308729706029	-0.199991154641	-0.355179150248	-0.123487540451	-0.249340136173	-0.448177841567	-0.510849230369	-0.00834118666232	-0.374473265168	-0.429567152048	-0.213648503611	-0.0889829054628	-0.292218577881	-0.236654921526	-0.33588355037	-0.421510164095	-0.406821259751	-0.412229791084	-0.345448583012	-0.542852329995	-0.140407093456	-0.210877180412	-0.528395118629	-0.167784977204	-0.425226173087	-0.559971819102	-0.350375867187	-0.543998559962	-0.386271427712	-0.383135130339	-0.398367985224	-0.270683591293	-0.374989590555	-0.410732188741	-0.39534371777	-0.354336700929	-0.247884085928	0.0081002606206	-0.181862945151	-0.373204618618	-0.11352499237	-0.0515513052051	-0.0854935611541	-0.0454850730907	-0.186891396629	-0.242960540255	-0.26471636316	-0.271419089347	-0.178059961402	-0.23356679722	-0.379508816242	-0.219981968832	-0.444119690123	-0.319551526634	-0.260603442833	-0.163909707265	-0.383287033056	-0.257515277175	-0.395586961744	-0.527984073105	-0.437080118172	-0.220354188735	-0.0996680301849	-0.292529787173	-0.128415240422	-0.48593243565	-0.349824073411	-0.162071876379	-0.278293687185	-0.252909393125	-0.342664010506	-0.212549223081	-0.139041478179	-0.511164806496	-0.139012494596	-0.497147635519	-0.52219818842	-0.345881664321	-0.108533364946	-0.120787574603	-0.168273362143	-0.164058570418	-0.160982317598	-0.600638064446	-0.227724150296	-0.17566017957	-0.132192218936	-0.181292129733	-0.512425355358	-0.0937885456375	0.0274645343784	-0.23616591757	-0.138188563885
PEG10	-0.402503010874	-0.415381783025	-0.209765585166	-0.481265873698	-0.552346198041	-0.219009633632	-0.160488803383	-0.11184805297	-0.206139796495	-0.206228979614	-0.568939288826	-0.377486730663	-0.283457616659	-0.302344061275	-0.324356744733	-0.35767956392	-0.592348205539	-0.36590141457	-0.389007245085	-0.13555410183	-0.269862301237	-0.243739870219	-0.297762771276	-0.212331270953	-0.23988962741	-0.429180377899	-0.386037107652	0.00555962553618	-0.299350134067	-0.378276481445	-0.17685785614	-0.0642988899671	-0.196031494675	-0.309072598892	-0.248289087042	-0.360594475037	-0.356502520989	-0.324354437084	-0.407417063869	-0.482104988695	-0.081496336328	-0.189849699231	-0.503129236578	-0.148403682665	-0.395186353321	-0.576435108594	-0.299130516864	-0.527065444951	-0.428869461091	-0.412497250671	-0.552367296897	-0.235585992551	-0.315352852626	-0.384835789599	-0.364062419627	-0.312967289541	-0.223242930625	0.08710297573	-0.204989690689	-0.345745464793	-0.154295581693	-0.0180168267616	-0.0243071473775	-0.00655786663865	-0.1768034517	-0.169595872337	-0.143636185299	-0.210800611846	-0.115945907658	-0.258816408371	-0.395308909845	-0.181564353596	-0.507635686643	-0.260603442833	-0.153201239844	-0.117204086068	-0.419566774499	-0.225571190854	-0.341864012355	-0.540482650962	-0.38445875564	-0.362669463812	-0.170841644134	-0.237642033001	-0.206235882825	-0.366986774858	-0.349250731873	-0.155868601712	-0.221031882349	-0.337604817314	-0.227222459191	-0.254622622493	-0.0874857302458	-0.494167459561	-0.155809092102	-0.429677049264	-0.520203647066	-0.278865589756	-0.183362804867	-0.22584996704	-0.146655119546	-0.107340357141	-0.103276770727	-0.631281265595	-0.161170101136	-0.245085269569	-0.206721302738	-0.250594861244	-0.504059168544	-0.132560017667	0.0590553516491	-0.173910379062	-0.0947538698229
PIK3CB	-0.34824649125	-0.309272200605	-0.143746184158	-0.436317837885	-0.457137111282	-0.152973589071	-0.0773152536215	-0.0328206936207	-0.136163706825	-0.17221436719	-0.553543816264	-0.193934135384	-0.175660258337	-0.260613928977	-0.287751186296	-0.349855666319	-0.537739308782	-0.348192535716	-0.401845578386	-0.0928481252722	-0.21447823015	-0.179259705339	-0.282973990338	-0.132752391138	-0.162759008859	-0.404521525745	-0.382157969127	0.0683311754216	-0.265970807182	-0.369485818041	-0.124941666004	0.00886248112999	-0.153180868848	-0.222595381625	-0.171137188311	-0.290992470002	-0.273059353833	-0.265297396227	-0.302485652973	-0.42824943738	-0.0157801664888	-0.103186688489	-0.4518246066	-0.100254626788	-0.408775224152	-0.561856298074	-0.254377369528	-0.449579380033	-0.353115391012	-0.357162855276	-0.473779218946	-0.168056274669	-0.169146178878	-0.317736815211	-0.3267246943	-0.231642148931	-0.11072239704	0.123707116204	-0.114014438491	-0.261461845759	-0.0955707309266	0.050745066146	0.0633048292797	0.0653854028968	-0.116104183973	-0.107544782112	-0.117481988234	-0.175292773636	-0.0555272639194	-0.164784098263	-0.333284596602	-0.136561809485	-0.46668579657	-0.163909707265	-0.117204086068	-0.0803609048171	-0.372412151234	-0.190394277983	-0.244166426271	-0.461943984009	-0.358421145028	-0.266003165729	-0.116143242503	-0.208559536241	-0.121665477551	-0.375457714665	-0.226541944582	-0.0804538451999	-0.198867950008	-0.260980090192	-0.21370583561	-0.163197397682	0.00488116814018	-0.429764221643	-0.0904947738779	-0.368172775469	-0.460352076207	-0.225847513177	-0.0889724559455	-0.109900592599	-0.0884689917174	-0.0455803264688	-0.0493802827465	-0.574987217381	-0.123675922648	-0.107824831298	-0.144012696849	-0.185646524205	-0.42317914003	-0.0942852850186	0.0975735058238	-0.081868299097	-0.0254131381709
PLEKHO2	-0.478415204095	-0.488744682785	-0.398014895353	-0.579575109794	-0.55762845935	-0.372282424687	-0.305976588248	-0.247597447868	-0.352946460322	-0.425557074318	-0.621545652966	-0.443760750804	-0.437871486983	-0.371875002028	-0.402829873371	-0.453521174397	-0.597501827287	-0.400531970763	-0.465525860214	-0.335924437307	-0.418490036396	-0.365337627029	-0.481927805104	-0.421757771095	-0.354197635988	-0.42879648549	-0.515708764877	-0.126510556988	-0.437096271697	-0.564202024387	-0.375882835627	-0.212331079372	-0.266935677924	-0.478785748261	-0.368949276826	-0.50536800475	-0.493934704944	-0.47456246367	-0.472419979683	-0.513975969223	-0.308772505541	-0.3990850334	-0.568727461634	-0.358601304767	-0.4580875766	-0.605765645404	-0.467462638709	-0.570305548591	-0.487365987172	-0.514955318808	-0.597277806569	-0.432713527504	-0.45288868814	-0.512306575447	-0.489271840693	-0.444182589586	-0.393521527305	-0.197941658319	-0.400874364416	-0.455387261676	-0.287470164873	-0.224934161154	-0.1635337373	-0.171704514778	-0.360398710919	-0.35008068126	-0.350800776946	-0.291833890796	-0.359237022007	-0.475560830728	-0.480855945577	-0.414306236566	-0.533893198109	-0.383287033056	-0.419566774499	-0.372412151234	-0.453684230082	-0.398196217839	-0.529427178881	-0.587908418018	-0.462845043357	-0.415038270667	-0.283001149259	-0.396459525346	-0.350535984716	-0.555871092733	-0.457438128122	-0.26730593062	-0.33369377572	-0.400126330147	-0.422548297809	-0.408291521781	-0.278378284634	-0.542828000588	-0.290204996486	-0.542440057158	-0.523445575103	-0.405905401333	-0.287169942676	-0.345840837204	-0.439496570082	-0.361293272386	-0.264631846905	-0.559807157602	-0.347847276459	-0.389059137193	-0.387105437045	-0.36326940907	-0.606624128544	-0.304175303773	-0.0369562534688	-0.429163726526	-0.309747095301
PLK4	-0.424896838363	-0.345467747128	-0.215706136595	-0.483427502406	-0.483613497984	-0.212886717326	-0.145379036239	-0.145880455979	-0.179435655461	-0.211657428264	-0.571162437463	-0.252061526257	-0.213638007402	-0.270542073728	-0.313752506048	-0.350943111439	-0.594893699863	-0.374511842068	-0.414829792633	-0.201479883582	-0.301847567084	-0.242753508934	-0.33129148873	-0.22938299017	-0.208390053869	-0.436148407488	-0.443512610885	-0.00704264643708	-0.249003698969	-0.400355554616	-0.197544975481	-0.0704520056761	-0.209544666724	-0.374126799273	-0.249402666147	-0.357120363715	-0.324790283817	-0.309256535543	-0.354080728508	-0.497651393927	-0.110800087718	-0.207895129177	-0.516762771956	-0.203198552098	-0.413687826664	-0.571720192349	-0.311786548795	-0.532401422286	-0.382086865217	-0.373487654938	-0.483228567635	-0.278406395338	-0.29886110831	-0.369808511607	-0.355839418081	-0.339512089313	-0.214964488092	0.05134350351	-0.184884077812	-0.360926090989	-0.149903620984	-0.0601779561203	-0.033017099483	-0.0135645968261	-0.154848983386	-0.18390875854	-0.196000678942	-0.211186386459	-0.158062987105	-0.246132981604	-0.375329961166	-0.177484394595	-0.488773255376	-0.257515277175	-0.225571190854	-0.190394277983	-0.398196217839	-0.293241029393	-0.337476834753	-0.501260560142	-0.366004793678	-0.328151416804	-0.153722310425	-0.261362017445	-0.189278625843	-0.453304254179	-0.294738864455	-0.125128450062	-0.230656218462	-0.311810995958	-0.288459870035	-0.212306278211	-0.121611224993	-0.453299437011	-0.161303540736	-0.388442740246	-0.489145158084	-0.378070717552	-0.116514746181	-0.162846245731	-0.183389743473	-0.13837725154	-0.133146669578	-0.594369065855	-0.205701480275	-0.198869338568	-0.178758135653	-0.217340724376	-0.481125457662	-0.133639942325	0.037911962542	-0.187360737055	-0.125120228519
POU3F2	-0.582546299764	-0.497424602727	-0.303870374911	-0.591456895922	-0.432867089371	-0.238279799397	-0.262495969763	-0.194752249946	-0.269064861632	-0.399558706144	-0.605150307477	-0.495901554599	-0.40902463819	-0.373884991269	-0.424827496184	-0.391541463199	-0.66423549971	-0.513153997972	-0.617954375611	-0.274394932625	-0.379341928291	-0.309294073717	-0.472823491557	-0.256718150261	-0.34208323128	-0.509356802874	-0.496175041979	-0.0728572236815	-0.430104738327	-0.603180691567	-0.282142143891	-0.106073814173	-0.341618751044	-0.471270726638	-0.365677037629	-0.545159208877	-0.512650587633	-0.477017972714	-0.511046873916	-0.583195161807	-0.19028484088	-0.30301568199	-0.540330148221	-0.261591869336	-0.453457944589	-0.62095440045	-0.446379083093	-0.606874754647	-0.509173736128	-0.522930421333	-0.629390277076	-0.397014982057	-0.39138059037	-0.523822988616	-0.478315443216	-0.299428643198	-0.274419475749	-0.0491384802282	-0.281993085378	-0.484579811116	-0.27559373271	-0.129903734966	-0.0736043424915	-0.0868078298413	-0.335305710161	-0.343575886991	-0.292207745797	-0.291913581388	-0.234960639603	-0.426638316837	-0.507884398326	-0.34024572883	-0.532764327105	-0.395586961744	-0.341864012355	-0.244166426271	-0.529427178881	-0.337476834753	-0.316087107407	-0.590540547215	-0.493455713295	-0.467386328442	-0.266593871773	-0.401698295963	-0.284711775822	-0.598727217257	-0.427628855273	-0.278299589648	-0.311010806396	-0.422204390056	-0.303509496429	-0.361524036714	-0.20805052579	-0.5534736133	-0.210584235644	-0.562310827438	-0.588382956325	-0.449017855407	-0.227953855789	-0.280105535708	-0.301032948487	-0.221924398737	-0.201072555765	-0.589202652366	-0.295662560787	-0.338616720918	-0.373575487197	-0.347930116838	-0.62324142447	-0.250704153819	-0.0825147252949	-0.279862487347	-0.204554710624
PRDM1	-0.58071937183	-0.562928174737	-0.570694724837	-0.55384064035	-0.526105067788	-0.466320497993	-0.53733671196	-0.454705097494	-0.532062286574	-0.585476903971	-0.64574431798	-0.593933949457	-0.555295378296	-0.523953180777	-0.445283526175	-0.504825150526	-0.644466222555	-0.52909188775	-0.666538826303	-0.459288825838	-0.513080728736	-0.504028223073	-0.595154939117	-0.601860840844	-0.539132908	-0.567838436378	-0.564033081574	-0.282146384602	-0.496713123331	-0.634664175632	-0.555668023749	-0.409774077372	-0.58463730418	-0.639503677873	-0.536699043291	-0.55717746852	-0.546539196209	-0.552668379104	-0.547776949971	-0.531962790773	-0.458056846286	-0.490194039631	-0.583386320463	-0.489595329122	-0.549436034249	-0.592968339945	-0.562618479462	-0.610158340237	-0.57540206671	-0.590752093489	-0.604804018052	-0.546290833318	-0.573437142094	-0.598057642851	-0.570089757734	-0.509557673088	-0.511390179552	-0.480331195418	-0.57612260429	-0.592881796848	-0.497087263152	-0.331582004479	-0.374329476076	-0.347432894905	-0.467393716187	-0.468177306774	-0.486487916499	-0.588284598114	-0.504279247864	-0.58732316456	-0.537298319759	-0.525959462663	-0.560097790842	-0.527984073105	-0.540482650962	-0.461943984009	-0.587908418018	-0.501260560142	-0.590540547215	-0.453355784574	-0.528071651864	-0.563728794682	-0.56851940299	-0.530766028844	-0.578360131414	-0.605787058611	-0.523123966442	-0.484041698009	-0.490357876293	-0.562178013142	-0.534598708959	-0.525030323411	-0.414131026252	-0.590558742135	-0.529364292767	-0.544110166422	-0.607967796394	-0.565050326573	-0.337791238067	-0.343816173392	-0.542532202041	-0.459723504551	-0.472078368082	-0.55786521481	-0.519332653825	-0.52268368411	-0.599542581899	-0.536807384563	-0.58889050139	-0.525652383467	-0.288102613286	-0.553211889531	-0.464205702629
